ntasks,algo,freq,segment,task,seg_stopped,br,bs,fb,fc,mb,mc
32,rcb,1,5,26,0,0,0,0,0,0,0
32,rcb,1,5,27,0,0,0,0,0,0,0
32,rcb,1,5,28,0,0,0,0,0,0,0
32,rcb,1,5,29,0,0,0,0,0,0,0
32,rcb,1,5,30,0,0,0,0,0,0,0
32,rcb,1,5,31,0,0,0,0,0,0,0
32,rcbincr,1,1,0,0,93744,22528,258104,3,406848,3
32,rcbincr,1,1,1,0,93240,65536,305096,3,365712,3
32,rcbincr,1,1,2,0,98632,58496,303448,3,389872,3
32,rcbincr,1,1,3,0,65024,50048,266144,3,299552,3
32,rcbincr,1,1,4,0,34112,12288,188232,3,233552,3
32,rcbincr,1,1,5,0,34320,25600,206240,3,224464,3
32,rcbincr,1,1,6,0,33280,28928,208528,3,217632,3
32,rcbincr,1,1,7,0,28080,40368,219520,3,191680,3
32,rcbincr,1,1,8,0,62560,37376,246256,3,294144,3
32,rcbincr,1,1,9,0,52536,40960,235328,3,264240,3
32,rcbincr,1,1,10,0,49760,46176,247008,3,249728,3
32,rcbincr,1,1,11,0,41856,48640,236816,3,225856,3
32,rcbincr,1,1,12,0,26784,27520,200624,3,199072,3
32,rcbincr,1,1,13,0,10368,24064,176264,3,147424,3
32,rcbincr,1,1,14,0,22896,37024,210992,3,179424,3
32,rcbincr,1,1,15,0,14040,31840,192200,3,153200,3
32,rcbincr,1,1,16,0,62560,37376,246256,3,294144,3
32,rcbincr,1,1,17,0,45440,46176,242688,3,236384,3
32,rcbincr,1,1,18,0,48864,40960,231656,3,252640,3
32,rcbincr,1,1,19,0,40320,47104,233744,3,222784,3
32,rcbincr,1,1,20,0,26784,27520,200624,3,199072,3
32,rcbincr,1,1,21,0,51840,65536,268448,3,230368,3
32,rcbincr,1,1,22,0,51840,65536,259208,3,237760,3
32,rcbincr,1,1,23,0,10368,34432,191120,3,138688,3
32,rcbincr,1,1,24,0,37392,45472,233936,3,212000,3
32,rcbincr,1,1,25,0,34048,42128,222496,3,200832,3
32,rcbincr,1,1,26,0,35112,45568,227000,3,208112,3
32,rcbincr,1,1,27,0,26104,43904,211840,3,177328,3
32,rcbincr,1,1,28,0,30576,50752,232400,3,187616,3
32,rcbincr,1,1,29,0,41664,61840,249824,3,205984,3
32,rcbincr,1,1,30,0,39312,65536,251168,3,194336,3
32,rcbincr,1,1,31,0,16016,42240,200088,3,144608,3
32,rcbincr,1,2,0,0,6216,0,160040,2,166728,2
32,rcbincr,1,2,1,0,0,6216,6216,1,6216,1
32,rcbincr,1,2,2,0,5032,0,132104,2,137880,2
32,rcbincr,1,2,3,0,0,5032,5032,1,5032,1
32,rcbincr,1,2,4,0,4368,0,104160,2,108912,2
32,rcbincr,1,2,5,0,0,4368,4368,1,4368,1
32,rcbincr,1,2,6,0,0,0,0,0,0,0
32,rcbincr,1,2,7,0,0,0,0,0,0,0
32,rcbincr,1,2,8,0,4536,0,108024,2,112952,2
32,rcbincr,1,2,9,0,0,4536,4536,1,4536,1
32,rcbincr,1,2,10,0,3456,0,88128,2,92160,2
32,rcbincr,1,2,11,0,0,3456,3456,1,3456,1
32,rcbincr,1,2,12,0,0,4320,4320,1,4320,1
32,rcbincr,1,2,13,0,4320,0,65472,2,70176,2
32,rcbincr,1,2,14,0,0,0,0,0,0,0
32,rcbincr,1,2,15,0,0,0,0,0,0,0
32,rcbincr,1,2,16,0,0,0,0,0,0,0
32,rcbincr,1,2,17,0,0,0,0,0,0,0
32,rcbincr,1,2,18,0,3672,0,93048,2,97304,2
32,rcbincr,1,2,19,0,0,3672,3672,1,3672,1
32,rcbincr,1,2,20,0,0,4320,4320,1,4320,1
32,rcbincr,1,2,21,0,4320,0,65472,2,70176,2
32,rcbincr,1,2,22,0,0,3456,3456,1,3456,1
32,rcbincr,1,2,23,0,3456,0,55872,2,59904,2
32,rcbincr,1,2,24,0,4104,0,75784,2,80264,2
32,rcbincr,1,2,25,0,0,4104,4104,1,4104,1
32,rcbincr,1,2,26,0,0,0,0,0,0,0
32,rcbincr,1,2,27,0,0,0,0,0,0,0
32,rcbincr,1,2,28,0,3240,0,64168,2,67976,2
32,rcbincr,1,2,29,0,0,3240,3240,1,3240,1
32,rcbincr,1,2,30,0,2808,0,52984,2,56120,2
32,rcbincr,1,2,31,0,0,2808,2808,1,2808,1
32,rcbincr,1,3,0,0,58880,65688,445592,3,413944,3
32,rcbincr,1,3,1,0,82560,47040,356992,3,398064,3
32,rcbincr,1,3,2,0,41920,57904,365520,3,309456,3
32,rcbincr,1,3,3,0,54648,44880,307464,3,294216,3
32,rcbincr,1,3,4,0,8600,3528,116672,2,122160,2
32,rcbincr,1,3,5,0,66000,69888,316464,3,283216,3
32,rcbincr,1,3,6,0,67200,69888,308160,3,286656,3
32,rcbincr,1,3,7,0,3200,5248,78432,2,75840,2
32,rcbincr,1,3,8,0,4368,3528,116312,2,117192,2
32,rcbincr,1,3,9,0,0,7056,7056,1,7056,1
32,rcbincr,1,3,10,0,0,2688,2688,1,2688,1
32,rcbincr,1,3,11,0,0,2048,2048,1,2048,1
32,rcbincr,1,3,12,0,32032,31360,223328,3,200576,3
32,rcbincr,1,3,13,0,29744,29120,190576,3,182176,3
32,rcbincr,1,3,14,0,23296,28112,187600,3,160208,3
32,rcbincr,1,3,15,0,21632,26104,166904,3,145432,3
32,rcbincr,1,3,16,0,4536,0,108024,2,112952,2
32,rcbincr,1,3,17,0,72576,64800,297312,3,298656,3
32,rcbincr,1,3,18,0,72576,77112,336952,3,310968,3
32,rcbincr,1,3,19,0,3456,3240,83304,2,79272,2
32,rcbincr,1,3,20,0,3024,0,82992,2,81872,2
32,rcbincr,1,3,21,0,2808,0,68664,2,71800,2
32,rcbincr,1,3,22,0,3024,3024,74592,2,70560,2
32,rcbincr,1,3,23,0,2808,2808,62064,2,62064,2
32,rcbincr,1,3,24,0,30688,31768,214776,3,198200,3
32,rcbincr,1,3,25,0,30472,27664,192536,3,180152,3
32,rcbincr,1,3,26,0,23296,29992,197992,3,166184,3
32,rcbincr,1,3,27,0,23296,26104,168568,3,150776,3
32,rcbincr,1,3,28,0,21840,25080,176392,3,153208,3
32,rcbincr,1,3,29,0,42120,42120,198480,3,179672,3
32,rcbincr,1,3,30,0,39312,42120,188056,3,170920,3
32,rcbincr,1,3,31,0,18928,18928,131936,3,118264,3
32,rcbincr,1,4,0,0,20424,0,326856,3,352112,3
32,rcbincr,1,4,1,0,0,20424,20424,1,20424,1
32,rcbincr,1,4,2,0,9472,0,239296,3,239520,3
32,rcbincr,1,4,3,0,0,9472,9472,1,9472,1
32,rcbincr,1,4,4,0,0,4400,4400,1,4400,1
32,rcbincr,1,4,5,0,4400,0,85728,2,90512,2
32,rcbincr,1,4,6,0,0,0,0,0,0,0
32,rcbincr,1,4,7,0,0,0,0,0,0,0
32,rcbincr,1,4,8,0,0,4368,4368,1,4368,1
32,rcbincr,1,4,9,0,4368,0,4368,1,4368,1
32,rcbincr,1,4,10,0,0,0,0,0,0,0
32,rcbincr,1,4,11,0,0,0,0,0,0,0
32,rcbincr,1,4,12,0,0,0,0,0,0,0
32,rcbincr,1,4,13,0,0,0,0,0,0,0
32,rcbincr,1,4,14,0,0,0,0,0,0,0
32,rcbincr,1,4,15,0,0,0,0,0,0,0
32,rcbincr,1,4,16,0,4536,0,112952,2,117880,2
32,rcbincr,1,4,17,0,0,4536,4536,1,4536,1
32,rcbincr,1,4,18,0,0,0,0,0,0,0
32,rcbincr,1,4,19,0,0,0,0,0,0,0
32,rcbincr,1,4,20,0,0,0,0,0,0,0
32,rcbincr,1,4,21,0,0,0,0,0,0,0
32,rcbincr,1,4,22,0,0,0,0,0,0,0
32,rcbincr,1,4,23,0,0,0,0,0,0,0
32,rcbincr,1,4,24,0,0,0,0,0,0,0
32,rcbincr,1,4,25,0,0,0,0,0,0,0
32,rcbincr,1,4,26,0,0,0,0,0,0,0
32,rcbincr,1,4,27,0,0,0,0,0,0,0
32,rcbincr,1,4,28,0,0,0,0,0,0,0
32,rcbincr,1,4,29,0,0,0,0,0,0,0
32,rcbincr,1,4,30,0,0,0,0,0,0,0
32,rcbincr,1,4,31,0,0,0,0,0,0,0
32,rcbincr,1,5,0,0,6808,0,181912,2,189208,2
32,rcbincr,1,5,1,0,4440,0,150360,2,133640,2
32,rcbincr,1,5,2,0,0,6512,6512,1,6512,1
32,rcbincr,1,5,3,0,0,4736,4736,1,4736,1
32,rcbincr,1,5,4,0,0,0,0,0,0,0
32,rcbincr,1,5,5,0,0,0,0,0,0,0
32,rcbincr,1,5,6,0,0,0,0,0,0,0
32,rcbincr,1,5,7,0,0,0,0,0,0,0
32,rcbincr,1,5,8,0,0,0,0,0,0,0
32,rcbincr,1,5,9,0,0,0,0,0,0,0
32,rcbincr,1,5,10,0,0,0,0,0,0,0
32,rcbincr,1,5,11,0,0,0,0,0,0,0
32,rcbincr,1,5,12,0,0,0,0,0,0,0
32,rcbincr,1,5,13,0,0,0,0,0,0,0
32,rcbincr,1,5,14,0,0,0,0,0,0,0
32,rcbincr,1,5,15,0,0,0,0,0,0,0
32,rcbincr,1,5,16,0,0,4536,4536,1,4536,1
32,rcbincr,1,5,17,0,4536,0,4536,1,4536,1
32,rcbincr,1,5,18,0,0,0,0,0,0,0
32,rcbincr,1,5,19,0,0,0,0,0,0,0
32,rcbincr,1,5,20,0,0,0,0,0,0,0
32,rcbincr,1,5,21,0,0,0,0,0,0,0
32,rcbincr,1,5,22,0,0,0,0,0,0,0
32,rcbincr,1,5,23,0,0,0,0,0,0,0
32,rcbincr,1,5,24,0,0,0,0,0,0,0
32,rcbincr,1,5,25,0,0,0,0,0,0,0
32,rcbincr,1,5,26,0,0,0,0,0,0,0
32,rcbincr,1,5,27,0,0,0,0,0,0,0
32,rcbincr,1,5,28,0,0,0,0,0,0,0
32,rcbincr,1,5,29,0,0,0,0,0,0,0
32,rcbincr,1,5,30,0,0,0,0,0,0,0
32,rcbincr,1,5,31,0,0,0,0,0,0,0
64,hilbert,1,1,44,0,21336,32768,182592,4,162936,18
64,hilbert,1,1,38,,23120,32768,186160,4,185680,24
64,hilbert,1,1,41,,23096,32768,186112,4,179120,26
64,hilbert,1,1,37,,24480,32768,188880,4,186160,22
64,hilbert,1,1,34,,25816,32768,194000,4,196912,28
64,hilbert,1,1,32,,26136,32768,159424,4,155568,24
64,hilbert,1,1,42,,22424,32768,189808,4,178832,28
64,hilbert,1,1,43,,21944,32768,186256,4,175504,28
64,hilbert,1,1,30,,30584,32768,203536,4,211432,30
64,hilbert,1,1,26,,51104,32768,209360,4,263032,30
64,hilbert,1,1,63,,45328,32768,195496,4,230216,14
64,hilbert,1,1,8,,29232,32768,198384,4,207840,24
64,hilbert,1,1,57,,36328,32768,215024,4,231584,22
64,hilbert,1,1,58,,31584,32768,205536,4,213792,24
64,hilbert,1,1,56,,31512,32768,207984,4,215512,22
64,hilbert,1,1,62,,39440,32768,218800,4,251312,26
64,hilbert,1,1,54,,32744,32768,203096,4,225456,24
64,hilbert,1,1,52,,28112,32768,196144,4,205232,28
64,hilbert,1,1,10,,11064,4464,31056,2,101536,30
64,hilbert,1,1,15,,27024,32768,196416,4,196352,26
64,hilbert,1,1,9,,32944,32768,203496,4,223456,32
64,hilbert,1,1,36,,27064,32768,158968,4,168032,28
64,hilbert,1,1,7,,33440,32768,211840,4,222448,22
64,hilbert,1,1,51,,26224,32768,194816,4,193392,28
64,hilbert,1,1,16,,24296,32768,155744,4,157280,32
64,hilbert,1,1,50,,24968,32768,189856,4,183712,24
64,hilbert,1,1,33,,24720,32768,191808,4,185104,24
64,hilbert,1,1,31,,30368,32768,200656,4,216552,38
64,hilbert,1,1,53,,33768,32768,209904,4,226480,22
64,hilbert,1,1,45,,21816,32768,181240,4,175456,34
64,hilbert,1,1,49,,25488,32768,195936,4,192480,28
64,hilbert,1,1,17,,23232,32768,188832,4,178256,28
64,hilbert,1,1,3,,23360,0,123552,4,183008,22
64,hilbert,1,1,46,,22240,32768,186848,4,179440,26
64,hilbert,1,1,21,,9480,8560,36080,2,95040,28
64,hilbert,1,1,35,,27216,32768,199392,4,208800,32
64,hilbert,1,1,39,,22512,32768,187392,4,174160,24
64,hilbert,1,1,47,,23096,32768,186112,4,176736,22
64,hilbert,1,1,20,,27928,32768,198224,4,213232,32
64,hilbert,1,1,40,,22152,32768,186672,4,183808,30
64,hilbert,1,1,48,,25400,32768,193168,4,187584,28
64,hilbert,1,1,4,,58384,32768,223920,4,321144,34
64,hilbert,1,1,1,,63544,32768,234240,4,332096,32
64,hilbert,1,1,14,,29488,32768,203936,4,213888,36
64,hilbert,1,1,27,,38992,32768,215592,4,259136,30
64,hilbert,1,1,28,,34064,32768,213088,4,229808,32
64,hilbert,1,1,29,,31192,32768,204752,4,210024,26
64,hilbert,1,1,5,,41096,32768,224560,4,252464,22
64,hilbert,1,1,19,,25624,32768,191168,4,191904,22
64,hilbert,1,1,23,,17320,18040,70720,2,138640,26
64,hilbert,1,1,24,,31192,32768,204752,4,218080,30
64,hilbert,1,1,2,,43112,32768,193376,4,257712,28
64,hilbert,1,1,6,,38880,32768,220128,4,258928,30
64,hilbert,1,1,11,,34232,32768,208384,4,233584,30
64,hilbert,1,1,18,,24400,32768,186408,4,186544,20
64,hilbert,1,1,0,,50928,0,141160,4,258984,16
64,hilbert,1,1,22,,38736,32768,217392,4,252896,28
64,hilbert,1,1,25,,40696,32768,221312,4,261264,36
64,hilbert,1,1,13,,28416,32768,196752,4,197984,26
64,hilbert,1,1,12,,30528,32768,203424,4,212200,30
64,hilbert,1,1,55,,30256,32768,200432,4,211696,34
64,hilbert,1,1,61,,49688,32768,206528,4,261792,30
64,hilbert,1,1,60,,38272,32768,218912,4,250688,30
64,hilbert,1,1,59,,31216,32768,202352,4,226512,34
64,hilbert,1,2,19,0,1920,1952,25776,14,25056,16
64,hilbert,1,2,29,,1104,2528,15280,18,32120,18
64,hilbert,1,2,15,,2200,1464,41056,22,36040,16
64,hilbert,1,2,5,,2696,3048,47920,18,50912,26
64,hilbert,1,2,4,,3448,0,81232,22,100360,26
64,hilbert,1,2,7,,1240,528,10640,17,38384,23
64,hilbert,1,2,14,,1464,3112,105408,32,86616,26
64,hilbert,1,2,13,,3112,1552,45480,21,65960,27
64,hilbert,1,2,6,,528,2696,93072,24,59424,22
64,hilbert,1,2,18,,1952,2528,38976,14,34192,16
64,hilbert,1,2,16,,1952,2200,51200,26,43168,18
64,hilbert,1,2,17,,2528,1952,45760,24,35984,20
64,hilbert,1,2,12,,1552,1536,29360,23,38000,27
64,hilbert,1,2,3,,0,1080,6704,14,8736,16
64,hilbert,1,2,28,,2528,4488,89232,30,81184,26
64,hilbert,1,2,11,,1536,1592,97792,27,87928,25
64,hilbert,1,2,27,,4488,6376,146176,28,110864,22
64,hilbert,1,2,26,,6376,4840,68624,26,73088,24
64,hilbert,1,2,9,,832,1720,31224,20,23320,10
64,hilbert,1,2,8,,1720,1240,36736,18,48432,16
64,hilbert,1,2,10,,1592,832,39360,24,48656,22
64,hilbert,1,2,24,,4408,4128,52928,23,72808,23
64,hilbert,1,2,25,,4840,4408,67856,30,69376,26
64,hilbert,1,2,30,,0,3112,29072,22,35824,16
64,hilbert,1,2,31,,2008,3408,45280,29,38192,19
64,hilbert,1,2,32,,3408,4384,55408,22,85616,20
64,hilbert,1,2,33,,4384,5048,88816,19,86824,21
64,hilbert,1,2,23,,4128,3320,56568,23,79680,27
64,hilbert,1,2,2,,680,2168,79824,21,78224,23
64,hilbert,1,2,34,,5048,7304,106640,26,92432,30
64,hilbert,1,2,35,,7304,9720,134880,28,100768,16
64,hilbert,1,2,20,,2744,1920,52672,24,36624,14
64,hilbert,1,2,22,,3320,4448,58320,21,88352,27
64,hilbert,1,2,21,,4448,2744,67296,23,68720,29
64,hilbert,1,2,36,,9720,9376,94496,26,98080,18
64,hilbert,1,2,37,,9376,8296,72976,19,101208,23
64,hilbert,1,2,38,,8296,7864,86720,20,95024,18
64,hilbert,1,2,39,,7864,7328,63600,22,77424,20
64,hilbert,1,2,40,,7328,7344,105232,28,88160,20
64,hilbert,1,2,41,,7344,7520,92400,24,90480,24
64,hilbert,1,2,42,,7520,6856,65120,24,86752,18
64,hilbert,1,2,43,,6856,7112,84208,25,88184,23
64,hilbert,1,2,44,,7112,6712,52816,16,81072,20
64,hilbert,1,2,45,,6712,6736,81568,32,82216,18
64,hilbert,1,2,46,,6736,6616,71472,21,79576,17
64,hilbert,1,2,47,,6616,7208,59632,20,85024,26
64,hilbert,1,2,48,,7208,6912,70976,26,81040,20
64,hilbert,1,2,49,,6912,6544,49312,20,70528,22
64,hilbert,1,2,50,,6544,7048,64768,22,87200,24
64,hilbert,1,2,51,,7048,7168,77840,26,88176,30
64,hilbert,1,2,52,,7168,7424,88064,26,107072,28
64,hilbert,1,2,53,,7424,8136,74240,18,80416,20
64,hilbert,1,2,54,,8136,8328,110064,22,123824,20
64,hilbert,1,2,55,,8328,8312,105984,32,105504,20
64,hilbert,1,2,56,,8312,8616,118816,20,116232,18
64,hilbert,1,2,57,,8616,8024,56560,18,71344,24
64,hilbert,1,2,58,,8024,6568,49792,20,115728,22
64,hilbert,1,2,60,,5664,4664,55408,24,52928,16
64,hilbert,1,2,59,,6568,5664,101520,30,119456,32
64,hilbert,1,2,61,,4664,4496,52768,24,47184,22
64,hilbert,1,2,63,,848,0,11488,8,19376,12
64,hilbert,1,2,62,,4496,848,36768,18,40336,22
64,hilbert,1,2,0,,2752,0,18656,12,20752,12
64,hilbert,1,2,1,,2168,2752,101760,26,73120,24
64,hilbert,1,3,63,0,0,184,6512,7,9624,15
64,hilbert,1,3,62,,184,1136,6640,11,4048,7
64,hilbert,1,3,57,,1216,600,11920,15,6960,9
64,hilbert,1,3,56,,600,848,7936,10,30008,20
64,hilbert,1,3,61,,1488,0,43936,22,30576,16
64,hilbert,1,3,60,,432,352,14224,13,50592,25
64,hilbert,1,3,59,,0,1008,59856,25,58368,23
64,hilbert,1,3,58,,576,1216,53120,18,60800,22
64,hilbert,1,3,49,,200,128,11264,11,10480,17
64,hilbert,1,3,47,,688,368,6272,11,8680,15
64,hilbert,1,3,48,,128,688,24032,12,29248,12
64,hilbert,1,3,41,,208,1192,7328,13,5008,9
64,hilbert,1,3,46,,368,872,14480,12,14112,18
64,hilbert,1,3,44,,168,1264,13688,13,8096,9
64,hilbert,1,3,45,,872,168,82912,12,46392,16
64,hilbert,1,3,42,,464,208,85928,15,45856,7
64,hilbert,1,3,43,,1264,464,46624,21,34176,15
64,hilbert,1,3,53,,0,96,4128,10,11488,16
64,hilbert,1,3,40,,1192,584,10192,10,16944,20
64,hilbert,1,3,39,,584,1320,9424,10,20064,20
64,hilbert,1,3,52,,56,408,16392,16,8336,10
64,hilbert,1,3,50,,800,200,18960,17,12936,17
64,hilbert,1,3,51,,408,800,37184,24,18656,16
64,hilbert,1,3,38,,1320,816,20688,14,35776,20
64,hilbert,1,3,37,,816,1496,83072,22,51856,14
64,hilbert,1,3,54,,40,752,7072,8,9976,16
64,hilbert,1,3,8,,0,280,4208,10,2000,8
64,hilbert,1,3,55,,1600,0,36672,16,28232,22
64,hilbert,1,3,17,,0,320,4168,8,3880,8
64,hilbert,1,3,16,,264,552,4256,8,13552,14
64,hilbert,1,3,29,,648,344,30912,17,27088,11
64,hilbert,1,3,5,,0,784,15440,18,12408,16
64,hilbert,1,3,6,,792,0,11328,18,11504,12
64,hilbert,1,3,7,,72,200,17232,16,10232,10
64,hilbert,1,3,15,,552,320,36192,14,27560,16
64,hilbert,1,3,28,,344,624,12160,18,6848,12
64,hilbert,1,3,14,,320,80,19248,16,15032,10
64,hilbert,1,3,36,,1496,672,13744,14,11280,10
64,hilbert,1,3,35,,672,88,42864,14,18920,16
64,hilbert,1,3,18,,488,0,6736,7,12952,13
64,hilbert,1,3,19,,368,432,28048,16,23024,20
64,hilbert,1,3,27,,624,640,15264,16,11680,12
64,hilbert,1,3,26,,640,1536,33792,18,24992,16
64,hilbert,1,3,12,,608,576,12352,15,15392,11
64,hilbert,1,3,13,,80,608,48704,22,32360,6
64,hilbert,1,3,25,,1880,0,62816,24,59480,18
64,hilbert,1,3,30,,96,648,29168,10,23888,14
64,hilbert,1,3,3,,208,240,8528,14,7600,14
64,hilbert,1,3,9,,264,0,7432,13,2992,5
64,hilbert,1,3,4,,432,0,175840,26,109240,20
64,hilbert,1,3,11,,576,408,65168,17,63080,13
64,hilbert,1,3,10,,408,56,52568,17,47680,17
64,hilbert,1,3,2,,0,536,9504,11,13824,17
64,hilbert,1,3,24,,0,880,15824,17,7520,9
64,hilbert,1,3,23,,536,392,11888,18,11448,16
64,hilbert,1,3,31,,1080,96,14784,14,9040,16
64,hilbert,1,3,32,,568,1080,13104,11,23464,25
64,hilbert,1,3,34,,88,224,8512,10,18784,20
64,hilbert,1,3,33,,224,568,10304,13,6640,11
64,hilbert,1,3,20,,24,368,2032,7,2240,9
64,hilbert,1,3,22,,392,1352,83696,22,59184,22
64,hilbert,1,3,21,,1352,24,59456,24,74672,22
64,hilbert,1,3,0,,0,1472,8384,10,8272,10
64,hilbert,1,3,1,,1800,0,30288,20,13024,14
64,hilbert,1,4,52,0,0,104,11408,8,16752,12
64,hilbert,1,4,37,,0,312,6480,9,45000,13
64,hilbert,1,4,38,,136,40,10376,13,5840,11
64,hilbert,1,4,41,,8,48,872,4,1432,8
64,hilbert,1,4,40,,24,8,2152,5,1848,3
64,hilbert,1,4,39,,40,24,15712,12,4280,6
64,hilbert,1,4,42,,48,136,21776,7,32352,17
64,hilbert,1,4,43,,136,136,18928,12,32000,18
64,hilbert,1,4,44,,136,112,1360,6,1776,8
64,hilbert,1,4,53,,64,64,18848,16,4224,10
64,hilbert,1,4,45,,112,168,6072,13,28784,13
64,hilbert,1,4,46,,168,120,18656,18,5120,8
64,hilbert,1,4,47,,120,112,7424,13,3808,9
64,hilbert,1,4,50,,104,208,9432,13,1776,3
64,hilbert,1,4,48,,112,72,8624,8,1768,6
64,hilbert,1,4,51,,248,0,6320,11,2480,9
64,hilbert,1,4,49,,72,104,17392,21,20552,13
64,hilbert,1,4,57,,160,24,752,3,1616,5
64,hilbert,1,4,54,,64,136,11608,12,13528,10
64,hilbert,1,4,55,,136,240,23424,16,14936,14
64,hilbert,1,4,59,,8,144,2744,9,2048,7
64,hilbert,1,4,56,,240,160,31408,16,18128,6
64,hilbert,1,4,58,,24,8,5048,6,9168,12
64,hilbert,1,4,61,,176,184,3728,9,4712,9
64,hilbert,1,4,62,,184,96,4424,8,4784,10
64,hilbert,1,4,63,,96,0,10944,14,2904,4
64,hilbert,1,4,60,,144,176,48208,19,26328,13
64,hilbert,1,4,27,,0,112,1232,4,1776,6
64,hilbert,1,4,24,,0,40,40,1,2912,7
64,hilbert,1,4,8,,0,32,32,1,1664,5
64,hilbert,1,4,9,,32,16,48,1,8560,7
64,hilbert,1,4,28,,96,96,3520,8,1104,6
64,hilbert,1,4,13,,80,24,424,3,5344,15
64,hilbert,1,4,12,,0,128,1456,3,21440,11
64,hilbert,1,4,26,,136,0,1920,5,2712,11
64,hilbert,1,4,25,,32,120,3152,4,4280,8
64,hilbert,1,4,3,,0,128,8752,12,72600,10
64,hilbert,1,4,29,,128,0,3904,6,9576,10
64,hilbert,1,4,30,,0,96,7104,10,8984,10
64,hilbert,1,4,15,,0,112,2096,9,1960,7
64,hilbert,1,4,18,,8,16,816,4,312,2
64,hilbert,1,4,16,,8,40,11256,13,4200,7
64,hilbert,1,4,17,,40,8,3640,7,904,5
64,hilbert,1,4,20,,24,24,1368,6,1184,6
64,hilbert,1,4,19,,16,24,4408,10,1696,4
64,hilbert,1,4,7,,0,56,2800,5,3120,9
64,hilbert,1,4,14,,128,0,8592,8,5576,14
64,hilbert,1,4,0,,952,0,8144,9,8400,11
64,hilbert,1,4,23,,8,24,920,6,400,4
64,hilbert,1,4,2,,40,64,4048,9,2976,7
64,hilbert,1,4,1,,64,952,6328,11,16352,17
64,hilbert,1,4,5,,200,64,13568,14,2200,10
64,hilbert,1,4,6,,56,200,1408,3,41872,19
64,hilbert,1,4,22,,24,136,2816,9,2936,7
64,hilbert,1,4,31,,64,96,6848,11,6272,11
64,hilbert,1,4,4,,152,0,150056,19,99992,15
64,hilbert,1,4,10,,64,0,2224,5,8240,11
64,hilbert,1,4,11,,48,48,3184,6,15856,12
64,hilbert,1,4,21,,160,0,47488,17,44144,17
64,hilbert,1,4,33,,48,24,1368,7,1056,7
64,hilbert,1,4,35,,64,176,4488,9,2752,7
64,hilbert,1,4,34,,24,64,20704,19,11248,9
64,hilbert,1,4,32,,96,48,25872,22,18240,12
64,hilbert,1,4,36,,352,0,1136,4,5664,14
64,hilbert,1,5,63,0,0,24,1632,4,4384,8
64,hilbert,1,5,62,,24,32,1264,4,1648,4
64,hilbert,1,5,57,,8,48,680,3,1472,7
64,hilbert,1,5,56,,0,16,16,1,8856,7
64,hilbert,1,5,58,,48,40,4896,8,3400,6
64,hilbert,1,5,61,,64,0,744,3,2600,7
64,hilbert,1,5,59,,40,64,5152,9,7280,9
64,hilbert,1,5,60,,64,32,2872,6,17296,14
64,hilbert,1,5,0,,0,504,7608,8,7376,8
64,hilbert,1,5,2,,32,48,5024,8,2112,6
64,hilbert,1,5,1,,504,32,9280,10,5904,6
64,hilbert,1,5,4,,136,48,6128,9,1592,7
64,hilbert,1,5,5,,48,128,2512,8,5648,10
64,hilbert,1,5,8,,88,80,2544,7,1200,5
64,hilbert,1,5,7,,56,88,4224,10,7024,12
64,hilbert,1,5,9,,80,104,2832,7,17648,17
64,hilbert,1,5,6,,128,56,59776,24,13496,8
64,hilbert,1,5,3,,48,136,7072,7,100192,11
64,hilbert,1,5,10,,104,136,25376,17,1408,7
64,hilbert,1,5,11,,136,128,22208,13,2840,7
64,hilbert,1,5,13,,112,128,4728,11,4848,15
64,hilbert,1,5,12,,128,112,20064,16,10504,14
64,hilbert,1,5,14,,128,96,3904,11,5880,13
64,hilbert,1,5,15,,96,144,2880,7,2792,13
64,hilbert,1,5,16,,144,128,3040,5,20608,11
64,hilbert,1,5,17,,128,136,9680,11,10056,11
64,hilbert,1,5,19,,144,160,2208,6,2176,8
64,hilbert,1,5,18,,136,144,7088,9,9736,11
64,hilbert,1,5,20,,160,184,3392,9,8464,15
64,hilbert,1,5,22,,232,224,8384,11,6448,9
64,hilbert,1,5,23,,224,232,5312,10,5112,8
64,hilbert,1,5,21,,184,232,30304,20,6304,14
64,hilbert,1,5,24,,232,216,15312,16,8576,10
64,hilbert,1,5,27,,376,248,7648,9,6000,9
64,hilbert,1,5,28,,248,208,3792,8,3840,12
64,hilbert,1,5,29,,208,224,6800,12,8256,14
64,hilbert,1,5,26,,320,376,7072,15,12464,19
64,hilbert,1,5,25,,216,320,10032,12,14280,18
64,hilbert,1,5,30,,224,192,17008,16,13184,14
64,hilbert,1,5,33,,184,176,7104,12,4488,12
64,hilbert,1,5,31,,192,200,29488,15,21424,7
64,hilbert,1,5,35,,184,192,8096,12,4528,10
64,hilbert,1,5,32,,200,184,10272,9,5264,9
64,hilbert,1,5,34,,176,184,16480,13,18120,15
64,hilbert,1,5,36,,192,176,10064,15,3904,7
64,hilbert,1,5,39,,168,144,7008,8,2280,8
64,hilbert,1,5,37,,176,168,37488,13,4768,3
64,hilbert,1,5,41,,136,136,3888,11,2120,9
64,hilbert,1,5,38,,168,168,14208,13,8376,9
64,hilbert,1,5,40,,144,136,16136,13,4904,9
64,hilbert,1,5,42,,136,104,13664,12,14056,16
64,hilbert,1,5,43,,104,104,10000,12,9352,10
64,hilbert,1,5,44,,104,80,4256,10,5008,12
64,hilbert,1,5,46,,72,80,10480,9,1416,5
