ntasks,algo,freq,total_time_s,task_id,work_time_s,switch_time_s,load_balancer_time_s
64,rcbincr,1,1.28925,59,1.064546,0.003406,0.210903
64,rcbincr,1,1.28925,38,0.988802,0.004557,0.285084
64,rcbincr,1,1.28925,37,0.987279,0.003361,0.288168
64,rcbincr,1,1.28925,46,1.035455,0.00354,0.239984
64,rcbincr,1,1.28925,51,1.015419,0.004831,0.258166
64,rcbincr,1,1.28925,54,0.998448,0.004768,0.275324
64,rcbincr,1,1.28925,36,0.985566,0.003319,0.289879
64,rcbincr,1,1.28925,41,1.046508,0.004105,0.228022
64,rcbincr,1,1.28925,53,1.029256,0.004838,0.244429
64,rcbincr,1,1.28925,19,0.9163,0.002392,0.360356
64,rcbincr,1,1.28925,20,0.997998,0.002329,0.278747
64,rcbincr,1,1.28925,21,0.962382,0.002016,0.314826
64,rcbincr,1,1.28925,1,0.905096,0.001841,0.372207
64,rcbincr,1,1.28925,26,1.05368,0.002799,0.22242
64,rcbincr,1,1.28925,25,0.979892,0.001824,0.297478
64,rcbincr,1,1.28925,35,0.987718,0.002147,0.289567
64,rcbincr,1,1.28925,24,1.060033,0.002162,0.216948
64,rcbincr,1,1.28925,2,0.923527,0.002087,0.353273
64,rcbincr,1,1.28925,6,0.932898,0.002393,0.343824
64,rcbincr,1,1.28925,34,0.980529,0.001296,0.297587
64,rcbincr,1,1.28925,28,1.061534,0.001239,0.216759
64,rcbincr,1,1.28925,9,0.959312,0.001592,0.3182
64,rcbincr,1,1.28925,22,0.996691,0.002926,0.279329
64,rcbincr,1,1.28925,33,0.950385,0.002351,0.326251
64,rcbincr,1,1.28925,15,0.95186,0.003308,0.323598
64,rcbincr,1,1.28925,29,0.973303,0.002762,0.302874
64,rcbincr,1,1.28925,18,0.955209,0.0014,0.322743
64,rcbincr,1,1.28925,30,1.041692,0.002514,0.23479
64,rcbincr,1,1.28925,23,0.945624,0.002411,0.331015
64,rcbincr,1,1.28925,14,0.973443,0.00273,0.302775
64,rcbincr,1,1.28925,3,0.928545,0.00229,0.348229
64,rcbincr,1,1.28925,7,0.935479,0.00236,0.341253
64,rcbincr,1,1.28925,27,0.963704,0.002401,0.312874
64,rcbincr,1,1.28925,12,0.9517,0.002697,0.324462
64,rcbincr,1,1.28925,8,0.972962,0.001357,0.304793
64,rcbincr,1,1.28925,32,1.018243,0.001091,0.260074
64,rcbincr,1,1.28925,16,0.964154,0.001002,0.314121
64,rcbincr,1,1.28925,13,0.946224,0.001537,0.331588
64,rcbincr,1,1.28925,5,0.898608,0.002275,0.378235
64,rcbincr,1,1.28925,11,0.957537,0.002011,0.319557
64,rcbincr,1,1.28925,10,0.962944,0.001798,0.314418
64,rcbincr,1,1.28925,4,0.893435,0.001728,0.38391
64,rcbincr,1,1.28925,17,0.950281,0.001981,0.3268
64,rcbincr,1,1.28925,43,1.058503,0.00359,0.216625
64,rcbincr,1,1.28925,39,1.008113,0.00415,0.266355
64,rcbincr,1,1.28925,55,1.002049,0.004564,0.271966
64,rcbincr,1,1.28925,40,1.051372,0.003503,0.223949
64,rcbincr,1,1.28925,61,1.015967,0.004928,0.257572
64,rcbincr,1,1.28925,47,1.007212,0.004745,0.266613
64,rcbincr,1,1.28925,44,1.026012,0.003893,0.248821
64,rcbincr,1,1.28925,60,1.05236,0.004131,0.222293
64,rcbincr,1,1.28925,42,1.074991,0.003786,0.199922
64,rcbincr,1,1.28925,0,0.8994,0.001163,0.378514
64,rcbincr,1,1.28925,31,0.948125,0.002753,0.327944
