ntasks,algo,freq,task,alloced,allocs,concurrent,freed,frees
2,hilbert,125,0,704616,14,409656,704616,15
2,hilbert,125,1,704616,14,409656,704616,15
2,hilbert,250,0,704616,14,409656,704616,15
2,hilbert,250,1,704616,14,409656,704616,15
2,hilbert,500,0,704616,14,409656,704616,15
2,hilbert,500,1,704616,14,409656,704616,15
2,gilbert,125,0,704616,14,409656,704616,15
2,gilbert,125,1,704616,14,409656,704616,15
2,gilbert,250,0,704616,14,409656,704616,15
2,gilbert,250,1,704616,14,409656,704616,15
2,gilbert,500,0,704616,14,409656,704616,15
2,gilbert,500,1,704616,14,409656,704616,15
2,rcb,125,0,262200,2,262200,262200,3
2,rcb,125,1,262200,2,262200,262200,3
2,rcb,250,0,262200,2,262200,262200,3
2,rcb,250,1,262200,2,262200,262200,3
2,rcb,500,0,262200,2,262200,262200,3
2,rcb,500,1,262200,2,262200,262200,3
2,rcbincr,125,0,262416,5,262272,262344,5
2,rcbincr,125,1,262416,5,262272,262344,5
2,rcbincr,250,0,262416,5,262272,262344,5
2,rcbincr,250,1,262416,5,262272,262344,5
2,rcbincr,500,0,262416,5,262272,262344,5
2,rcbincr,500,1,262416,5,262272,262344,5
4,hilbert,125,0,1147032,26,409656,1147032,27
4,hilbert,125,1,1147032,26,409656,1147032,27
4,hilbert,125,2,1147032,26,409656,1147032,27
4,hilbert,125,3,1147032,26,409656,1147032,27
4,hilbert,250,0,704616,14,409656,704616,15
4,hilbert,250,1,704616,14,409656,704616,15
4,hilbert,250,2,704616,14,409656,704616,15
4,hilbert,250,3,704616,14,409656,704616,15
4,hilbert,500,0,852088,18,409656,852088,19
4,hilbert,500,1,852088,18,409656,852088,19
4,hilbert,500,2,852088,18,409656,852088,19
4,hilbert,500,3,852088,18,409656,852088,19
4,gilbert,125,0,1147032,26,409656,1147032,27
4,gilbert,125,1,1147032,26,409656,1147032,27
4,gilbert,125,2,1147032,26,409656,1147032,27
4,gilbert,125,3,1147032,26,409656,1147032,27
4,gilbert,250,0,852088,18,409656,852088,19
4,gilbert,250,1,852088,18,409656,852088,19
4,gilbert,250,2,852088,18,409656,852088,19
4,gilbert,250,3,852088,18,409656,852088,19
4,gilbert,500,0,852088,18,409656,852088,19
4,gilbert,500,1,852088,18,409656,852088,19
4,gilbert,500,2,852088,18,409656,852088,19
4,gilbert,500,3,852088,18,409656,852088,19
4,rcb,125,0,262200,2,262200,262200,3
4,rcb,125,1,262200,2,262200,262200,3
4,rcb,125,2,262200,2,262200,262200,3
4,rcb,125,3,262200,2,262200,262200,3
4,rcb,250,0,262200,2,262200,262200,3
4,rcb,250,1,262200,2,262200,262200,3
4,rcb,250,2,262200,2,262200,262200,3
4,rcb,250,3,262200,2,262200,262200,3
4,rcb,500,0,262200,2,262200,262200,3
4,rcb,500,1,262200,2,262200,262200,3
4,rcb,500,2,262200,2,262200,262200,3
4,rcb,500,3,262200,2,262200,262200,3
4,rcbincr,125,0,264504,34,262344,264360,33
4,rcbincr,125,1,264504,34,262344,264360,33
4,rcbincr,125,2,264504,34,262344,264360,33
4,rcbincr,125,3,264504,34,262344,264360,33
4,rcbincr,250,0,263352,18,262344,263208,17
4,rcbincr,250,1,263352,18,262344,263208,17
4,rcbincr,250,2,263352,18,262344,263208,17
4,rcbincr,250,3,263352,18,262344,263208,17
4,rcbincr,500,0,262776,10,262344,262632,9
4,rcbincr,500,1,262776,10,262344,262632,9
4,rcbincr,500,2,262776,10,262344,262632,9
4,rcbincr,500,3,262776,10,262344,262632,9
8,hilbert,125,0,2621752,66,409656,2621752,67
8,hilbert,125,1,2621752,66,409656,2621752,67
8,hilbert,125,2,2621752,66,409656,2621752,67
8,hilbert,125,3,2621752,66,409656,2621752,67
8,hilbert,125,4,2621752,66,409656,2621752,67
8,hilbert,125,5,2621752,66,409656,2621752,67
8,hilbert,125,6,2621752,66,409656,2621752,67
8,hilbert,125,7,2621752,66,409656,2621752,67
8,hilbert,250,0,1441976,34,409656,1441976,35
8,hilbert,250,1,1441976,34,409656,1441976,35
8,hilbert,250,2,1441976,34,409656,1441976,35
8,hilbert,250,3,1441976,34,409656,1441976,35
8,hilbert,250,4,1441976,34,409656,1441976,35
8,hilbert,250,5,1441976,34,409656,1441976,35
8,hilbert,250,6,1441976,34,409656,1441976,35
8,hilbert,250,7,1441976,34,409656,1441976,35
8,hilbert,500,0,852088,18,409656,852088,19
8,hilbert,500,1,852088,18,409656,852088,19
8,hilbert,500,2,852088,18,409656,852088,19
8,hilbert,500,3,852088,18,409656,852088,19
8,hilbert,500,4,852088,18,409656,852088,19
8,hilbert,500,5,852088,18,409656,852088,19
8,hilbert,500,6,852088,18,409656,852088,19
8,hilbert,500,7,852088,18,409656,852088,19
8,gilbert,125,0,2179336,54,409656,2179336,55
8,gilbert,125,1,2179336,54,409656,2179336,55
8,gilbert,125,2,2179336,54,409656,2179336,55
8,gilbert,125,3,2179336,54,409656,2179336,55
8,gilbert,125,4,2179336,54,409656,2179336,55
8,gilbert,125,5,2179336,54,409656,2179336,55
8,gilbert,125,6,2179336,54,409656,2179336,55
8,gilbert,125,7,2179336,54,409656,2179336,55
8,gilbert,250,0,1441976,34,409656,1441976,35
8,gilbert,250,1,1441976,34,409656,1441976,35
8,gilbert,250,2,1441976,34,409656,1441976,35
8,gilbert,250,3,1441976,34,409656,1441976,35
8,gilbert,250,4,1441976,34,409656,1441976,35
8,gilbert,250,5,1441976,34,409656,1441976,35
8,gilbert,250,6,1441976,34,409656,1441976,35
8,gilbert,250,7,1441976,34,409656,1441976,35
8,gilbert,500,0,852088,18,409656,852088,19
8,gilbert,500,1,852088,18,409656,852088,19
8,gilbert,500,2,852088,18,409656,852088,19
8,gilbert,500,3,852088,18,409656,852088,19
8,gilbert,500,4,852088,18,409656,852088,19
8,gilbert,500,5,852088,18,409656,852088,19
8,gilbert,500,6,852088,18,409656,852088,19
8,gilbert,500,7,852088,18,409656,852088,19
8,rcb,125,0,262200,2,262200,262200,3
8,rcb,125,1,262200,2,262200,262200,3
8,rcb,125,2,262200,2,262200,262200,3
8,rcb,125,3,262200,2,262200,262200,3
8,rcb,125,4,262200,2,262200,262200,3
8,rcb,125,5,262200,2,262200,262200,3
8,rcb,125,6,262200,2,262200,262200,3
8,rcb,125,7,262200,2,262200,262200,3
8,rcb,250,0,262200,2,262200,262200,3
8,rcb,250,1,262200,2,262200,262200,3
8,rcb,250,2,262200,2,262200,262200,3
8,rcb,250,3,262200,2,262200,262200,3
8,rcb,250,4,262200,2,262200,262200,3
8,rcb,250,5,262200,2,262200,262200,3
8,rcb,250,6,262200,2,262200,262200,3
8,rcb,250,7,262200,2,262200,262200,3
8,rcb,500,0,262200,2,262200,262200,3
8,rcb,500,1,262200,2,262200,262200,3
8,rcb,500,2,262200,2,262200,262200,3
8,rcb,500,3,262200,2,262200,262200,3
8,rcb,500,4,262200,2,262200,262200,3
8,rcb,500,5,262200,2,262200,262200,3
8,rcb,500,6,262200,2,262200,262200,3
8,rcb,500,7,262200,2,262200,262200,3
8,rcbincr,125,0,266808,66,262488,266520,63
8,rcbincr,125,1,266808,66,262488,266520,63
8,rcbincr,125,2,266808,66,262488,266520,63
8,rcbincr,125,3,266808,66,262488,266520,63
8,rcbincr,125,4,266808,66,262488,266520,63
8,rcbincr,125,5,266808,66,262488,266520,63
8,rcbincr,125,6,266808,66,262488,266520,63
8,rcbincr,125,7,266808,66,262488,266520,63
8,rcbincr,250,0,264504,34,262488,264216,31
8,rcbincr,250,1,264504,34,262488,264216,31
8,rcbincr,250,2,264504,34,262488,264216,31
8,rcbincr,250,3,264504,34,262488,264216,31
8,rcbincr,250,4,264504,34,262488,264216,31
8,rcbincr,250,5,264504,34,262488,264216,31
8,rcbincr,250,6,264504,34,262488,264216,31
8,rcbincr,250,7,264504,34,262488,264216,31
8,rcbincr,500,0,263352,18,262488,263064,15
8,rcbincr,500,1,263352,18,262488,263064,15
8,rcbincr,500,2,263352,18,262488,263064,15
8,rcbincr,500,3,263352,18,262488,263064,15
8,rcbincr,500,4,263352,18,262488,263064,15
8,rcbincr,500,5,263352,18,262488,263064,15
8,rcbincr,500,6,263352,18,262488,263064,15
8,rcbincr,500,7,263352,18,262488,263064,15
16,hilbert,125,0,2621752,66,409656,2621752,67
16,hilbert,125,1,2621752,66,409656,2621752,67
16,hilbert,125,2,2621752,66,409656,2621752,67
16,hilbert,125,3,2621752,66,409656,2621752,67
16,hilbert,125,4,2621752,66,409656,2621752,67
16,hilbert,125,5,2621752,66,409656,2621752,67
16,hilbert,125,6,2621752,66,409656,2621752,67
16,hilbert,125,7,2621752,66,409656,2621752,67
16,hilbert,125,8,2621752,66,409656,2621752,67
16,hilbert,125,9,2621752,66,409656,2621752,67
16,hilbert,125,10,2621752,66,409656,2621752,67
16,hilbert,125,11,2621752,66,409656,2621752,67
16,hilbert,125,12,2621752,66,409656,2621752,67
16,hilbert,125,13,2621752,66,409656,2621752,67
16,hilbert,125,14,2621752,66,409656,2621752,67
16,hilbert,125,15,2621752,66,409656,2621752,67
16,hilbert,250,0,1441976,34,409656,1441976,35
16,hilbert,250,1,1441976,34,409656,1441976,35
16,hilbert,250,2,1441976,34,409656,1441976,35
16,hilbert,250,3,1441976,34,409656,1441976,35
16,hilbert,250,4,1441976,34,409656,1441976,35
16,hilbert,250,5,1441976,34,409656,1441976,35
16,hilbert,250,6,1441976,34,409656,1441976,35
16,hilbert,250,7,1441976,34,409656,1441976,35
16,hilbert,250,8,1441976,34,409656,1441976,35
16,hilbert,250,9,1441976,34,409656,1441976,35
16,hilbert,250,10,1441976,34,409656,1441976,35
16,hilbert,250,11,1441976,34,409656,1441976,35
16,hilbert,250,12,1441976,34,409656,1441976,35
16,hilbert,250,13,1441976,34,409656,1441976,35
16,hilbert,250,14,1441976,34,409656,1441976,35
16,hilbert,250,15,1441976,34,409656,1441976,35
16,hilbert,500,0,852088,18,409656,852088,19
16,hilbert,500,1,852088,18,409656,852088,19
16,hilbert,500,2,852088,18,409656,852088,19
16,hilbert,500,3,852088,18,409656,852088,19
16,hilbert,500,4,852088,18,409656,852088,19
16,hilbert,500,5,852088,18,409656,852088,19
16,hilbert,500,6,852088,18,409656,852088,19
16,hilbert,500,7,852088,18,409656,852088,19
16,hilbert,500,8,852088,18,409656,852088,19
16,hilbert,500,9,852088,18,409656,852088,19
16,hilbert,500,10,852088,18,409656,852088,19
16,hilbert,500,11,852088,18,409656,852088,19
16,hilbert,500,12,852088,18,409656,852088,19
16,hilbert,500,13,852088,18,409656,852088,19
16,hilbert,500,14,852088,18,409656,852088,19
16,hilbert,500,15,852088,18,409656,852088,19
16,gilbert,125,0,2621752,66,409656,2621752,67
16,gilbert,125,1,2621752,66,409656,2621752,67
16,gilbert,125,2,2621752,66,409656,2621752,67
16,gilbert,125,3,2621752,66,409656,2621752,67
16,gilbert,125,4,2621752,66,409656,2621752,67
16,gilbert,125,5,2621752,66,409656,2621752,67
16,gilbert,125,6,2621752,66,409656,2621752,67
16,gilbert,125,7,2621752,66,409656,2621752,67
16,gilbert,125,8,2621752,66,409656,2621752,67
16,gilbert,125,9,2621752,66,409656,2621752,67
16,gilbert,125,10,2621752,66,409656,2621752,67
16,gilbert,125,11,2621752,66,409656,2621752,67
16,gilbert,125,12,2621752,66,409656,2621752,67
16,gilbert,125,13,2621752,66,409656,2621752,67
16,gilbert,125,14,2621752,66,409656,2621752,67
16,gilbert,125,15,2621752,66,409656,2621752,67
16,gilbert,250,0,1441976,34,409656,1441976,35
16,gilbert,250,1,1441976,34,409656,1441976,35
16,gilbert,250,2,1441976,34,409656,1441976,35
16,gilbert,250,3,1441976,34,409656,1441976,35
16,gilbert,250,4,1441976,34,409656,1441976,35
16,gilbert,250,5,1441976,34,409656,1441976,35
16,gilbert,250,6,1441976,34,409656,1441976,35
16,gilbert,250,7,1441976,34,409656,1441976,35
16,gilbert,250,8,1441976,34,409656,1441976,35
16,gilbert,250,9,1441976,34,409656,1441976,35
16,gilbert,250,10,1441976,34,409656,1441976,35
16,gilbert,250,11,1441976,34,409656,1441976,35
16,gilbert,250,12,1441976,34,409656,1441976,35
16,gilbert,250,13,1441976,34,409656,1441976,35
16,gilbert,250,14,1441976,34,409656,1441976,35
16,gilbert,250,15,1441976,34,409656,1441976,35
16,gilbert,500,0,852088,18,409656,852088,19
16,gilbert,500,1,852088,18,409656,852088,19
16,gilbert,500,2,852088,18,409656,852088,19
16,gilbert,500,3,852088,18,409656,852088,19
16,gilbert,500,4,852088,18,409656,852088,19
16,gilbert,500,5,852088,18,409656,852088,19
16,gilbert,500,6,852088,18,409656,852088,19
16,gilbert,500,7,852088,18,409656,852088,19
16,gilbert,500,8,852088,18,409656,852088,19
16,gilbert,500,9,852088,18,409656,852088,19
16,gilbert,500,10,852088,18,409656,852088,19
16,gilbert,500,11,852088,18,409656,852088,19
16,gilbert,500,12,852088,18,409656,852088,19
16,gilbert,500,13,852088,18,409656,852088,19
16,gilbert,500,14,852088,18,409656,852088,19
16,gilbert,500,15,852088,18,409656,852088,19
16,rcb,125,0,262200,2,262200,262200,3
16,rcb,125,1,262200,2,262200,262200,3
16,rcb,125,2,262200,2,262200,262200,3
16,rcb,125,3,262200,2,262200,262200,3
16,rcb,125,4,262200,2,262200,262200,3
16,rcb,125,5,262200,2,262200,262200,3
16,rcb,125,6,262200,2,262200,262200,3
16,rcb,125,7,262200,2,262200,262200,3
16,rcb,125,8,262200,2,262200,262200,3
16,rcb,125,9,262200,2,262200,262200,3
16,rcb,125,10,262200,2,262200,262200,3
16,rcb,125,11,262200,2,262200,262200,3
16,rcb,125,12,262200,2,262200,262200,3
16,rcb,125,13,262200,2,262200,262200,3
16,rcb,125,14,262200,2,262200,262200,3
16,rcb,125,15,262200,2,262200,262200,3
16,rcb,250,0,262200,2,262200,262200,3
16,rcb,250,1,262200,2,262200,262200,3
16,rcb,250,2,262200,2,262200,262200,3
16,rcb,250,3,262200,2,262200,262200,3
16,rcb,250,4,262200,2,262200,262200,3
16,rcb,250,5,262200,2,262200,262200,3
16,rcb,250,6,262200,2,262200,262200,3
16,rcb,250,7,262200,2,262200,262200,3
16,rcb,250,8,262200,2,262200,262200,3
16,rcb,250,9,262200,2,262200,262200,3
16,rcb,250,10,262200,2,262200,262200,3
16,rcb,250,11,262200,2,262200,262200,3
16,rcb,250,12,262200,2,262200,262200,3
16,rcb,250,13,262200,2,262200,262200,3
16,rcb,250,14,262200,2,262200,262200,3
16,rcb,250,15,262200,2,262200,262200,3
16,rcb,500,0,262200,2,262200,262200,3
16,rcb,500,1,262200,2,262200,262200,3
16,rcb,500,2,262200,2,262200,262200,3
16,rcb,500,3,262200,2,262200,262200,3
16,rcb,500,4,262200,2,262200,262200,3
16,rcb,500,5,262200,2,262200,262200,3
16,rcb,500,6,262200,2,262200,262200,3
16,rcb,500,7,262200,2,262200,262200,3
16,rcb,500,8,262200,2,262200,262200,3
16,rcb,500,9,262200,2,262200,262200,3
16,rcb,500,10,262200,2,262200,262200,3
16,rcb,500,11,262200,2,262200,262200,3
16,rcb,500,12,262200,2,262200,262200,3
16,rcb,500,13,262200,2,262200,262200,3
16,rcb,500,14,262200,2,262200,262200,3
16,rcb,500,15,262200,2,262200,262200,3
16,rcbincr,125,0,271416,130,262776,270840,123
16,rcbincr,125,1,271416,130,262776,270840,123
16,rcbincr,125,2,271416,130,262776,270840,123
16,rcbincr,125,3,271416,130,262776,270840,123
16,rcbincr,125,4,271416,130,262776,270840,123
16,rcbincr,125,5,271416,130,262776,270840,123
16,rcbincr,125,6,271416,130,262776,270840,123
16,rcbincr,125,7,271416,130,262776,270840,123
16,rcbincr,125,8,271416,130,262776,270840,123
16,rcbincr,125,9,271416,130,262776,270840,123
16,rcbincr,125,10,271416,130,262776,270840,123
16,rcbincr,125,11,271416,130,262776,270840,123
16,rcbincr,125,12,271416,130,262776,270840,123
16,rcbincr,125,13,271416,130,262776,270840,123
16,rcbincr,125,14,271416,130,262776,270840,123
16,rcbincr,125,15,271416,130,262776,270840,123
16,rcbincr,250,0,266808,66,262776,266232,59
16,rcbincr,250,1,266808,66,262776,266232,59
16,rcbincr,250,2,266808,66,262776,266232,59
16,rcbincr,250,3,266808,66,262776,266232,59
16,rcbincr,250,4,266808,66,262776,266232,59
16,rcbincr,250,5,266808,66,262776,266232,59
16,rcbincr,250,6,266808,66,262776,266232,59
16,rcbincr,250,7,266808,66,262776,266232,59
16,rcbincr,250,8,266808,66,262776,266232,59
16,rcbincr,250,9,266808,66,262776,266232,59
16,rcbincr,250,10,266808,66,262776,266232,59
16,rcbincr,250,11,266808,66,262776,266232,59
16,rcbincr,250,12,266808,66,262776,266232,59
16,rcbincr,250,13,266808,66,262776,266232,59
16,rcbincr,250,14,266808,66,262776,266232,59
16,rcbincr,250,15,266808,66,262776,266232,59
16,rcbincr,500,0,264504,34,262776,263928,27
16,rcbincr,500,1,264504,34,262776,263928,27
16,rcbincr,500,2,264504,34,262776,263928,27
16,rcbincr,500,3,264504,34,262776,263928,27
16,rcbincr,500,4,264504,34,262776,263928,27
16,rcbincr,500,5,264504,34,262776,263928,27
16,rcbincr,500,6,264504,34,262776,263928,27
16,rcbincr,500,7,264504,34,262776,263928,27
16,rcbincr,500,8,264504,34,262776,263928,27
16,rcbincr,500,9,264504,34,262776,263928,27
16,rcbincr,500,10,264504,34,262776,263928,27
16,rcbincr,500,11,264504,34,262776,263928,27
16,rcbincr,500,12,264504,34,262776,263928,27
16,rcbincr,500,13,264504,34,262776,263928,27
16,rcbincr,500,14,264504,34,262776,263928,27
16,rcbincr,500,15,264504,34,262776,263928,27
32,hilbert,125,0,2621752,66,409656,2621752,67
32,hilbert,125,1,2621752,66,409656,2621752,67
32,hilbert,125,2,2621752,66,409656,2621752,67
32,hilbert,125,3,2621752,66,409656,2621752,67
32,hilbert,125,4,2621752,66,409656,2621752,67
32,hilbert,125,5,2621752,66,409656,2621752,67
32,hilbert,125,6,2621752,66,409656,2621752,67
32,hilbert,125,7,2621752,66,409656,2621752,67
32,hilbert,125,8,2621752,66,409656,2621752,67
32,hilbert,125,9,2621752,66,409656,2621752,67
32,hilbert,125,10,2621752,66,409656,2621752,67
32,hilbert,125,11,2621752,66,409656,2621752,67
32,hilbert,125,12,2621752,66,409656,2621752,67
32,hilbert,125,13,2621752,66,409656,2621752,67
32,hilbert,125,14,2621752,66,409656,2621752,67
32,hilbert,125,15,2621752,66,409656,2621752,67
32,hilbert,125,16,2621752,66,409656,2621752,67
32,hilbert,125,17,2621752,66,409656,2621752,67
32,hilbert,125,18,2621752,66,409656,2621752,67
32,hilbert,125,19,2621752,66,409656,2621752,67
32,hilbert,125,20,2621752,66,409656,2621752,67
32,hilbert,125,21,2621752,66,409656,2621752,67
32,hilbert,125,22,2621752,66,409656,2621752,67
32,hilbert,125,23,2621752,66,409656,2621752,67
32,hilbert,125,24,2621752,66,409656,2621752,67
32,hilbert,125,25,2621752,66,409656,2621752,67
32,hilbert,125,26,2621752,66,409656,2621752,67
32,hilbert,125,27,2621752,66,409656,2621752,67
32,hilbert,125,28,2621752,66,409656,2621752,67
32,hilbert,125,29,2621752,66,409656,2621752,67
32,hilbert,125,30,2621752,66,409656,2621752,67
32,hilbert,125,31,2621752,66,409656,2621752,67
32,hilbert,250,0,1441976,34,409656,1441976,35
32,hilbert,250,1,1441976,34,409656,1441976,35
32,hilbert,250,2,1441976,34,409656,1441976,35
32,hilbert,250,3,1441976,34,409656,1441976,35
32,hilbert,250,4,1441976,34,409656,1441976,35
32,hilbert,250,5,1441976,34,409656,1441976,35
32,hilbert,250,6,1441976,34,409656,1441976,35
32,hilbert,250,7,1441976,34,409656,1441976,35
32,hilbert,250,8,1441976,34,409656,1441976,35
32,hilbert,250,9,1441976,34,409656,1441976,35
32,hilbert,250,10,1441976,34,409656,1441976,35
32,hilbert,250,11,1441976,34,409656,1441976,35
32,hilbert,250,12,1441976,34,409656,1441976,35
32,hilbert,250,13,1441976,34,409656,1441976,35
32,hilbert,250,14,1441976,34,409656,1441976,35
32,hilbert,250,15,1441976,34,409656,1441976,35
32,hilbert,250,16,1441976,34,409656,1441976,35
32,hilbert,250,17,1441976,34,409656,1441976,35
32,hilbert,250,18,1441976,34,409656,1441976,35
32,hilbert,250,19,1441976,34,409656,1441976,35
32,hilbert,250,20,1441976,34,409656,1441976,35
32,hilbert,250,21,1441976,34,409656,1441976,35
32,hilbert,250,22,1441976,34,409656,1441976,35
32,hilbert,250,23,1441976,34,409656,1441976,35
32,hilbert,250,24,1441976,34,409656,1441976,35
32,hilbert,250,25,1441976,34,409656,1441976,35
32,hilbert,250,26,1441976,34,409656,1441976,35
32,hilbert,250,27,1441976,34,409656,1441976,35
32,hilbert,250,28,1441976,34,409656,1441976,35
32,hilbert,250,29,1441976,34,409656,1441976,35
32,hilbert,250,30,1441976,34,409656,1441976,35
32,hilbert,250,31,1441976,34,409656,1441976,35
32,hilbert,500,0,852088,18,409656,852088,19
32,hilbert,500,1,852088,18,409656,852088,19
32,hilbert,500,2,852088,18,409656,852088,19
32,hilbert,500,3,852088,18,409656,852088,19
32,hilbert,500,4,852088,18,409656,852088,19
32,hilbert,500,5,852088,18,409656,852088,19
32,hilbert,500,6,852088,18,409656,852088,19
32,hilbert,500,7,852088,18,409656,852088,19
32,hilbert,500,8,852088,18,409656,852088,19
32,hilbert,500,9,852088,18,409656,852088,19
32,hilbert,500,10,852088,18,409656,852088,19
32,hilbert,500,11,852088,18,409656,852088,19
32,hilbert,500,12,852088,18,409656,852088,19
32,hilbert,500,13,852088,18,409656,852088,19
32,hilbert,500,14,852088,18,409656,852088,19
32,hilbert,500,15,852088,18,409656,852088,19
32,hilbert,500,16,852088,18,409656,852088,19
32,hilbert,500,17,852088,18,409656,852088,19
32,hilbert,500,18,852088,18,409656,852088,19
32,hilbert,500,19,852088,18,409656,852088,19
32,hilbert,500,20,852088,18,409656,852088,19
32,hilbert,500,21,852088,18,409656,852088,19
32,hilbert,500,22,852088,18,409656,852088,19
32,hilbert,500,23,852088,18,409656,852088,19
32,hilbert,500,24,852088,18,409656,852088,19
32,hilbert,500,25,852088,18,409656,852088,19
32,hilbert,500,26,852088,18,409656,852088,19
32,hilbert,500,27,852088,18,409656,852088,19
32,hilbert,500,28,852088,18,409656,852088,19
32,hilbert,500,29,852088,18,409656,852088,19
32,hilbert,500,30,852088,18,409656,852088,19
32,hilbert,500,31,852088,18,409656,852088,19
32,gilbert,125,0,2621752,66,409656,2621752,67
32,gilbert,125,1,2621752,66,409656,2621752,67
32,gilbert,125,2,2621752,66,409656,2621752,67
32,gilbert,125,3,2621752,66,409656,2621752,67
32,gilbert,125,4,2621752,66,409656,2621752,67
32,gilbert,125,5,2621752,66,409656,2621752,67
32,gilbert,125,6,2621752,66,409656,2621752,67
32,gilbert,125,7,2621752,66,409656,2621752,67
32,gilbert,125,8,2621752,66,409656,2621752,67
32,gilbert,125,9,2621752,66,409656,2621752,67
32,gilbert,125,10,2621752,66,409656,2621752,67
32,gilbert,125,11,2621752,66,409656,2621752,67
32,gilbert,125,12,2621752,66,409656,2621752,67
32,gilbert,125,13,2621752,66,409656,2621752,67
32,gilbert,125,14,2621752,66,409656,2621752,67
32,gilbert,125,15,2621752,66,409656,2621752,67
32,gilbert,125,16,2621752,66,409656,2621752,67
32,gilbert,125,17,2621752,66,409656,2621752,67
32,gilbert,125,18,2621752,66,409656,2621752,67
32,gilbert,125,19,2621752,66,409656,2621752,67
32,gilbert,125,20,2621752,66,409656,2621752,67
32,gilbert,125,21,2621752,66,409656,2621752,67
32,gilbert,125,22,2621752,66,409656,2621752,67
32,gilbert,125,23,2621752,66,409656,2621752,67
32,gilbert,125,24,2621752,66,409656,2621752,67
32,gilbert,125,25,2621752,66,409656,2621752,67
32,gilbert,125,26,2621752,66,409656,2621752,67
32,gilbert,125,27,2621752,66,409656,2621752,67
32,gilbert,125,28,2621752,66,409656,2621752,67
32,gilbert,125,29,2621752,66,409656,2621752,67
32,gilbert,125,30,2621752,66,409656,2621752,67
32,gilbert,125,31,2621752,66,409656,2621752,67
32,gilbert,250,0,1441976,34,409656,1441976,35
32,gilbert,250,1,1441976,34,409656,1441976,35
32,gilbert,250,2,1441976,34,409656,1441976,35
32,gilbert,250,3,1441976,34,409656,1441976,35
32,gilbert,250,4,1441976,34,409656,1441976,35
32,gilbert,250,5,1441976,34,409656,1441976,35
32,gilbert,250,6,1441976,34,409656,1441976,35
32,gilbert,250,7,1441976,34,409656,1441976,35
32,gilbert,250,8,1441976,34,409656,1441976,35
32,gilbert,250,9,1441976,34,409656,1441976,35
32,gilbert,250,10,1441976,34,409656,1441976,35
32,gilbert,250,11,1441976,34,409656,1441976,35
32,gilbert,250,12,1441976,34,409656,1441976,35
32,gilbert,250,13,1441976,34,409656,1441976,35
32,gilbert,250,14,1441976,34,409656,1441976,35
32,gilbert,250,15,1441976,34,409656,1441976,35
32,gilbert,250,16,1441976,34,409656,1441976,35
32,gilbert,250,17,1441976,34,409656,1441976,35
32,gilbert,250,18,1441976,34,409656,1441976,35
32,gilbert,250,19,1441976,34,409656,1441976,35
32,gilbert,250,20,1441976,34,409656,1441976,35
32,gilbert,250,21,1441976,34,409656,1441976,35
32,gilbert,250,22,1441976,34,409656,1441976,35
32,gilbert,250,23,1441976,34,409656,1441976,35
32,gilbert,250,24,1441976,34,409656,1441976,35
32,gilbert,250,25,1441976,34,409656,1441976,35
32,gilbert,250,26,1441976,34,409656,1441976,35
32,gilbert,250,27,1441976,34,409656,1441976,35
32,gilbert,250,28,1441976,34,409656,1441976,35
32,gilbert,250,29,1441976,34,409656,1441976,35
32,gilbert,250,30,1441976,34,409656,1441976,35
32,gilbert,250,31,1441976,34,409656,1441976,35
32,gilbert,500,0,852088,18,409656,852088,19
32,gilbert,500,1,852088,18,409656,852088,19
32,gilbert,500,2,852088,18,409656,852088,19
32,gilbert,500,3,852088,18,409656,852088,19
32,gilbert,500,4,852088,18,409656,852088,19
32,gilbert,500,5,852088,18,409656,852088,19
32,gilbert,500,6,852088,18,409656,852088,19
32,gilbert,500,7,852088,18,409656,852088,19
32,gilbert,500,8,852088,18,409656,852088,19
32,gilbert,500,9,852088,18,409656,852088,19
32,gilbert,500,10,852088,18,409656,852088,19
32,gilbert,500,11,852088,18,409656,852088,19
32,gilbert,500,12,852088,18,409656,852088,19
32,gilbert,500,13,852088,18,409656,852088,19
32,gilbert,500,14,852088,18,409656,852088,19
32,gilbert,500,15,852088,18,409656,852088,19
32,gilbert,500,16,852088,18,409656,852088,19
32,gilbert,500,17,852088,18,409656,852088,19
32,gilbert,500,18,852088,18,409656,852088,19
32,gilbert,500,19,852088,18,409656,852088,19
32,gilbert,500,20,852088,18,409656,852088,19
32,gilbert,500,21,852088,18,409656,852088,19
32,gilbert,500,22,852088,18,409656,852088,19
32,gilbert,500,23,852088,18,409656,852088,19
32,gilbert,500,24,852088,18,409656,852088,19
32,gilbert,500,25,852088,18,409656,852088,19
32,gilbert,500,26,852088,18,409656,852088,19
32,gilbert,500,27,852088,18,409656,852088,19
32,gilbert,500,28,852088,18,409656,852088,19
32,gilbert,500,29,852088,18,409656,852088,19
32,gilbert,500,30,852088,18,409656,852088,19
32,gilbert,500,31,852088,18,409656,852088,19
32,rcb,125,0,262200,2,262200,262200,3
32,rcb,125,1,262200,2,262200,262200,3
32,rcb,125,2,262200,2,262200,262200,3
32,rcb,125,3,262200,2,262200,262200,3
32,rcb,125,4,262200,2,262200,262200,3
32,rcb,125,5,262200,2,262200,262200,3
32,rcb,125,6,262200,2,262200,262200,3
32,rcb,125,7,262200,2,262200,262200,3
32,rcb,125,8,262200,2,262200,262200,3
32,rcb,125,9,262200,2,262200,262200,3
32,rcb,125,10,262200,2,262200,262200,3
