ntasks,freq,algo,segment,max_dt,mean,rel_imbalance,stopped
64,125,hilbert,13,0.02,0.01,0.34,0
64,125,hilbert,14,0.02,0.01,0.3,0
64,125,hilbert,15,0.02,0.01,0.3,0
64,125,hilbert,16,0.02,0.01,0.32,0
64,125,hilbert,17,0.02,0.01,0.31,0
64,125,hilbert,18,0.02,0.01,0.38,0
64,125,hilbert,19,0.02,0.01,0.32,0
64,125,hilbert,20,0.02,0.01,0.35,0
64,125,hilbert,21,0.02,0.01,0.28,0
64,125,hilbert,22,0.02,0.01,0.38,0
64,125,hilbert,23,0.02,0.01,0.29,0
64,125,hilbert,24,0.02,0.01,0.3,0
64,125,hilbert,25,0.02,0.01,0.25,0
64,125,hilbert,26,0.02,0.01,0.25,0
64,125,hilbert,27,0.02,0.01,0.29,0
64,125,hilbert,28,0.02,0.01,0.33,0
64,125,hilbert,29,0.02,0.02,0.23,0
64,125,hilbert,30,0.02,0.02,0.25,0
64,125,hilbert,31,0.02,0.02,0.33,0
64,125,hilbert,32,0.02,0.02,0.25,0
64,125,hilbert,33,0.02,0.02,0.32,0
64,125,hilbert,34,0.02,0.02,0.27,0
64,125,hilbert,35,0.02,0.02,0.32,0
64,125,hilbert,36,0.02,0.02,0.26,0
64,125,hilbert,37,0.02,0.02,0.27,0
64,125,hilbert,38,0.02,0.02,0.26,0
64,125,hilbert,39,0.02,0.02,0.3,0
64,125,hilbert,40,0.02,0.02,0.24,0
64,125,hilbert,41,0.02,0.02,0.32,0
64,125,hilbert,42,0.02,0.02,0.29,0
64,125,hilbert,43,0.02,0.02,0.26,0
64,125,hilbert,44,0.02,0.02,0.26,0
64,125,hilbert,45,0.02,0.02,0.28,0
64,125,hilbert,46,0.02,0.02,0.27,0
64,125,hilbert,47,0.02,0.02,0.26,0
64,125,hilbert,48,0.02,0.02,0.25,0
64,125,hilbert,49,0.02,0.02,0.24,0
64,125,hilbert,50,0.02,0.02,0.3,0
64,125,hilbert,51,0.02,0.02,0.26,0
64,125,hilbert,52,0.02,0.02,0.21,0
64,125,hilbert,53,0.02,0.02,0.2,0
64,125,hilbert,54,0.02,0.02,0.22,0
64,125,hilbert,55,0.02,0.02,0.25,0
64,125,hilbert,56,0.02,0.02,0.22,0
64,125,hilbert,57,0.02,0.02,0.26,0
64,125,hilbert,58,0.02,0.02,0.32,0
64,125,hilbert,59,0.02,0.02,0.33,0
64,125,hilbert,60,0.03,0.02,0.35,0
64,125,hilbert,61,0.03,0.02,0.36,0
64,125,hilbert,62,0.03,0.02,0.37,0
64,125,hilbert,63,0.03,0.02,0.38,0
64,125,hilbert,64,0.03,0.02,0.36,0
64,125,hilbert,65,0.03,0.02,0.33,0
64,125,hilbert,66,0.03,0.02,0.43,0
64,125,gilbert,1,0.05,0.01,2.92,0
64,125,gilbert,2,0.02,0.01,0.38,0
64,125,gilbert,3,0.02,0.01,0.34,0
64,125,gilbert,4,0.02,0.01,0.3,0
64,125,gilbert,5,0.02,0.01,0.32,0
64,125,gilbert,6,0.02,0.01,0.36,0
64,125,gilbert,7,0.02,0.01,0.29,0
64,125,gilbert,8,0.02,0.01,0.37,0
64,125,gilbert,9,0.02,0.01,0.25,0
64,125,gilbert,10,0.02,0.01,0.35,0
64,125,gilbert,11,0.02,0.01,0.21,0
64,125,gilbert,12,0.02,0.01,0.33,0
64,125,gilbert,13,0.02,0.01,0.25,0
64,125,gilbert,14,0.02,0.01,0.31,0
64,125,gilbert,15,0.02,0.01,0.35,0
64,125,gilbert,16,0.02,0.01,0.31,0
64,125,gilbert,17,0.02,0.01,0.32,0
64,125,gilbert,18,0.02,0.01,0.35,0
64,125,gilbert,19,0.02,0.01,0.4,0
64,125,gilbert,20,0.02,0.01,0.34,0
64,125,gilbert,21,0.02,0.01,0.31,0
64,125,gilbert,22,0.02,0.01,0.33,0
64,125,gilbert,23,0.02,0.01,0.29,0
64,125,gilbert,24,0.02,0.01,0.31,0
64,125,gilbert,25,0.02,0.01,0.3,0
64,125,gilbert,26,0.02,0.01,0.24,0
64,125,gilbert,27,0.02,0.01,0.27,0
64,125,gilbert,28,0.02,0.01,0.32,0
64,125,gilbert,29,0.02,0.02,0.27,0
64,125,gilbert,30,0.02,0.02,0.32,0
64,125,gilbert,31,0.02,0.02,0.26,0
64,125,gilbert,32,0.02,0.02,0.27,0
64,125,gilbert,33,0.02,0.02,0.27,0
64,125,gilbert,34,0.02,0.02,0.24,0
64,125,gilbert,35,0.02,0.02,0.31,0
64,125,gilbert,36,0.02,0.02,0.22,0
64,125,gilbert,37,0.02,0.02,0.26,0
64,125,gilbert,38,0.02,0.02,0.26,0
64,125,gilbert,39,0.02,0.02,0.24,0
64,125,gilbert,40,0.02,0.02,0.31,0
64,125,gilbert,41,0.02,0.02,0.25,0
64,125,gilbert,42,0.02,0.02,0.32,0
64,125,gilbert,43,0.02,0.02,0.25,0
64,125,gilbert,44,0.02,0.02,0.29,0
64,125,gilbert,45,0.02,0.02,0.33,0
64,125,gilbert,46,0.02,0.02,0.25,0
64,125,gilbert,47,0.02,0.02,0.25,0
64,125,gilbert,48,0.02,0.02,0.24,0
64,125,gilbert,49,0.02,0.02,0.23,0
64,125,gilbert,50,0.02,0.02,0.28,0
64,125,gilbert,51,0.02,0.02,0.24,0
64,125,gilbert,52,0.02,0.02,0.28,0
64,125,gilbert,53,0.02,0.02,0.22,0
64,125,gilbert,54,0.02,0.02,0.21,0
64,125,gilbert,55,0.02,0.02,0.31,0
64,125,gilbert,56,0.02,0.02,0.29,0
64,125,gilbert,57,0.02,0.02,0.31,0
64,125,gilbert,58,0.02,0.02,0.26,0
64,125,gilbert,59,0.02,0.02,0.33,0
64,125,gilbert,60,0.03,0.02,0.37,0
64,125,gilbert,61,0.02,0.02,0.32,0
64,125,gilbert,62,0.03,0.02,0.34,0
64,125,gilbert,63,0.03,0.02,0.37,0
64,125,gilbert,64,0.02,0.02,0.31,0
64,125,gilbert,65,0.03,0.02,0.37,0
64,125,gilbert,66,0.02,0.02,0.28,0
64,250,rcb,1,0.05,0.01,2.95,0
64,250,rcb,2,0.01,0.01,0.63,0
64,250,rcb,3,0.01,0.01,0.66,0
64,250,rcb,4,0.01,0.01,0.65,0
64,250,rcb,5,0.01,0.01,0.72,0
64,250,rcb,6,0.01,0.01,0.72,0
64,250,rcb,7,0.01,0.01,0.7,0
64,250,rcb,8,0.01,0.01,0.66,0
64,250,rcb,9,0.02,0.01,0.77,0
64,250,rcb,10,0.02,0.01,0.79,0
64,250,rcb,11,0.01,0.01,0.56,0
64,250,rcb,12,0.02,0.01,1.37,0
64,250,rcb,13,0.02,0.01,1.36,0
64,250,rcb,14,0.02,0.01,1.34,0
64,250,rcb,15,0.02,0.01,1.3,0
64,250,rcb,16,0.02,0.01,0.83,0
64,250,rcb,17,0.03,0.01,1.58,0
64,250,rcb,18,0.02,0.01,0.75,0
64,250,rcb,19,0.03,0.01,1.51,0
64,250,rcb,20,0.02,0.01,0.99,0
64,250,rcb,21,0.03,0.01,1.47,0
64,250,rcb,22,0.02,0.01,0.62,0
64,250,rcb,23,0.02,0.01,0.71,0
64,250,rcb,24,0.02,0.01,0.66,0
64,250,rcb,25,0.02,0.01,0.67,0
64,250,rcb,26,0.02,0.01,0.66,0
64,250,rcb,27,0.02,0.01,0.55,0
64,250,rcb,28,0.03,0.01,1.3,0
64,250,rcb,29,0.02,0.01,0.67,0
64,250,rcb,30,0.03,0.01,1.42,0
64,250,rcb,31,0.03,0.02,1.37,0
64,250,rcb,32,0.03,0.02,1.34,0
64,250,rcb,33,0.02,0.02,0.68,0
64,250,rcb,34,0.03,0.02,1.21,0
64,250,rcb,35,0.03,0.02,1.38,0
64,250,rcb,36,0.03,0.02,1.34,0
64,250,rcb,37,0.03,0.02,1.27,0
64,250,rcb,38,0.02,0.02,0.82,0
64,250,rcb,39,0.03,0.02,0.88,0
64,250,rcb,40,0.02,0.02,0.65,0
64,250,rcb,41,0.03,0.02,0.93,0
64,250,rcb,42,0.02,0.02,0.58,0
64,250,rcb,43,0.02,0.02,0.74,0
64,250,rcb,44,0.02,0.02,0.51,0
64,250,rcb,45,0.03,0.02,1.24,0
64,250,rcb,46,0.02,0.02,0.68,0
64,250,rcb,47,0.03,0.02,1.17,0
64,250,rcb,48,0.03,0.02,0.89,0
64,250,rcb,49,0.03,0.02,1.06,0
64,250,rcb,50,0.03,0.02,0.83,0
64,250,rcb,51,0.03,0.02,0.98,0
64,250,rcb,52,0.03,0.02,0.92,0
64,250,rcb,53,0.03,0.02,0.89,0
64,250,rcb,54,0.03,0.02,0.85,0
64,250,rcb,55,0.03,0.02,0.81,0
64,250,rcb,56,0.03,0.02,0.78,0
64,250,rcb,57,0.02,0.02,0.75,0
64,250,rcb,58,0.03,0.02,1.08,0
64,250,rcb,59,0.03,0.02,1.04,0
64,250,rcb,60,0.03,0.02,0.96,0
64,250,rcb,61,0.03,0.02,0.89,0
64,250,rcb,62,0.03,0.02,0.86,0
64,250,rcb,63,0.02,0.02,0.81,0
64,250,rcb,64,0.03,0.02,1.1,0
64,250,rcb,65,0.02,0.02,0.71,0
64,250,rcb,66,0.03,0.02,0.95,0
64,250,rcbincr,1,0.05,0.01,2.97,0
64,250,rcbincr,2,0.01,0.01,0.62,0
64,250,rcbincr,3,0.01,0.01,0.61,0
64,250,rcbincr,4,0.01,0.01,0.68,0
64,250,rcbincr,5,0.02,0.01,1.02,0
64,250,rcbincr,6,0.01,0.01,0.72,0
64,250,rcbincr,7,0.02,0.01,1.16,0
64,250,rcbincr,8,0.01,0.01,0.66,0
64,250,rcbincr,9,0.01,0.01,0.64,0
64,250,rcbincr,10,0.02,0.01,0.77,0
64,250,rcbincr,11,0.01,0.01,0.56,0
64,250,rcbincr,12,0.02,0.01,1.37,0
64,250,rcbincr,13,0.02,0.01,1.35,0
64,250,rcbincr,14,0.02,0.01,1.35,0
64,250,rcbincr,15,0.02,0.01,1.37,0
64,250,rcbincr,16,0.03,0.01,1.61,0
64,250,rcbincr,17,0.02,0.01,0.72,0
64,250,rcbincr,18,0.03,0.01,1.55,0
64,250,rcbincr,19,0.02,0.01,0.7,0
64,250,rcbincr,20,0.03,0.01,1.48,0
64,250,rcbincr,21,0.02,0.01,0.62,0
64,250,rcbincr,22,0.02,0.01,0.83,0
64,250,rcbincr,23,0.02,0.01,0.7,0
64,250,rcbincr,24,0.03,0.01,1.14,0
64,250,rcbincr,25,0.03,0.01,0.92,0
64,250,rcbincr,26,0.02,0.01,0.85,0
64,250,rcbincr,27,0.03,0.01,1.07,0
64,250,rcbincr,28,0.03,0.01,1.3,0
64,250,rcbincr,29,0.02,0.01,0.64,0
64,250,rcbincr,30,0.03,0.01,1.44,0
64,250,rcbincr,31,0.03,0.02,1.36,0
64,250,rcbincr,32,0.03,0.02,1.34,0
64,250,rcbincr,33,0.02,0.02,0.63,0
64,250,rcbincr,34,0.03,0.02,1.48,0
64,250,rcbincr,35,0.03,0.02,1.39,0
64,250,rcbincr,36,0.03,0.02,1.34,0
64,250,rcbincr,37,0.03,0.02,1.14,0
64,250,rcbincr,38,0.02,0.02,0.83,0
64,250,rcbincr,39,0.03,0.02,0.9,0
64,250,rcbincr,40,0.02,0.02,0.65,0
64,250,rcbincr,41,0.03,0.02,0.95,0
64,250,rcbincr,42,0.02,0.02,0.59,0
64,250,rcbincr,43,0.02,0.02,0.74,0
64,250,rcbincr,44,0.02,0.02,0.66,0
64,250,rcbincr,45,0.03,0.02,0.89,0
64,250,rcbincr,46,0.02,0.02,0.71,0
64,250,rcbincr,47,0.03,0.02,1.15,0
64,250,rcbincr,48,0.03,0.02,0.71,0
64,250,rcbincr,49,0.03,0.02,1.06,0
64,250,rcbincr,50,0.03,0.02,1.03,0
64,250,rcbincr,51,0.03,0.02,0.98,0
64,250,rcbincr,52,0.03,0.02,0.93,0
64,250,rcbincr,53,0.03,0.02,0.91,0
64,250,rcbincr,54,0.03,0.02,0.86,0
64,250,rcbincr,55,0.03,0.02,0.82,0
64,250,rcbincr,56,0.03,0.02,0.78,0
64,250,rcbincr,57,0.02,0.02,0.75,0
64,250,rcbincr,58,0.03,0.02,1.08,0
64,250,rcbincr,59,0.03,0.02,1.05,0
64,250,rcbincr,60,0.03,0.02,0.97,0
64,250,rcbincr,61,0.03,0.02,0.89,0
64,250,rcbincr,62,0.03,0.02,0.86,0
64,250,rcbincr,63,0.03,0.02,1.21,0
64,250,rcbincr,64,0.02,0.02,0.76,0
64,250,rcbincr,65,0.03,0.02,1.07,0
64,250,rcbincr,66,0.02,0.02,0.65,0
64,250,hilbert,1,0.05,0.01,2.97,0
64,250,hilbert,2,0.02,0.01,0.37,0
64,250,hilbert,3,0.02,0.01,0.36,0
64,250,hilbert,4,0.02,0.01,0.29,0
64,250,hilbert,5,0.02,0.01,0.35,0
64,250,hilbert,6,0.02,0.01,0.28,0
64,250,hilbert,7,0.02,0.01,0.35,0
64,250,hilbert,8,0.02,0.01,0.38,0
64,250,hilbert,9,0.02,0.01,0.3,0
64,250,hilbert,10,0.02,0.01,0.38,0
64,250,hilbert,11,0.02,0.01,0.27,0
64,250,hilbert,12,0.02,0.01,0.35,0
64,250,hilbert,13,0.02,0.01,0.26,0
64,250,hilbert,14,0.02,0.01,0.21,0
64,250,hilbert,15,0.02,0.01,0.33,0
64,250,hilbert,16,0.02,0.01,0.28,0
64,250,hilbert,17,0.02,0.01,0.32,0
64,250,hilbert,18,0.02,0.01,0.29,0
64,250,hilbert,19,0.02,0.01,0.39,0
64,250,hilbert,20,0.02,0.01,0.33,0
64,250,hilbert,21,0.02,0.01,0.29,0
64,250,hilbert,22,0.02,0.01,0.34,0
64,250,hilbert,23,0.02,0.01,0.28,0
64,250,hilbert,24,0.02,0.01,0.32,0
64,250,hilbert,25,0.02,0.01,0.31,0
64,250,hilbert,26,0.02,0.01,0.24,0
64,250,hilbert,27,0.02,0.01,0.36,0
64,250,hilbert,28,0.02,0.01,0.36,0
64,250,hilbert,29,0.02,0.02,0.28,0
64,250,hilbert,30,0.02,0.02,0.3,0
64,250,hilbert,31,0.02,0.02,0.26,0
64,250,hilbert,32,0.02,0.02,0.25,0
64,250,hilbert,33,0.02,0.02,0.31,0
64,250,hilbert,34,0.02,0.02,0.3,0
64,250,hilbert,35,0.02,0.02,0.33,0
64,250,hilbert,36,0.02,0.02,0.26,0
64,250,hilbert,37,0.02,0.02,0.3,0
64,250,hilbert,38,0.02,0.02,0.26,0
64,250,hilbert,39,0.02,0.02,0.25,0
64,250,hilbert,40,0.02,0.02,0.3,0
64,250,hilbert,41,0.02,0.02,0.33,0
64,250,hilbert,42,0.02,0.02,0.26,0
64,250,hilbert,43,0.02,0.02,0.26,0
64,250,hilbert,44,0.02,0.02,0.23,0
64,250,hilbert,45,0.02,0.02,0.24,0
64,250,hilbert,46,0.02,0.02,0.3,0
64,250,hilbert,47,0.02,0.02,0.23,0
64,250,hilbert,48,0.02,0.02,0.3,0
64,250,hilbert,49,0.02,0.02,0.24,0
64,250,hilbert,50,0.02,0.02,0.24,0
64,250,hilbert,51,0.02,0.02,0.22,0
64,250,hilbert,52,0.02,0.02,0.23,0
64,250,hilbert,53,0.02,0.02,0.26,0
64,250,hilbert,54,0.02,0.02,0.18,0
64,250,hilbert,55,0.02,0.02,0.24,0
64,250,hilbert,56,0.02,0.02,0.24,0
64,250,hilbert,57,0.02,0.02,0.29,0
64,250,hilbert,58,0.02,0.02,0.28,0
64,250,hilbert,59,0.03,0.02,0.35,0
64,250,hilbert,60,0.02,0.02,0.32,0
64,250,hilbert,61,0.02,0.02,0.33,0
64,250,hilbert,62,0.03,0.02,0.37,0
64,250,hilbert,63,0.03,0.02,0.35,0
64,250,hilbert,64,0.02,0.02,0.32,0
64,250,hilbert,65,0.02,0.02,0.3,0
64,250,hilbert,66,0.02,0.02,0.31,0
64,250,gilbert,1,0.05,0.01,3.02,0
64,250,gilbert,2,0.02,0.01,0.41,0
64,250,gilbert,3,0.02,0.01,0.36,0
64,250,gilbert,4,0.02,0.01,0.33,0
64,250,gilbert,5,0.02,0.01,0.37,0
64,250,gilbert,6,0.02,0.01,0.35,0
64,250,gilbert,7,0.02,0.01,0.3,0
64,250,gilbert,8,0.04,0.01,2.35,0
64,250,gilbert,9,0.02,0.01,0.4,0
64,250,gilbert,10,0.02,0.01,0.37,0
64,250,gilbert,11,0.02,0.01,0.26,0
64,250,gilbert,12,0.02,0.01,0.3,0
64,250,gilbert,13,0.02,0.01,0.33,0
64,250,gilbert,14,0.02,0.01,0.27,0
64,250,gilbert,15,0.02,0.01,0.32,0
64,250,gilbert,16,0.02,0.01,0.3,0
64,250,gilbert,17,0.02,0.01,0.26,0
64,250,gilbert,18,0.02,0.01,0.34,0
64,250,gilbert,19,0.02,0.01,0.4,0
64,250,gilbert,20,0.02,0.01,0.35,0
64,250,gilbert,21,0.02,0.01,0.3,0
64,250,gilbert,22,0.02,0.01,0.33,0
64,250,gilbert,23,0.02,0.01,0.29,0
64,250,gilbert,24,0.02,0.01,0.3,0
64,250,gilbert,25,0.02,0.01,0.24,0
64,250,gilbert,26,0.02,0.01,0.31,0
64,250,gilbert,27,0.02,0.01,0.31,0
64,250,gilbert,28,0.02,0.01,0.27,0
64,250,gilbert,29,0.02,0.02,0.28,0
64,250,gilbert,30,0.02,0.02,0.25,0
64,250,gilbert,31,0.02,0.02,0.29,0
64,250,gilbert,32,0.02,0.02,0.29,0
64,250,gilbert,33,0.02,0.02,0.27,0
64,250,gilbert,34,0.02,0.02,0.28,0
64,250,gilbert,35,0.02,0.02,0.33,0
64,250,gilbert,36,0.02,0.02,0.25,0
64,250,gilbert,37,0.02,0.02,0.31,0
64,250,gilbert,38,0.02,0.02,0.26,0
64,250,gilbert,39,0.02,0.02,0.26,0
64,250,gilbert,40,0.02,0.02,0.31,0
64,250,gilbert,41,0.02,0.02,0.33,0
64,250,gilbert,42,0.02,0.02,0.26,0
64,250,gilbert,43,0.02,0.02,0.25,0
64,250,gilbert,44,0.02,0.02,0.3,0
64,250,gilbert,45,0.02,0.02,0.26,0
64,250,gilbert,46,0.02,0.02,0.27,0
64,250,gilbert,47,0.02,0.02,0.27,0
64,250,gilbert,48,0.02,0.02,0.28,0
64,250,gilbert,49,0.02,0.02,0.25,0
64,250,gilbert,50,0.02,0.02,0.28,0
64,250,gilbert,51,0.02,0.02,0.27,0
64,250,gilbert,52,0.02,0.02,0.24,0
64,250,gilbert,53,0.02,0.02,0.3,0
64,250,gilbert,54,0.02,0.02,0.24,0
64,250,gilbert,55,0.02,0.02,0.24,0
64,250,gilbert,56,0.02,0.02,0.26,0
64,250,gilbert,57,0.02,0.02,0.24,0
64,250,gilbert,58,0.02,0.02,0.32,0
64,250,gilbert,59,0.02,0.02,0.34,0
64,250,gilbert,60,0.03,0.02,0.36,0
64,250,gilbert,61,0.02,0.02,0.34,0
64,250,gilbert,62,0.02,0.02,0.34,0
64,250,gilbert,63,0.03,0.02,0.38,0
64,250,gilbert,64,0.02,0.02,0.31,0
64,250,gilbert,65,0.03,0.02,0.33,0
64,250,gilbert,66,0.03,0.02,0.39,0
64,500,rcb,1,0.05,0.01,2.98,0
64,500,rcb,2,0.01,0.01,0.63,0
64,500,rcb,3,0.01,0.01,0.62,0
64,500,rcb,4,0.01,0.01,0.66,0
64,500,rcb,5,0.02,0.01,1.02,0
64,500,rcb,6,0.01,0.01,0.73,0
64,500,rcb,7,0.01,0.01,0.71,0
64,500,rcb,8,0.01,0.01,0.66,0
64,500,rcb,9,0.01,0.01,0.66,0
64,500,rcb,10,0.02,0.01,0.79,0
64,500,rcb,11,0.01,0.01,0.57,0
64,500,rcb,12,0.02,0.01,1.4,0
64,500,rcb,13,0.02,0.01,1.37,0
64,500,rcb,14,0.02,0.01,1.37,0
64,500,rcb,15,0.02,0.01,0.65,0
64,500,rcb,16,0.02,0.01,1.33,0
64,500,rcb,17,0.02,0.01,0.71,0
64,500,rcb,18,0.03,0.01,1.55,0
64,500,rcb,19,0.02,0.01,0.85,0
64,500,rcb,20,0.03,0.01,1.49,0
64,500,rcb,21,0.02,0.01,0.8,0
64,500,rcb,22,0.02,0.01,0.83,0
64,500,rcb,23,0.02,0.01,0.67,0
64,500,rcb,24,0.02,0.01,0.68,0
64,500,rcb,25,0.02,0.01,0.65,0
64,500,rcb,26,0.02,0.01,0.61,0
64,500,rcb,27,0.02,0.01,0.58,0
64,500,rcb,28,0.02,0.01,0.58,0
64,500,rcb,29,0.03,0.01,1.55,0
64,500,rcb,30,0.02,0.01,0.65,0
64,500,rcb,31,0.03,0.02,1.39,0
64,500,rcb,32,0.02,0.02,0.62,0
64,500,rcb,33,0.03,0.02,1.32,0
64,500,rcb,34,0.02,0.02,0.61,0
64,500,rcb,35,0.03,0.02,1.43,0
64,500,rcb,36,0.03,0.02,1.36,0
64,500,rcb,37,0.03,0.02,1.1,0
64,500,rcb,38,0.02,0.02,0.83,0
64,500,rcb,39,0.03,0.02,0.86,0
64,500,rcb,40,0.02,0.02,0.78,0
64,500,rcb,41,0.05,0.02,2.46,0
64,500,rcb,42,0.03,0.02,0.79,0
64,500,rcb,43,0.02,0.02,0.59,0
64,500,rcb,44,0.02,0.02,0.67,0
64,500,rcb,45,0.03,0.02,0.92,0
64,500,rcb,46,0.02,0.02,0.55,0
64,500,rcb,47,0.03,0.02,1.18,0
64,500,rcb,48,0.02,0.02,0.68,0
64,500,rcb,49,0.03,0.02,1.08,0
64,500,rcb,50,0.03,0.02,0.83,0
64,500,rcb,51,0.03,0.02,0.99,0
64,500,rcb,52,0.03,0.02,0.95,0
64,500,rcb,53,0.03,0.02,0.93,0
64,500,rcb,54,0.03,0.02,0.87,0
64,500,rcb,55,0.03,0.02,0.83,0
64,500,rcb,56,0.02,0.02,0.79,0
64,500,rcb,57,0.03,0.02,1.15,0
64,500,rcb,58,0.02,0.02,0.69,0
64,500,rcb,59,0.03,0.02,1.06,0
64,500,rcb,60,0.03,0.02,0.97,0
64,500,rcb,61,0.03,0.02,0.9,0
64,500,rcb,62,0.03,0.02,0.87,0
64,500,rcb,63,0.03,0.02,0.82,0
64,500,rcb,64,0.03,0.02,1.11,0
64,500,rcb,65,0.02,0.02,0.72,0
64,500,rcb,66,0.03,0.02,0.98,0
64,500,rcbincr,1,0.05,0.01,2.95,0
64,500,rcbincr,2,0.01,0.01,0.64,0
64,500,rcbincr,3,0.01,0.01,0.63,0
64,500,rcbincr,4,0.01,0.01,0.66,0
64,500,rcbincr,5,0.02,0.01,0.92,0
64,500,rcbincr,6,0.01,0.01,0.72,0
64,500,rcbincr,7,0.01,0.01,0.7,0
64,500,rcbincr,8,0.01,0.01,0.67,0
64,500,rcbincr,9,0.01,0.01,0.66,0
64,500,rcbincr,10,0.02,0.01,0.79,0
64,500,rcbincr,11,0.02,0.01,0.57,0
64,500,rcbincr,12,0.02,0.01,1.41,0
64,500,rcbincr,13,0.02,0.01,1.4,0
64,500,rcbincr,14,0.02,0.01,1.36,0
64,500,rcbincr,15,0.02,0.01,1.33,0
64,500,rcbincr,16,0.03,0.01,1.61,0
64,500,rcbincr,17,0.02,0.01,0.72,0
64,500,rcbincr,18,0.03,0.01,1.55,0
64,500,rcbincr,19,0.02,0.01,0.85,0
64,500,rcbincr,20,0.03,0.01,1.5,0
64,500,rcbincr,21,0.02,0.01,0.63,0
64,500,rcbincr,22,0.02,0.01,0.61,0
64,500,rcbincr,23,0.02,0.01,0.72,0
64,500,rcbincr,24,0.02,0.01,0.68,0
64,500,rcbincr,25,0.02,0.01,0.64,0
64,500,rcbincr,26,0.02,0.01,0.6,0
64,500,rcbincr,27,0.02,0.01,0.58,0
64,500,rcbincr,28,0.02,0.01,0.59,0
64,500,rcbincr,29,0.03,0.01,1.52,0
64,500,rcbincr,30,0.02,0.01,0.66,0
64,500,rcbincr,31,0.03,0.02,1.4,0
64,500,rcbincr,32,0.02,0.02,0.62,0
64,500,rcbincr,33,0.03,0.02,1.31,0
64,500,rcbincr,34,0.03,0.02,1.49,0
64,500,rcbincr,35,0.03,0.02,1.38,0
64,500,rcbincr,36,0.03,0.02,1.35,0
64,500,rcbincr,37,0.02,0.02,0.53,0
64,500,rcbincr,38,0.03,0.02,1.17,0
64,500,rcbincr,39,0.02,0.02,0.75,0
64,500,rcbincr,40,0.03,0.02,0.92,0
64,500,rcbincr,41,0.02,0.02,0.6,0
64,500,rcbincr,42,0.02,0.02,0.58,0
64,500,rcbincr,43,0.02,0.02,0.6,0
64,500,rcbincr,44,0.02,0.02,0.68,0
64,500,rcbincr,45,0.03,0.02,0.92,0
64,500,rcbincr,46,0.02,0.02,0.72,0
64,500,rcbincr,47,0.03,0.02,1.18,0
64,500,rcbincr,48,0.02,0.02,0.69,0
64,500,rcbincr,49,0.03,0.02,1.08,0
64,500,rcbincr,50,0.03,0.02,0.83,0
64,500,rcbincr,51,0.03,0.02,0.99,0
64,500,rcbincr,52,0.03,0.02,0.94,0
64,500,rcbincr,53,0.03,0.02,0.93,0
64,500,rcbincr,54,0.03,0.02,0.87,0
64,500,rcbincr,55,0.03,0.02,0.83,0
64,500,rcbincr,56,0.03,0.02,0.78,0
64,500,rcbincr,57,0.02,0.02,0.76,0
64,500,rcbincr,58,0.03,0.02,1.1,0
64,500,rcbincr,59,0.03,0.02,1.05,0
64,500,rcbincr,60,0.03,0.02,0.97,0
64,500,rcbincr,61,0.03,0.02,0.9,0
64,500,rcbincr,62,0.03,0.02,0.87,0
64,500,rcbincr,63,0.03,0.02,0.84,0
64,500,rcbincr,64,0.02,0.02,0.78,0
64,500,rcbincr,65,0.02,0.02,0.73,0
64,500,rcbincr,66,0.03,0.02,0.98,0
64,500,hilbert,1,0.05,0.01,3.02,0
64,500,hilbert,2,0.02,0.01,0.41,0
64,500,hilbert,3,0.02,0.01,0.37,0
64,500,hilbert,4,0.02,0.01,0.37,0
64,500,hilbert,5,0.02,0.01,0.33,0
64,500,hilbert,6,0.02,0.01,0.25,0
64,500,hilbert,7,0.02,0.01,0.39,0
64,500,hilbert,8,0.02,0.01,0.31,0
64,500,hilbert,9,0.02,0.01,0.36,0
64,500,hilbert,10,0.02,0.01,0.33,0
64,500,hilbert,11,0.02,0.01,0.3,0
64,500,hilbert,12,0.02,0.01,0.23,0
64,500,hilbert,13,0.02,0.01,0.33,0
64,500,hilbert,14,0.02,0.01,0.32,0
64,500,hilbert,15,0.02,0.01,0.28,0
64,500,hilbert,16,0.02,0.01,0.29,0
64,500,hilbert,17,0.02,0.01,0.31,0
64,500,hilbert,18,0.02,0.01,0.37,0
64,500,hilbert,19,0.02,0.01,0.33,0
64,500,hilbert,20,0.02,0.01,0.33,0
64,500,hilbert,21,0.04,0.02,1.66,0
64,500,hilbert,22,0.02,0.01,0.34,0
64,500,hilbert,23,0.03,0.02,0.76,0
64,500,hilbert,24,0.02,0.01,0.3,0
64,500,hilbert,25,0.02,0.02,0.64,0
64,500,hilbert,26,0.02,0.01,0.26,0
64,500,hilbert,27,0.02,0.01,0.29,0
64,500,hilbert,28,0.02,0.01,0.27,0
64,500,hilbert,29,0.02,0.02,0.25,0
64,500,hilbert,30,0.02,0.02,0.29,0
64,500,hilbert,31,0.02,0.02,0.35,0
64,500,hilbert,32,0.02,0.02,0.25,0
64,500,hilbert,33,0.02,0.02,0.26,0
64,500,hilbert,34,0.02,0.02,0.28,0
64,500,hilbert,35,0.02,0.02,0.25,0
64,500,hilbert,36,0.02,0.02,0.31,0
64,500,hilbert,37,0.02,0.02,0.31,0
64,500,hilbert,38,0.02,0.02,0.26,0
64,500,hilbert,39,0.02,0.02,0.28,0
64,500,hilbert,40,0.02,0.02,0.25,0
64,500,hilbert,41,0.02,0.02,0.32,0
64,500,hilbert,42,0.02,0.02,0.24,0
