ntasks,freq,task,segment,mc,mb,fc,fb,bs,br
32,250,26,26,1000,1192000,1000,1192000,0,596000
32,250,10,26,1000,1124000,1000,1124000,0,562000
32,250,17,26,1000,1192000,1000,1192000,0,596000
32,250,1,26,1000,1192000,1000,1192000,0,596000
32,250,9,26,1000,1232000,1000,1232000,0,616000
32,250,6,26,1000,1232000,1000,1232000,0,616000
32,250,22,26,1000,1232000,1000,1232000,0,616000
32,250,25,26,1000,1232000,1000,1232000,0,616000
32,250,5,26,1000,1192000,1000,1192000,0,596000
32,250,21,26,1000,1124000,1000,1124000,0,562000
32,250,30,26,1000,1192000,1000,1192000,0,596000
32,250,14,26,1000,1192000,1000,1192000,0,596000
32,250,29,26,1000,1160000,1000,1160000,0,580000
32,250,3,26,1000,1232000,1000,1232000,0,616000
32,250,19,26,1000,1232000,1000,1232000,0,616000
32,250,13,26,1000,1232000,1000,1232000,0,616000
32,250,27,26,1000,1192000,1000,1192000,0,596000
32,250,11,26,1000,1192000,1000,1192000,0,596000
32,250,7,26,1000,1232000,1000,1232000,0,616000
32,250,23,26,1000,1160000,1000,1160000,0,580000
32,250,31,26,1000,1124000,1000,1124000,0,562000
32,250,15,26,1000,1192000,1000,1192000,0,596000
32,250,0,27,500,18550000,500,18550000,18550000,0
32,250,16,27,1000,1192000,1000,1192000,0,596000
32,250,8,27,1000,1160000,1000,1160000,0,580000
32,250,24,27,1000,1232000,1000,1232000,0,616000
32,250,20,27,1000,1192000,1000,1192000,0,596000
32,250,4,27,1000,1192000,1000,1192000,0,596000
32,250,28,27,1000,1232000,1000,1232000,0,616000
32,250,2,27,1000,1160000,1000,1160000,0,580000
32,250,12,27,1000,1232000,1000,1232000,0,616000
32,250,18,27,1000,1232000,1000,1232000,0,616000
32,250,10,27,1000,1124000,1000,1124000,0,562000
32,250,17,27,1000,1192000,1000,1192000,0,596000
32,250,26,27,1000,1192000,1000,1192000,0,596000
32,250,25,27,1000,1232000,1000,1232000,0,616000
32,250,1,27,1000,1192000,1000,1192000,0,596000
32,250,6,27,1000,1232000,1000,1232000,0,616000
32,250,9,27,1000,1232000,1000,1232000,0,616000
32,250,22,27,1000,1232000,1000,1232000,0,616000
32,250,14,27,1000,1192000,1000,1192000,0,596000
32,250,21,27,1000,1124000,1000,1124000,0,562000
32,250,5,27,1000,1192000,1000,1192000,0,596000
32,250,30,27,1000,1192000,1000,1192000,0,596000
32,250,19,27,1000,1232000,1000,1232000,0,616000
32,250,29,27,1000,1160000,1000,1160000,0,580000
32,250,13,27,1000,1232000,1000,1232000,0,616000
32,250,11,27,1000,1192000,1000,1192000,0,596000
32,250,3,27,1000,1232000,1000,1232000,0,616000
32,250,27,27,1000,1192000,1000,1192000,0,596000
32,250,7,27,1000,1232000,1000,1232000,0,616000
32,250,23,27,1000,1160000,1000,1160000,0,580000
32,250,31,27,1000,1124000,1000,1124000,0,562000
32,250,15,27,1000,1192000,1000,1192000,0,596000
32,250,16,27,1000,1192000,1000,1192000,0,596000
32,250,24,27,1000,1232000,1000,1232000,0,616000
32,250,0,28,500,18550000,500,18550000,18550000,0
32,250,8,28,1000,1160000,1000,1160000,0,580000
32,250,4,28,1000,1192000,1000,1192000,0,596000
32,250,20,28,1000,1192000,1000,1192000,0,596000
32,250,2,28,1000,1160000,1000,1160000,0,580000
32,250,12,28,1000,1232000,1000,1232000,0,616000
32,250,28,28,1000,1232000,1000,1232000,0,616000
32,250,18,28,1000,1232000,1000,1232000,0,616000
32,250,10,28,1000,1124000,1000,1124000,0,562000
32,250,26,28,1000,1192000,1000,1192000,0,596000
32,250,17,28,1000,1192000,1000,1192000,0,596000
32,250,1,28,1000,1192000,1000,1192000,0,596000
32,250,9,28,1000,1232000,1000,1232000,0,616000
32,250,25,28,1000,1232000,1000,1232000,0,616000
32,250,6,28,1000,1232000,1000,1232000,0,616000
32,250,22,28,1000,1232000,1000,1232000,0,616000
32,250,5,28,1000,1192000,1000,1192000,0,596000
32,250,14,28,1000,1192000,1000,1192000,0,596000
32,250,30,28,1000,1192000,1000,1192000,0,596000
32,250,21,28,1000,1124000,1000,1124000,0,562000
32,250,3,28,1000,1232000,1000,1232000,0,616000
32,250,29,28,1000,1160000,1000,1160000,0,580000
32,250,19,28,1000,1232000,1000,1232000,0,616000
32,250,13,28,1000,1232000,1000,1232000,0,616000
32,250,27,28,1000,1192000,1000,1192000,0,596000
32,250,11,28,1000,1192000,1000,1192000,0,596000
32,250,7,28,1000,1232000,1000,1232000,0,616000
32,250,23,28,1000,1160000,1000,1160000,0,580000
32,250,31,28,1000,1124000,1000,1124000,0,562000
32,250,15,28,1000,1192000,1000,1192000,0,596000
32,250,16,28,1000,1192000,1000,1192000,0,596000
32,250,0,29,500,18550000,500,18550000,18550000,0
32,250,24,29,1000,1232000,1000,1232000,0,616000
32,250,8,29,1000,1160000,1000,1160000,0,580000
32,250,20,29,1000,1192000,1000,1192000,0,596000
32,250,4,29,1000,1192000,1000,1192000,0,596000
32,250,28,29,1000,1232000,1000,1232000,0,616000
32,250,12,29,1000,1232000,1000,1232000,0,616000
32,250,18,29,1000,1232000,1000,1232000,0,616000
32,250,2,29,1000,1160000,1000,1160000,0,580000
32,250,10,29,1000,1124000,1000,1124000,0,562000
32,250,17,29,1000,1192000,1000,1192000,0,596000
32,250,26,29,1000,1192000,1000,1192000,0,596000
32,250,1,29,1000,1192000,1000,1192000,0,596000
32,250,25,29,1000,1232000,1000,1232000,0,616000
32,250,6,29,1000,1232000,1000,1232000,0,616000
32,250,22,29,1000,1232000,1000,1232000,0,616000
32,250,9,29,1000,1232000,1000,1232000,0,616000
32,250,21,29,1000,1124000,1000,1124000,0,562000
32,250,14,29,1000,1192000,1000,1192000,0,596000
32,250,5,29,1000,1192000,1000,1192000,0,596000
32,250,30,29,1000,1192000,1000,1192000,0,596000
32,250,19,29,1000,1232000,1000,1232000,0,616000
32,250,29,29,1000,1160000,1000,1160000,0,580000
32,250,13,29,1000,1232000,1000,1232000,0,616000
32,250,3,29,1000,1232000,1000,1232000,0,616000
32,250,11,29,1000,1192000,1000,1192000,0,596000
32,250,27,29,1000,1192000,1000,1192000,0,596000
32,250,7,29,1000,1232000,1000,1232000,0,616000
32,250,23,29,1000,1160000,1000,1160000,0,580000
32,250,31,29,1000,1124000,1000,1124000,0,562000
32,250,15,29,1000,1192000,1000,1192000,0,596000
32,250,16,29,1000,1192000,1000,1192000,0,596000
32,250,24,29,1000,1232000,1000,1232000,0,616000
32,250,8,29,1000,1160000,1000,1160000,0,580000
32,250,0,30,500,18550000,500,18550000,18550000,0
32,250,20,30,1000,1192000,1000,1192000,0,596000
32,250,4,30,1000,1192000,1000,1192000,0,596000
32,250,2,30,1000,1160000,1000,1160000,0,580000
32,250,28,30,1000,1232000,1000,1232000,0,616000
32,250,12,30,1000,1232000,1000,1232000,0,616000
32,250,18,30,1000,1232000,1000,1232000,0,616000
32,250,10,30,1000,1124000,1000,1124000,0,562000
32,250,1,30,1000,1192000,1000,1192000,0,596000
32,250,17,30,1000,1192000,1000,1192000,0,596000
32,250,26,30,1000,1192000,1000,1192000,0,596000
32,250,25,30,1000,1232000,1000,1232000,0,616000
32,250,22,30,1000,1232000,1000,1232000,0,616000
32,250,6,30,1000,1232000,1000,1232000,0,616000
32,250,9,30,1000,1232000,1000,1232000,0,616000
32,250,14,30,1000,1192000,1000,1192000,0,596000
32,250,5,30,1000,1192000,1000,1192000,0,596000
32,250,21,30,1000,1124000,1000,1124000,0,562000
32,250,30,30,1000,1192000,1000,1192000,0,596000
32,250,29,30,1000,1160000,1000,1160000,0,580000
32,250,13,30,1000,1232000,1000,1232000,0,616000
32,250,3,30,1000,1232000,1000,1232000,0,616000
32,250,19,30,1000,1232000,1000,1232000,0,616000
32,250,11,30,1000,1192000,1000,1192000,0,596000
32,250,27,30,1000,1192000,1000,1192000,0,596000
32,250,7,30,1000,1232000,1000,1232000,0,616000
32,250,23,30,1000,1160000,1000,1160000,0,580000
32,250,31,30,1000,1124000,1000,1124000,0,562000
32,250,15,30,1000,1192000,1000,1192000,0,596000
32,250,0,31,500,18550000,500,18550000,18550000,0
32,250,16,31,1000,1192000,1000,1192000,0,596000
32,250,8,31,1000,1160000,1000,1160000,0,580000
32,250,24,31,1000,1232000,1000,1232000,0,616000
32,250,20,31,1000,1192000,1000,1192000,0,596000
32,250,4,31,1000,1192000,1000,1192000,0,596000
32,250,12,31,1000,1232000,1000,1232000,0,616000
32,250,18,31,1000,1232000,1000,1232000,0,616000
32,250,2,31,1000,1160000,1000,1160000,0,580000
32,250,17,31,1000,1192000,1000,1192000,0,596000
32,250,28,31,1000,1232000,1000,1232000,0,616000
32,250,26,31,1000,1192000,1000,1192000,0,596000
32,250,10,31,1000,1124000,1000,1124000,0,562000
32,250,1,31,1000,1192000,1000,1192000,0,596000
32,250,25,31,1000,1232000,1000,1232000,0,616000
32,250,9,31,1000,1232000,1000,1232000,0,616000
32,250,22,31,1000,1232000,1000,1232000,0,616000
32,250,6,31,1000,1232000,1000,1232000,0,616000
32,250,5,31,1000,1192000,1000,1192000,0,596000
32,250,21,31,1000,1124000,1000,1124000,0,562000
32,250,30,31,1000,1192000,1000,1192000,0,596000
32,250,14,31,1000,1192000,1000,1192000,0,596000
32,250,29,31,1000,1160000,1000,1160000,0,580000
32,250,13,31,1000,1232000,1000,1232000,0,616000
32,250,3,31,1000,1232000,1000,1232000,0,616000
32,250,11,31,1000,1192000,1000,1192000,0,596000
32,250,19,31,1000,1232000,1000,1232000,0,616000
32,250,27,31,1000,1192000,1000,1192000,0,596000
32,250,7,31,1000,1232000,1000,1232000,0,616000
32,250,23,31,1000,1160000,1000,1160000,0,580000
32,250,15,31,1000,1192000,1000,1192000,0,596000
32,250,31,31,1000,1124000,1000,1124000,0,562000
32,250,16,31,1000,1192000,1000,1192000,0,596000
32,250,0,32,500,18550000,500,18550000,18550000,0
32,250,8,32,1000,1160000,1000,1160000,0,580000
32,250,24,32,1000,1232000,1000,1232000,0,616000
32,250,4,32,1000,1192000,1000,1192000,0,596000
32,250,20,32,1000,1192000,1000,1192000,0,596000
32,250,2,32,1000,1160000,1000,1160000,0,580000
32,250,28,32,1000,1232000,1000,1232000,0,616000
32,250,18,32,1000,1232000,1000,1232000,0,616000
32,250,26,32,1000,1192000,1000,1192000,0,596000
32,250,10,32,1000,1124000,1000,1124000,0,562000
32,250,12,32,1000,1232000,1000,1232000,0,616000
32,250,17,32,1000,1192000,1000,1192000,0,596000
32,250,1,32,1000,1192000,1000,1192000,0,596000
32,250,6,32,1000,1232000,1000,1232000,0,616000
32,250,25,32,1000,1232000,1000,1232000,0,616000
32,250,22,32,1000,1232000,1000,1232000,0,616000
32,250,9,32,1000,1232000,1000,1232000,0,616000
32,250,5,32,1000,1192000,1000,1192000,0,596000
32,250,30,32,1000,1192000,1000,1192000,0,596000
32,250,14,32,1000,1192000,1000,1192000,0,596000
32,250,21,32,1000,1124000,1000,1124000,0,562000
32,250,29,32,1000,1160000,1000,1160000,0,580000
32,250,3,32,1000,1232000,1000,1232000,0,616000
32,250,19,32,1000,1232000,1000,1232000,0,616000
32,250,13,32,1000,1232000,1000,1232000,0,616000
32,250,11,32,1000,1192000,1000,1192000,0,596000
32,250,27,32,1000,1192000,1000,1192000,0,596000
32,250,7,32,1000,1232000,1000,1232000,0,616000
32,250,23,32,1000,1160000,1000,1160000,0,580000
32,250,31,32,1000,1124000,1000,1124000,0,562000
32,250,15,32,1000,1192000,1000,1192000,0,596000
32,250,16,32,1000,1192000,1000,1192000,0,596000
32,250,0,33,500,18550000,500,18550000,18550000,0
32,250,24,33,1000,1232000,1000,1232000,0,616000
32,250,8,33,1000,1160000,1000,1160000,0,580000
32,250,4,33,1000,1192000,1000,1192000,0,596000
32,250,20,33,1000,1192000,1000,1192000,0,596000
32,250,28,33,1000,1232000,1000,1232000,0,616000
32,250,2,33,1000,1160000,1000,1160000,0,580000
32,250,18,33,1000,1232000,1000,1232000,0,616000
32,250,10,33,1000,1124000,1000,1124000,0,562000
32,250,12,33,1000,1232000,1000,1232000,0,616000
32,250,26,33,1000,1192000,1000,1192000,0,596000
32,250,1,33,1000,1192000,1000,1192000,0,596000
32,250,17,33,1000,1192000,1000,1192000,0,596000
32,250,25,33,1000,1232000,1000,1232000,0,616000
32,250,22,33,1000,1232000,1000,1232000,0,616000
32,250,9,33,1000,1232000,1000,1232000,0,616000
32,250,21,33,1000,1124000,1000,1124000,0,562000
32,250,14,33,1000,1192000,1000,1192000,0,596000
32,250,5,33,1000,1192000,1000,1192000,0,596000
32,250,30,33,1000,1192000,1000,1192000,0,596000
32,250,6,33,1000,1232000,1000,1232000,0,616000
32,250,29,33,1000,1160000,1000,1160000,0,580000
32,250,13,33,1000,1232000,1000,1232000,0,616000
32,250,3,33,1000,1232000,1000,1232000,0,616000
32,250,19,33,1000,1232000,1000,1232000,0,616000
32,250,11,33,1000,1192000,1000,1192000,0,596000
32,250,27,33,1000,1192000,1000,1192000,0,596000
32,250,7,33,1000,1232000,1000,1232000,0,616000
32,250,23,33,1000,1160000,1000,1160000,0,580000
32,250,15,33,1000,1192000,1000,1192000,0,596000
32,250,31,33,1000,1124000,1000,1124000,0,562000
32,250,24,33,1000,1232000,1000,1232000,0,616000
32,250,0,34,500,18550000,500,18550000,18550000,0
32,250,16,34,1000,1192000,1000,1192000,0,596000
32,250,8,34,1000,1160000,1000,1160000,0,580000
32,250,4,34,1000,1192000,1000,1192000,0,596000
32,250,20,34,1000,1192000,1000,1192000,0,596000
32,250,28,34,1000,1232000,1000,1232000,0,616000
32,250,2,34,1000,1160000,1000,1160000,0,580000
32,250,18,34,1000,1232000,1000,1232000,0,616000
32,250,12,34,1000,1232000,1000,1232000,0,616000
32,250,26,34,1000,1192000,1000,1192000,0,596000
32,250,10,34,1000,1124000,1000,1124000,0,562000
32,250,6,34,1000,1232000,1000,1232000,0,616000
32,250,25,34,1000,1232000,1000,1232000,0,616000
32,250,1,34,1000,1192000,1000,1192000,0,596000
32,250,17,34,1000,1192000,1000,1192000,0,596000
32,250,9,34,1000,1232000,1000,1232000,0,616000
32,250,22,34,1000,1232000,1000,1232000,0,616000
32,250,14,34,1000,1192000,1000,1192000,0,596000
32,250,21,34,1000,1124000,1000,1124000,0,562000
32,250,5,34,1000,1192000,1000,1192000,0,596000
32,250,30,34,1000,1192000,1000,1192000,0,596000
32,250,29,34,1000,1160000,1000,1160000,0,580000
32,250,13,34,1000,1232000,1000,1232000,0,616000
32,250,3,34,1000,1232000,1000,1232000,0,616000
32,250,19,34,1000,1232000,1000,1232000,0,616000
32,250,27,34,1000,1192000,1000,1192000,0,596000
32,250,11,34,1000,1192000,1000,1192000,0,596000
32,250,7,34,1000,1232000,1000,1232000,0,616000
32,250,23,34,1000,1160000,1000,1160000,0,580000
32,250,31,34,1000,1124000,1000,1124000,0,562000
32,250,15,34,1000,1192000,1000,1192000,0,596000
32,250,16,34,1000,1192000,1000,1192000,0,596000
32,250,0,35,500,18550000,500,18550000,18550000,0
32,250,8,35,1000,1160000,1000,1160000,0,580000
32,250,24,35,1000,1232000,1000,1232000,0,616000
32,250,4,35,1000,1192000,1000,1192000,0,596000
32,250,2,35,1000,1160000,1000,1160000,0,580000
32,250,20,35,1000,1192000,1000,1192000,0,596000
32,250,10,35,1000,1124000,1000,1124000,0,562000
32,250,18,35,1000,1232000,1000,1232000,0,616000
32,250,28,35,1000,1232000,1000,1232000,0,616000
32,250,12,35,1000,1232000,1000,1232000,0,616000
32,250,26,35,1000,1192000,1000,1192000,0,596000
32,250,1,35,1000,1192000,1000,1192000,0,596000
32,250,17,35,1000,1192000,1000,1192000,0,596000
32,250,9,35,1000,1232000,1000,1232000,0,616000
32,250,6,35,1000,1232000,1000,1232000,0,616000
32,250,25,35,1000,1232000,1000,1232000,0,616000
32,250,5,35,1000,1192000,1000,1192000,0,596000
32,250,22,35,1000,1232000,1000,1232000,0,616000
32,250,14,35,1000,1192000,1000,1192000,0,596000
32,250,21,35,1000,1124000,1000,1124000,0,562000
32,250,30,35,1000,1192000,1000,1192000,0,596000
32,250,3,35,1000,1232000,1000,1232000,0,616000
32,250,29,35,1000,1160000,1000,1160000,0,580000
32,250,19,35,1000,1232000,1000,1232000,0,616000
32,250,13,35,1000,1232000,1000,1232000,0,616000
32,250,11,35,1000,1192000,1000,1192000,0,596000
32,250,27,35,1000,1192000,1000,1192000,0,596000
32,250,7,35,1000,1232000,1000,1232000,0,616000
32,250,23,35,1000,1160000,1000,1160000,0,580000
32,250,31,35,1000,1124000,1000,1124000,0,562000
32,250,15,35,1000,1192000,1000,1192000,0,596000
32,250,16,35,1000,1192000,1000,1192000,0,596000
32,250,8,35,1000,1160000,1000,1160000,0,580000
32,250,0,36,500,18550000,500,18550000,18550000,0
32,250,24,36,1000,1232000,1000,1232000,0,616000
32,250,20,36,1000,1192000,1000,1192000,0,596000
32,250,4,36,1000,1192000,1000,1192000,0,596000
32,250,12,36,1000,1232000,1000,1232000,0,616000
32,250,2,36,1000,1160000,1000,1160000,0,580000
32,250,18,36,1000,1232000,1000,1232000,0,616000
32,250,26,36,1000,1192000,1000,1192000,0,596000
32,250,17,36,1000,1192000,1000,1192000,0,596000
32,250,1,36,1000,1192000,1000,1192000,0,596000
32,250,10,36,1000,1124000,1000,1124000,0,562000
32,250,28,36,1000,1232000,1000,1232000,0,616000
32,250,9,36,1000,1232000,1000,1232000,0,616000
32,250,25,36,1000,1232000,1000,1232000,0,616000
32,250,6,36,1000,1232000,1000,1232000,0,616000
32,250,22,36,1000,1232000,1000,1232000,0,616000
32,250,5,36,1000,1192000,1000,1192000,0,596000
32,250,21,36,1000,1124000,1000,1124000,0,562000
32,250,14,36,1000,1192000,1000,1192000,0,596000
32,250,30,36,1000,1192000,1000,1192000,0,596000
32,250,3,36,1000,1232000,1000,1232000,0,616000
32,250,29,36,1000,1160000,1000,1160000,0,580000
32,250,19,36,1000,1232000,1000,1232000,0,616000
32,250,13,36,1000,1232000,1000,1232000,0,616000
32,250,27,36,1000,1192000,1000,1192000,0,596000
32,250,11,36,1000,1192000,1000,1192000,0,596000
32,250,23,36,1000,1160000,1000,1160000,0,580000
32,250,7,36,1000,1232000,1000,1232000,0,616000
32,250,31,36,1000,1124000,1000,1124000,0,562000
32,250,15,36,1000,1192000,1000,1192000,0,596000
32,250,0,37,500,18550000,500,18550000,18550000,0
32,250,16,37,1000,1192000,1000,1192000,0,596000
32,250,8,37,1000,1160000,1000,1160000,0,580000
32,250,24,37,1000,1232000,1000,1232000,0,616000
32,250,20,37,1000,1192000,1000,1192000,0,596000
32,250,4,37,1000,1192000,1000,1192000,0,596000
32,250,2,37,1000,1160000,1000,1160000,0,580000
32,250,28,37,1000,1232000,1000,1232000,0,616000
32,250,18,37,1000,1232000,1000,1232000,0,616000
32,250,12,37,1000,1232000,1000,1232000,0,616000
32,250,10,37,1000,1124000,1000,1124000,0,562000
32,250,17,37,1000,1192000,1000,1192000,0,596000
32,250,1,37,1000,1192000,1000,1192000,0,596000
32,250,26,37,1000,1192000,1000,1192000,0,596000
32,250,6,37,1000,1232000,1000,1232000,0,616000
32,250,9,37,1000,1232000,1000,1232000,0,616000
32,250,25,37,1000,1232000,1000,1232000,0,616000
32,250,22,37,1000,1232000,1000,1232000,0,616000
32,250,21,37,1000,1124000,1000,1124000,0,562000
32,250,14,37,1000,1192000,1000,1192000,0,596000
32,250,5,37,1000,1192000,1000,1192000,0,596000
32,250,30,37,1000,1192000,1000,1192000,0,596000
32,250,3,37,1000,1232000,1000,1232000,0,616000
32,250,29,37,1000,1160000,1000,1160000,0,580000
32,250,13,37,1000,1232000,1000,1232000,0,616000
32,250,19,37,1000,1232000,1000,1232000,0,616000
32,250,27,37,1000,1192000,1000,1192000,0,596000
32,250,11,37,1000,1192000,1000,1192000,0,596000
32,250,7,37,1000,1232000,1000,1232000,0,616000
32,250,23,37,1000,1160000,1000,1160000,0,580000
32,250,31,37,1000,1124000,1000,1124000,0,562000
32,250,15,37,1000,1192000,1000,1192000,0,596000
32,250,16,37,1000,1192000,1000,1192000,0,596000
32,250,8,37,1000,1160000,1000,1160000,0,580000
32,250,0,38,500,18550000,500,18550000,18550000,0
32,250,24,38,1000,1232000,1000,1232000,0,616000
32,250,4,38,1000,1192000,1000,1192000,0,596000
32,250,20,38,1000,1192000,1000,1192000,0,596000
32,250,28,38,1000,1232000,1000,1232000,0,616000
32,250,18,38,1000,1232000,1000,1232000,0,616000
32,250,12,38,1000,1232000,1000,1232000,0,616000
32,250,2,38,1000,1160000,1000,1160000,0,580000
32,250,26,38,1000,1192000,1000,1192000,0,596000
32,250,10,38,1000,1124000,1000,1124000,0,562000
32,250,17,38,1000,1192000,1000,1192000,0,596000
32,250,1,38,1000,1192000,1000,1192000,0,596000
32,250,22,38,1000,1232000,1000,1232000,0,616000
32,250,25,38,1000,1232000,1000,1232000,0,616000
32,250,9,38,1000,1232000,1000,1232000,0,616000
32,250,6,38,1000,1232000,1000,1232000,0,616000
32,250,21,38,1000,1124000,1000,1124000,0,562000
32,250,5,38,1000,1192000,1000,1192000,0,596000
32,250,14,38,1000,1192000,1000,1192000,0,596000
32,250,30,38,1000,1192000,1000,1192000,0,596000
32,250,13,38,1000,1232000,1000,1232000,0,616000
32,250,19,38,1000,1232000,1000,1232000,0,616000
32,250,3,38,1000,1232000,1000,1232000,0,616000
32,250,29,38,1000,1160000,1000,1160000,0,580000
32,250,11,38,1000,1192000,1000,1192000,0,596000
32,250,27,38,1000,1192000,1000,1192000,0,596000
32,250,7,38,1000,1232000,1000,1232000,0,616000
32,250,23,38,1000,1160000,1000,1160000,0,580000
32,250,31,38,1000,1124000,1000,1124000,0,562000
32,250,15,38,1000,1192000,1000,1192000,0,596000
32,250,16,38,1000,1192000,1000,1192000,0,596000
32,250,8,38,1000,1160000,1000,1160000,0,580000
32,250,24,38,1000,1232000,1000,1232000,0,616000
32,250,4,38,1000,1192000,1000,1192000,0,596000
32,250,0,39,500,18550000,500,18550000,18550000,0
32,250,28,39,1000,1232000,1000,1232000,0,616000
32,250,2,39,1000,1160000,1000,1160000,0,580000
32,250,20,39,1000,1192000,1000,1192000,0,596000
32,250,12,39,1000,1232000,1000,1232000,0,616000
32,250,10,39,1000,1124000,1000,1124000,0,562000
32,250,26,39,1000,1192000,1000,1192000,0,596000
32,250,18,39,1000,1232000,1000,1232000,0,616000
32,250,17,39,1000,1192000,1000,1192000,0,596000
32,250,1,39,1000,1192000,1000,1192000,0,596000
32,250,25,39,1000,1232000,1000,1232000,0,616000
32,250,22,39,1000,1232000,1000,1232000,0,616000
32,250,9,39,1000,1232000,1000,1232000,0,616000
32,250,14,39,1000,1192000,1000,1192000,0,596000
32,250,30,39,1000,1192000,1000,1192000,0,596000
32,250,6,39,1000,1232000,1000,1232000,0,616000
32,250,5,39,1000,1192000,1000,1192000,0,596000
32,250,21,39,1000,1124000,1000,1124000,0,562000
32,250,29,39,1000,1160000,1000,1160000,0,580000
32,250,13,39,1000,1232000,1000,1232000,0,616000
32,250,3,39,1000,1232000,1000,1232000,0,616000
32,250,19,39,1000,1232000,1000,1232000,0,616000
32,250,11,39,1000,1192000,1000,1192000,0,596000
32,250,27,39,1000,1192000,1000,1192000,0,596000
32,250,7,39,1000,1232000,1000,1232000,0,616000
32,250,23,39,1000,1160000,1000,1160000,0,580000
32,250,31,39,1000,1124000,1000,1124000,0,562000
32,250,15,39,1000,1192000,1000,1192000,0,596000
32,250,16,39,1000,1192000,1000,1192000,0,596000
32,250,8,39,1000,1160000,1000,1160000,0,580000
32,250,0,40,500,18550000,500,18550000,18550000,0
32,250,20,40,1000,1192000,1000,1192000,0,596000
32,250,24,40,1000,1232000,1000,1232000,0,616000
32,250,4,40,1000,1192000,1000,1192000,0,596000
32,250,2,40,1000,1160000,1000,1160000,0,580000
32,250,12,40,1000,1232000,1000,1232000,0,616000
32,250,28,40,1000,1232000,1000,1232000,0,616000
32,250,18,40,1000,1232000,1000,1232000,0,616000
32,250,17,40,1000,1192000,1000,1192000,0,596000
32,250,10,40,1000,1124000,1000,1124000,0,562000
32,250,26,40,1000,1192000,1000,1192000,0,596000
32,250,1,40,1000,1192000,1000,1192000,0,596000
32,250,22,40,1000,1232000,1000,1232000,0,616000
32,250,25,40,1000,1232000,1000,1232000,0,616000
32,250,9,40,1000,1232000,1000,1232000,0,616000
32,250,6,40,1000,1232000,1000,1232000,0,616000
32,250,21,40,1000,1124000,1000,1124000,0,562000
32,250,14,40,1000,1192000,1000,1192000,0,596000
32,250,5,40,1000,1192000,1000,1192000,0,596000
32,250,30,40,1000,1192000,1000,1192000,0,596000
32,250,29,40,1000,1160000,1000,1160000,0,580000
32,250,19,40,1000,1232000,1000,1232000,0,616000
32,250,3,40,1000,1232000,1000,1232000,0,616000
32,250,13,40,1000,1232000,1000,1232000,0,616000
32,250,27,40,1000,1192000,1000,1192000,0,596000
32,250,11,40,1000,1192000,1000,1192000,0,596000
32,250,7,40,1000,1232000,1000,1232000,0,616000
32,250,23,40,1000,1160000,1000,1160000,0,580000
32,250,31,40,1000,1124000,1000,1124000,0,562000
32,250,15,40,1000,1192000,1000,1192000,0,596000
32,500,0,1,1002,37165536,1000,37100000,37100000,0
32,500,8,1,2000,2320000,1998,2317680,0,1160000
32,500,24,1,2000,2464000,1998,2461536,0,1232000
32,500,20,1,2000,2384000,1998,2381616,0,1192000
32,500,4,1,2000,2384000,1998,2381616,0,1192000
32,500,2,1,2000,2320000,1998,2317680,0,1160000
32,500,17,1,2000,2384000,1998,2381616,0,1192000
32,500,16,1,2000,2384000,1998,2381616,0,1192000
32,500,12,1,2000,2464000,1998,2461536,0,1232000
32,500,6,1,2000,2464000,1998,2461536,0,1232000
32,500,25,1,2000,2464000,1998,2461536,0,1232000
32,500,26,1,2000,2384000,1998,2381616,0,1192000
32,500,22,1,2000,2464000,1998,2461536,0,1232000
32,500,18,1,2000,2464000,1998,2461536,0,1232000
32,500,28,1,2000,2464000,1998,2461536,0,1232000
32,500,1,1,2000,2384000,1998,2381616,0,1192000
32,500,10,1,2000,2248000,1998,2245752,0,1124000
32,500,9,1,2000,2464000,1998,2461536,0,1232000
32,500,30,1,2000,2384000,1998,2381616,0,1192000
32,500,19,1,2000,2464000,1998,2461536,0,1232000
32,500,29,1,2000,2320000,1998,2317680,0,1160000
32,500,21,1,2000,2248000,1998,2245752,0,1124000
32,500,5,1,2000,2384000,1998,2381616,0,1192000
32,500,14,1,2000,2384000,1998,2381616,0,1192000
32,500,13,1,2000,2464000,1998,2461536,0,1232000
32,500,27,1,2000,2384000,1998,2381616,0,1192000
32,500,11,1,2000,2384000,1998,2381616,0,1192000
32,500,3,1,2000,2464000,1998,2461536,0,1232000
32,500,23,1,2000,2320000,1998,2317680,0,1160000
32,500,15,1,2000,2384000,1998,2381616,0,1192000
32,500,31,1,2000,2248000,1998,2245752,0,1124000
32,500,7,1,2000,2464000,1998,2461536,0,1232000
32,500,0,2,1000,37100000,1000,37100000,37100000,0
32,500,8,2,2000,2320000,2000,2320000,0,1160000
32,500,24,2,2000,2464000,2000,2464000,0,1232000
32,500,16,2,2000,2384000,2000,2384000,0,1192000
32,500,20,2,2000,2384000,2000,2384000,0,1192000
32,500,4,2,2000,2384000,2000,2384000,0,1192000
32,500,12,2,2000,2464000,2000,2464000,0,1232000
32,500,2,2,2000,2320000,2000,2320000,0,1160000
32,500,18,2,2000,2464000,2000,2464000,0,1232000
32,500,1,2,2000,2384000,2000,2384000,0,1192000
32,500,26,2,2000,2384000,2000,2384000,0,1192000
32,500,10,2,2000,2248000,2000,2248000,0,1124000
32,500,17,2,2000,2384000,2000,2384000,0,1192000
32,500,25,2,2000,2464000,2000,2464000,0,1232000
