ntasks,algo,A,r,R,segment,task,seg_stopped,br,bs,fb,fc,mb,mc
4,hilbert,0.25,0.85,1.2,5,3,0,20792,0,41644,4,62436,9
4,hilbert,0.25,0.85,1.2,6,0,0,37092,0,138888,6,175980,9
4,hilbert,0.25,0.85,1.2,6,1,0,17356,37092,244064,9,271432,14
4,hilbert,0.25,0.85,1.2,6,2,0,5428,17356,173388,12,166516,10
4,hilbert,0.25,0.85,1.2,6,3,0,0,5428,15324,8,13992,4
4,hilbert,0.25,0.85,1.2,7,0,0,24816,0,282500,10,110708,9
4,hilbert,0.25,0.85,1.2,7,1,0,11948,24816,424480,14,735068,13
4,hilbert,0.25,0.85,1.2,7,2,0,4260,11948,73108,11,141260,12
4,hilbert,0.25,0.85,1.2,7,3,0,0,4260,8584,3,10724,7
4,hilbert,0.25,0.85,1.2,8,0,0,17528,0,96132,9,48124,8
4,hilbert,0.25,0.85,1.2,8,1,0,8444,17528,66316,13,341008,13
4,hilbert,0.25,0.85,1.2,8,2,0,3224,8444,148564,11,85488,9
4,hilbert,0.25,0.85,1.2,8,3,0,0,3224,11724,8,8244,5
4,hilbert,0.25,0.85,1.2,9,0,0,0,0,0,0,0,0
4,hilbert,0.25,0.85,1.2,9,1,0,0,0,0,0,0,0
4,hilbert,0.25,0.85,1.2,9,2,0,0,0,0,0,0,0
4,hilbert,0.25,0.85,1.2,9,3,0,0,0,0,0,0,0
4,hilbert,0.25,0.85,1.2,10,0,1,0,0,0,0,0,0
4,hilbert,0.25,0.85,1.2,10,1,1,0,0,0,0,0,0
4,hilbert,0.25,0.85,1.2,10,2,1,0,0,0,0,0,0
4,hilbert,0.25,0.85,1.2,10,3,1,0,0,0,0,0,0
4,hilbert,0.5,0.6,1.6,1,0,0,528184,0,1056368,2,1584552,7
4,hilbert,0.5,0.6,1.6,1,1,0,351248,528184,1758864,2,2626856,12
4,hilbert,0.5,0.6,1.6,1,2,0,697128,1048576,3491408,3,3139960,11
4,hilbert,0.5,0.6,1.6,1,3,0,1048576,1048376,3145328,2,4194080,5
4,hilbert,0.5,0.6,1.6,2,0,0,54664,0,113224,6,167888,7
4,hilbert,0.5,0.6,1.6,2,1,0,46508,54664,278784,9,479588,11
4,hilbert,0.5,0.6,1.6,2,2,0,0,46652,135328,8,170596,10
4,hilbert,0.5,0.6,1.6,2,3,0,144,0,464,4,568,5
4,hilbert,0.5,0.6,1.6,3,0,0,2516,0,39016,6,53820,7
4,hilbert,0.5,0.6,1.6,3,1,0,2272,2516,10340,8,16944,11
4,hilbert,0.5,0.6,1.6,3,2,0,0,2304,12348,6,53812,9
4,hilbert,0.5,0.6,1.6,3,3,0,32,0,120,3,88,3
4,hilbert,0.5,0.6,1.6,4,0,0,132,0,3996,6,4128,5
4,hilbert,0.5,0.6,1.6,4,1,0,48,132,34736,10,18460,8
4,hilbert,0.5,0.6,1.6,4,2,0,16,48,7796,6,6524,6
4,hilbert,0.5,0.6,1.6,4,3,0,0,16,32,2,32,2
4,hilbert,0.5,0.6,1.6,5,0,0,0,244376,562248,7,567728,7
4,hilbert,0.5,0.6,1.6,5,1,0,244376,107580,976604,13,1157048,12
4,hilbert,0.5,0.6,1.6,5,2,0,107580,40472,429716,14,552600,12
4,hilbert,0.5,0.6,1.6,5,3,0,40472,0,81192,5,117680,5
4,hilbert,0.5,0.6,1.6,6,0,0,225688,0,530352,7,493896,8
4,hilbert,0.5,0.6,1.6,6,1,0,98512,225688,708320,11,689688,12
4,hilbert,0.5,0.6,1.6,6,2,0,60092,98512,536840,11,502388,10
4,hilbert,0.5,0.6,1.6,6,3,0,0,60092,1205496,6,231996,8
4,hilbert,0.5,0.6,1.6,7,0,0,17776,0,78072,8,95848,7
4,hilbert,0.5,0.6,1.6,7,1,0,8596,17776,94032,12,126316,11
4,hilbert,0.5,0.6,1.6,7,2,0,0,25992,126572,10,161636,13
4,hilbert,0.5,0.6,1.6,7,3,0,17396,0,146604,8,65696,6
4,hilbert,0.5,0.6,1.6,8,0,0,972,0,49952,6,50924,7
4,hilbert,0.5,0.6,1.6,8,1,0,496,972,19052,7,21600,8
4,hilbert,0.5,0.6,1.6,8,2,0,0,2528,529748,8,531820,7
4,hilbert,0.5,0.6,1.6,8,3,0,2032,0,34968,6,4232,5
4,hilbert,0.5,0.6,1.6,9,0,0,24,0,3940,5,3964,5
4,hilbert,0.5,0.6,1.6,9,1,0,0,36,80,4,152,3
4,hilbert,0.5,0.6,1.6,9,2,0,12,100,14732,5,16360,4
4,hilbert,0.5,0.6,1.6,9,3,0,100,0,368,5,468,5
4,hilbert,0.5,0.6,1.6,10,0,0,28,0,4004,6,4032,4
4,hilbert,0.5,0.6,1.6,10,1,0,8,28,2304,4,1376,3
4,hilbert,0.5,0.6,1.6,10,2,0,0,56,112,3,104,2
4,hilbert,0.5,0.6,1.6,10,3,0,48,0,140,4,284,4
4,hilbert,0.5,0.6,1.6,1,0,0,528748,0,1057496,2,1586244,9
4,hilbert,0.5,0.6,1.6,1,1,0,351492,528748,1760480,2,2624888,15
4,hilbert,0.5,0.6,1.6,1,2,0,697068,1048576,3491288,3,3139780,10
4,hilbert,0.5,0.6,1.6,1,3,0,1048576,1048560,3145696,2,4194272,3
4,hilbert,0.5,0.6,1.6,2,0,0,29452,0,63364,8,92816,7
4,hilbert,0.5,0.6,1.6,2,1,0,23928,29452,143776,12,363596,13
4,hilbert,0.5,0.6,1.6,2,2,0,0,24096,61228,7,65804,9
4,hilbert,0.5,0.6,1.6,2,3,0,168,0,336,2,496,4
4,hilbert,0.5,0.6,1.6,3,0,0,13908,0,28960,6,42868,8
4,hilbert,0.5,0.6,1.6,3,1,0,11820,13908,69188,10,81932,11
4,hilbert,0.5,0.6,1.6,3,2,0,0,11908,25300,8,31824,8
4,hilbert,0.5,0.6,1.6,3,3,0,88,0,336,4,368,3
4,hilbert,0.5,0.6,1.6,4,0,0,6504,0,28060,8,34564,8
4,hilbert,0.5,0.6,1.6,4,1,0,6096,6504,352124,15,337588,11
4,hilbert,0.5,0.6,1.6,4,2,0,0,6148,53072,9,87884,7
4,hilbert,0.5,0.6,1.6,4,3,0,52,0,104,2,248,3
4,hilbert,0.5,0.6,1.6,5,0,0,0,229500,513324,9,545968,8
4,hilbert,0.5,0.6,1.6,5,1,0,229500,100304,955612,11,1111264,13
4,hilbert,0.5,0.6,1.6,5,2,0,100304,40712,373748,8,545980,15
4,hilbert,0.5,0.6,1.6,5,3,0,40712,0,81760,4,122396,6
4,hilbert,0.5,0.6,1.6,6,0,0,142464,0,371896,8,514360,7
4,hilbert,0.5,0.6,1.6,6,1,0,71184,142464,485736,12,1087456,9
4,hilbert,0.5,0.6,1.6,6,2,0,13396,71184,241620,12,194736,9
4,hilbert,0.5,0.6,1.6,6,3,0,0,13396,34996,5,37928,5
4,hilbert,0.5,0.6,1.6,7,0,0,46312,0,322056,7,106224,7
4,hilbert,0.5,0.6,1.6,7,1,0,17636,46312,132696,8,417620,12
4,hilbert,0.5,0.6,1.6,7,2,0,17992,17636,235072,10,195788,13
4,hilbert,0.5,0.6,1.6,7,3,0,0,17992,47120,5,36928,6
4,hilbert,0.5,0.6,1.6,8,0,0,23740,0,61080,7,84820,9
4,hilbert,0.5,0.6,1.6,8,1,0,8628,23740,96412,10,100916,9
4,hilbert,0.5,0.6,1.6,8,2,0,6376,8628,93100,12,33520,9
4,hilbert,0.5,0.6,1.6,8,3,0,0,6376,13696,6,15576,5
4,hilbert,0.5,0.6,1.6,9,0,0,0,0,0,0,0,0
4,hilbert,0.5,0.6,1.6,9,1,0,0,0,0,0,0,0
4,hilbert,0.5,0.6,1.6,9,2,0,0,0,0,0,0,0
4,hilbert,0.5,0.6,1.6,9,3,0,0,0,0,0,0,0
4,hilbert,0.5,0.6,1.6,10,0,1,0,0,0,0,0,0
4,hilbert,0.5,0.6,1.6,10,1,1,0,0,0,0,0,0
4,hilbert,0.5,0.6,1.6,10,2,1,0,0,0,0,0,0
4,hilbert,0.5,0.6,1.6,10,3,1,0,0,0,0,0,0
4,hilbert,0.05,0.92,1.08,1,0,0,529056,0,1058112,2,1587168,7
4,hilbert,0.05,0.92,1.08,1,1,0,351892,529056,1761896,2,2626396,15
4,hilbert,0.05,0.92,1.08,1,2,0,696684,1047744,3488856,2,4185860,13
4,hilbert,0.05,0.92,1.08,1,3,0,1047744,1048576,5241216,3,5240384,6
4,hilbert,0.05,0.92,1.08,2,0,0,53968,0,112704,6,166672,9
4,hilbert,0.05,0.92,1.08,2,1,0,45964,53968,279980,12,477032,9
4,hilbert,0.05,0.92,1.08,2,2,0,0,47040,1184044,11,171108,9
4,hilbert,0.05,0.92,1.08,2,3,0,1076,0,1049896,6,1050972,6
4,hilbert,0.05,0.92,1.08,3,0,0,2268,0,50984,8,53252,7
4,hilbert,0.05,0.92,1.08,3,1,0,2148,2268,19760,7,18872,10
4,hilbert,0.05,0.92,1.08,3,2,0,0,2252,28924,7,63928,11
4,hilbert,0.05,0.92,1.08,3,3,0,104,0,452,5,556,7
4,hilbert,0.05,0.92,1.08,4,0,0,12,0,24,3,500,3
4,hilbert,0.05,0.92,1.08,4,1,0,4,12,32,3,24,2
4,hilbert,0.05,0.92,1.08,4,2,0,0,4,4,1,4,1
4,hilbert,0.05,0.92,1.08,4,3,0,0,0,0,0,0,0
4,hilbert,0.05,0.92,1.08,5,0,0,0,28068,72560,7,56316,6
4,hilbert,0.05,0.92,1.08,5,1,0,28068,10136,104872,11,148916,11
4,hilbert,0.05,0.92,1.08,5,2,0,10136,4048,157040,14,109236,11
4,hilbert,0.05,0.92,1.08,5,3,0,4048,0,8444,7,12492,7
4,hilbert,0.05,0.92,1.08,6,0,0,26828,0,53836,6,80664,6
4,hilbert,0.05,0.92,1.08,6,1,0,9492,26828,145148,11,94788,8
4,hilbert,0.05,0.92,1.08,6,2,0,5884,9492,111620,11,157164,12
4,hilbert,0.05,0.92,1.08,6,3,0,0,5884,16164,7,43048,6
4,hilbert,0.05,0.92,1.08,7,0,0,1304,0,10160,4,5000,5
4,hilbert,0.05,0.92,1.08,7,1,0,672,1304,4084,4,7228,8
4,hilbert,0.05,0.92,1.08,7,2,0,0,2368,38412,7,25772,8
4,hilbert,0.05,0.92,1.08,7,3,0,1696,0,34672,6,3600,5
4,hilbert,0.05,0.92,1.08,8,0,0,168,0,9896,6,4240,4
4,hilbert,0.05,0.92,1.08,8,1,0,24,168,18892,8,18428,6
4,hilbert,0.05,0.92,1.08,8,2,0,0,172,1140,5,15740,6
4,hilbert,0.05,0.92,1.08,8,3,0,148,0,504,5,652,6
4,hilbert,0.05,0.92,1.08,9,0,0,4,0,4,1,24,2
4,hilbert,0.05,0.92,1.08,9,1,0,4,4,68,3,84,3
4,hilbert,0.05,0.92,1.08,9,2,0,0,4,1940,3,1540,2
4,hilbert,0.05,0.92,1.08,9,3,0,0,0,0,0,0,0
4,hilbert,0.05,0.92,1.08,10,0,0,0,0,0,0,0,0
4,hilbert,0.05,0.92,1.08,10,1,0,0,0,0,0,0,0
4,hilbert,0.05,0.92,1.08,10,2,0,0,0,0,0,0,0
4,hilbert,0.05,0.92,1.08,10,3,0,0,0,0,0,0,0
4,hilbert,0.05,0.92,1.08,1,0,0,528468,0,1056936,2,1585404,7
4,hilbert,0.05,0.92,1.08,1,1,0,351500,528468,1759936,2,2630676,14
4,hilbert,0.05,0.92,1.08,1,2,0,697076,1048328,4539384,3,4188132,12
4,hilbert,0.05,0.92,1.08,1,3,0,1048328,1048576,5242384,3,5242136,5
4,hilbert,0.05,0.92,1.08,2,0,0,3208,0,6500,5,9708,8
4,hilbert,0.05,0.92,1.08,2,1,0,2468,3208,263084,10,275500,12
4,hilbert,0.05,0.92,1.08,2,2,0,0,2516,9940,7,15680,8
4,hilbert,0.05,0.92,1.08,2,3,0,48,0,104,3,152,4
4,hilbert,0.05,0.92,1.08,3,0,0,3012,0,13412,9,16424,6
4,hilbert,0.05,0.92,1.08,3,1,0,2336,3012,37788,12,277560,9
4,hilbert,0.05,0.92,1.08,3,2,0,0,2380,5104,6,10988,5
4,hilbert,0.05,0.92,1.08,3,3,0,44,0,1032336,5,1036412,5
4,hilbert,0.05,0.92,1.08,4,0,0,2828,0,7864,5,10692,7
4,hilbert,0.05,0.92,1.08,4,1,0,2212,2828,231888,8,231464,12
4,hilbert,0.05,0.92,1.08,4,2,0,0,2244,8620,5,5396,6
4,hilbert,0.05,0.92,1.08,4,3,0,32,0,1036388,5,1040452,4
4,hilbert,0.05,0.92,1.08,5,0,0,0,17364,47956,8,96128,6
4,hilbert,0.05,0.92,1.08,5,1,0,17364,6672,156816,13,778732,10
4,hilbert,0.05,0.92,1.08,5,2,0,6672,4356,47844,9,100156,11
4,hilbert,0.05,0.92,1.08,5,3,0,4356,0,1065228,5,1061520,6
4,hilbert,0.05,0.92,1.08,6,0,0,3824,0,36280,5,15528,5
4,hilbert,0.05,0.92,1.08,6,1,0,2516,3824,630700,11,162296,8
4,hilbert,0.05,0.92,1.08,6,2,0,200,2516,22092,10,7488,7
4,hilbert,0.05,0.92,1.08,6,3,0,0,200,1048,4,3984,3
4,hilbert,0.05,0.92,1.08,7,0,0,3576,0,47800,6,10416,6
4,hilbert,0.05,0.92,1.08,7,1,0,2340,3576,161448,8,349140,12
4,hilbert,0.05,0.92,1.08,7,2,0,184,2340,7104,7,5972,8
4,hilbert,0.05,0.92,1.08,7,3,0,0,184,368,2,3248,3
4,hilbert,0.05,0.92,1.08,8,0,0,3304,0,9872,6,13176,8
4,hilbert,0.05,0.92,1.08,8,1,0,2192,3304,15500,9,25076,10
4,hilbert,0.05,0.92,1.08,8,2,0,180,2192,5668,8,5704,10
4,hilbert,0.05,0.92,1.08,8,3,0,0,180,360,2,2604,5
4,hilbert,0.05,0.92,1.08,9,0,0,3028,0,12624,8,15652,8
4,hilbert,0.05,0.92,1.08,9,1,0,2056,3028,58044,12,264236,9
4,hilbert,0.05,0.92,1.08,9,2,0,176,2056,13616,11,20952,11
4,hilbert,0.05,0.92,1.08,9,3,0,0,176,352,2,352,2
4,hilbert,0.05,0.92,1.08,10,0,0,2800,0,7004,7,9804,7
4,hilbert,0.05,0.92,1.08,10,1,0,1952,2800,263572,9,245448,10
4,hilbert,0.05,0.92,1.08,10,2,0,168,1952,5880,9,17152,10
4,hilbert,0.05,0.92,1.08,10,3,0,0,168,3412,5,912,3
4,rcb,,,,1,0,0,501224,0,1549800,2,2051024,2
4,rcb,,,,1,1,0,162328,241664,1452568,2,1373232,2
4,rcb,,,,1,2,0,139060,210944,1398580,2,1326696,2
4,rcb,,,,1,3,0,0,350004,350004,1,350004,1
4,rcb,,,,2,0,0,95760,0,1645560,2,1741320,2
4,rcb,,,,2,1,0,22260,56580,1048080,2,1013760,2
4,rcb,,,,2,2,0,14184,35820,1026696,2,1005060,2
4,rcb,,,,2,3,0,0,39804,39804,1,39804,1
4,rcb,,,,3,0,0,17964,0,1663524,2,1681488,2
4,rcb,,,,3,1,0,4404,10080,949404,2,943728,2
4,rcb,,,,3,2,0,1564,7272,963892,2,958184,2
4,rcb,,,,3,3,0,0,6580,6580,1,6580,1
4,rcb,,,,4,0,0,2532,0,1666056,2,1668588,2
4,rcb,,,,4,1,0,0,2532,2532,1,2532,1
4,rcb,,,,4,2,0,0,0,0,0,0,0
4,rcb,,,,4,3,0,0,0,0,0,0,0
4,rcb,,,,5,0,0,0,416616,416616,1,416616,1
4,rcb,,,,5,1,0,250800,92232,1272276,2,1428312,2
4,rcb,,,,5,2,0,151200,10948,1111496,2,1251748,2
4,rcb,,,,5,3,0,117796,0,117796,1,117796,1
4,rcb,,,,6,0,0,345504,0,345504,1,345504,1
4,rcb,,,,6,1,0,83160,207480,1375920,2,1251600,2
4,rcb,,,,6,2,0,12800,129600,1232000,2,1115200,2
4,rcb,,,,6,3,0,0,104384,104384,1,104384,1
4,rcb,,,,7,0,0,58368,0,58368,1,58368,1
4,rcb,,,,7,1,0,11840,37440,1010240,2,984640,2
4,rcb,,,,7,2,0,0,21024,21024,1,21024,1
4,rcb,,,,7,3,0,1568,13312,14880,1,14880,1
4,rcb,,,,8,0,0,10212,0,10212,1,10212,1
4,rcb,,,,8,1,0,1468,7584,944412,2,938296,2
4,rcb,,,,8,2,0,0,2428,2428,1,2428,1
4,rcb,,,,8,3,0,0,1668,1668,1,1668,1
4,rcb,,,,9,0,0,0,0,0,0,0,0
4,rcb,,,,9,1,0,0,0,0,0,0,0
4,rcb,,,,9,2,0,0,0,0,0,0,0
4,rcb,,,,9,3,0,0,0,0,0,0,0
4,rcb,,,,10,0,1,0,0,0,0,0,0
4,rcb,,,,10,1,1,0,0,0,0,0,0
4,rcb,,,,10,2,1,0,0,0,0,0,0
4,rcb,,,,10,3,1,0,0,0,0,0,0
4,rcb,0.25,0.85,1.2,1,0,0,501224,0,1549800,2,2051024,2
4,rcb,0.25,0.85,1.2,1,1,0,162328,241664,1452568,2,1373232,2
4,rcb,0.25,0.85,1.2,1,2,0,139060,210944,1398580,2,1326696,2
4,rcb,0.25,0.85,1.2,1,3,0,0,350004,350004,1,350004,1
4,rcb,0.25,0.85,1.2,2,0,0,95760,0,1645560,2,1741320,2
4,rcb,0.25,0.85,1.2,2,1,0,22260,56580,1048080,2,1013760,2
4,rcb,0.25,0.85,1.2,2,2,0,14184,35820,1026696,2,1005060,2
4,rcb,0.25,0.85,1.2,2,3,0,0,39804,39804,1,39804,1
4,rcb,0.25,0.85,1.2,3,0,0,17964,0,1663524,2,1681488,2
4,rcb,0.25,0.85,1.2,3,1,0,4404,10080,949404,2,943728,2
4,rcb,0.25,0.85,1.2,3,2,0,1564,7272,963892,2,958184,2
4,rcb,0.25,0.85,1.2,3,3,0,0,6580,6580,1,6580,1
4,rcb,0.25,0.85,1.2,4,0,0,0,0,0,0,0,0
4,rcb,0.25,0.85,1.2,4,1,0,0,0,0,0,0,0
4,rcb,0.25,0.85,1.2,4,2,0,0,0,0,0,0,0
4,rcb,0.25,0.85,1.2,4,3,0,0,0,0,0,0,0
4,rcb,0.25,0.85,1.2,5,0,0,0,130944,130944,1,130944,1
4,rcb,0.25,0.85,1.2,5,1,0,83640,26424,1039308,2,1096524,2
4,rcb,0.25,0.85,1.2,5,2,0,43704,0,993052,2,1036756,2
4,rcb,0.25,0.85,1.2,5,3,0,30024,0,30024,1,30024,1
4,rcb,0.25,0.85,1.2,6,0,0,110460,0,110460,1,110460,1
4,rcb,0.25,0.85,1.2,6,1,0,22320,71340,1080120,2,1031100,2
4,rcb,0.25,0.85,1.2,6,2,0,0,36420,36420,1,36420,1
4,rcb,0.25,0.85,1.2,6,3,0,0,25020,25020,1,25020,1
4,rcb,0.25,0.85,1.2,7,0,0,20484,0,20484,1,20484,1
4,rcb,0.25,0.85,1.2,7,1,0,4404,12600,954444,2,946248,2
4,rcb,0.25,0.85,1.2,7,2,0,0,7284,7284,1,7284,1
4,rcb,0.25,0.85,1.2,7,3,0,0,5004,5004,1,5004,1
4,rcb,0.25,0.85,1.2,8,0,0,2532,0,1666056,2,1668588,2
4,rcb,0.25,0.85,1.2,8,1,0,0,2532,2532,1,2532,1
4,rcb,0.25,0.85,1.2,8,2,0,0,0,0,0,0,0
4,rcb,0.25,0.85,1.2,8,3,0,0,0,0,0,0,0
4,rcb,0.25,0.85,1.2,9,0,0,0,0,0,0,0,0
4,rcb,0.25,0.85,1.2,9,1,0,0,0,0,0,0,0
4,rcb,0.25,0.85,1.2,9,2,0,0,0,0,0,0,0
4,rcb,0.25,0.85,1.2,9,3,0,0,0,0,0,0,0
4,rcb,0.25,0.85,1.2,10,0,0,0,0,0,0,0,0
4,rcb,0.25,0.85,1.2,10,1,0,0,0,0,0,0,0
4,rcb,0.25,0.85,1.2,10,2,0,0,0,0,0,0,0
4,rcb,0.25,0.85,1.2,10,3,0,0,0,0,0,0,0
4,rcb,0.25,0.85,1.2,1,0,0,501224,0,1549800,2,2051024,2
4,rcb,0.25,0.85,1.2,1,1,0,162328,241664,1452568,2,1373232,2
4,rcb,0.25,0.85,1.2,1,2,0,139060,210944,1398580,2,1326696,2
4,rcb,0.25,0.85,1.2,1,3,0,0,350004,350004,1,350004,1
4,rcb,0.25,0.85,1.2,2,0,0,24936,0,1574736,2,1599672,2
4,rcb,0.25,0.85,1.2,2,1,0,6208,14760,990208,2,981656,2
4,rcb,0.25,0.85,1.2,2,2,0,4860,9552,991104,2,986412,2
4,rcb,0.25,0.85,1.2,2,3,0,0,11692,11692,1,11692,1
4,rcb,0.25,0.85,1.2,3,0,0,20072,0,1594808,2,1614880,2
4,rcb,0.25,0.85,1.2,3,1,0,4596,12380,977664,2,969880,2
4,rcb,0.25,0.85,1.2,3,2,0,1608,7200,980808,2,975216,2
4,rcb,0.25,0.85,1.2,3,3,0,0,6696,6696,1,6696,1
4,rcb,0.25,0.85,1.2,4,0,0,12616,0,1607424,2,1620040,2
4,rcb,0.25,0.85,1.2,4,1,0,3040,7464,963408,2,958984,2
4,rcb,0.25,0.85,1.2,4,2,0,1600,4808,972816,2,969608,2
4,rcb,0.25,0.85,1.2,4,3,0,0,4984,4984,1,4984,1
4,rcb,0.25,0.85,1.2,5,0,0,0,89664,89664,1,89664,1
4,rcb,0.25,0.85,1.2,5,1,0,58752,18240,1025472,2,1065984,2
4,rcb,0.25,0.85,1.2,5,2,0,30544,0,993744,2,1024288,2
4,rcb,0.25,0.85,1.2,5,3,0,20208,1600,21808,1,21808,1
4,rcb,0.25,0.85,1.2,6,0,0,37080,0,37080,1,37080,1
4,rcb,0.25,0.85,1.2,6,1,0,7880,24480,1021352,2,1004752,2
4,rcb,0.25,0.85,1.2,6,2,0,1628,12060,1007432,2,997000,2
4,rcb,0.25,0.85,1.2,6,3,0,0,10048,10048,1,10048,1
4,rcb,0.25,0.85,1.2,7,0,0,24984,0,24984,1,24984,1
4,rcb,0.25,0.85,1.2,7,1,0,6208,14808,993408,2,984808,2
4,rcb,0.25,0.85,1.2,7,2,0,1612,9664,994588,2,986536,2
4,rcb,0.25,0.85,1.2,7,3,0,0,8332,8332,1,8332,1
4,rcb,0.25,0.85,1.2,8,0,0,20112,0,20112,1,20112,1
4,rcb,0.25,0.85,1.2,8,1,0,4596,12420,980808,2,972984,2
4,rcb,0.25,0.85,1.2,8,2,0,0,7260,7260,1,7260,1
4,rcb,0.25,0.85,1.2,8,3,0,0,5028,5028,1,5028,1
4,rcb,0.25,0.85,1.2,9,0,0,0,0,0,0,0,0
4,rcb,0.25,0.85,1.2,9,1,0,0,0,0,0,0,0
4,rcb,0.25,0.85,1.2,9,2,0,0,0,0,0,0,0
4,rcb,0.25,0.85,1.2,9,3,0,0,0,0,0,0,0
4,rcb,0.25,0.85,1.2,10,0,1,0,0,0,0,0,0
4,rcb,0.25,0.85,1.2,10,1,1,0,0,0,0,0,0
4,rcb,0.25,0.85,1.2,10,2,1,0,0,0,0,0,0
4,rcb,0.25,0.85,1.2,10,3,1,0,0,0,0,0,0
4,rcb,0.5,0.6,1.6,1,0,0,503684,0,1552260,2,2055944,2
4,rcb,0.5,0.6,1.6,1,1,0,161916,243712,1454204,2,1372408,2
4,rcb,0.5,0.6,1.6,1,2,0,139060,210944,1398580,2,1326696,2
4,rcb,0.5,0.6,1.6,1,3,0,0,350004,350004,1,350004,1
4,rcb,0.5,0.6,1.6,2,0,0,93300,0,1645560,2,1738860,2
4,rcb,0.5,0.6,1.6,2,1,0,22260,54120,1043160,2,1011300,2
4,rcb,0.5,0.6,1.6,2,2,0,14184,35820,1026696,2,1005060,2
4,rcb,0.5,0.6,1.6,2,3,0,0,39804,39804,1,39804,1
4,rcb,0.5,0.6,1.6,3,0,0,17964,0,1663524,2,1681488,2
4,rcb,0.5,0.6,1.6,3,1,0,4404,10080,949404,2,943728,2
4,rcb,0.5,0.6,1.6,3,2,0,0,7272,7272,1,7272,1
4,rcb,0.5,0.6,1.6,3,3,0,0,5016,5016,1,5016,1
4,rcb,0.5,0.6,1.6,4,0,0,0,0,0,0,0,0
4,rcb,0.5,0.6,1.6,4,1,0,0,0,0,0,0,0
4,rcb,0.5,0.6,1.6,4,2,0,0,0,0,0,0,0
4,rcb,0.5,0.6,1.6,4,3,0,0,0,0,0,0,0
4,rcb,0.5,0.6,1.6,5,0,0,0,245068,245068,1,245068,1
4,rcb,0.5,0.6,1.6,5,1,0,153088,51380,1133712,2,1235420,2
4,rcb,0.5,0.6,1.6,5,2,0,84840,0,1039896,2,1117464,2
4,rcb,0.5,0.6,1.6,5,3,0,58520,0,58520,1,58520,1
4,rcb,0.5,0.6,1.6,6,0,0,204296,0,204296,1,204296,1
4,rcb,0.5,0.6,1.6,6,1,0,45360,126776,1203088,2,1121672,2
4,rcb,0.5,0.6,1.6,6,2,0,1584,72720,1106928,2,1035792,2
4,rcb,0.5,0.6,1.6,6,3,0,0,51744,51744,1,51744,1
4,rcb,0.5,0.6,1.6,7,0,0,35616,0,35616,1,35616,1
4,rcb,0.5,0.6,1.6,7,1,0,5888,25120,980544,2,961312,2
4,rcb,0.5,0.6,1.6,7,2,0,0,9712,9712,1,9712,1
4,rcb,0.5,0.6,1.6,7,3,0,0,6672,6672,1,6672,1
4,rcb,0.5,0.6,1.6,8,0,0,5156,0,5156,1,5156,1
4,rcb,0.5,0.6,1.6,8,1,0,1468,2528,934300,2,933240,2
4,rcb,0.5,0.6,1.6,8,2,0,0,2428,2428,1,2428,1
4,rcb,0.5,0.6,1.6,8,3,0,0,1668,1668,1,1668,1
4,rcb,0.5,0.6,1.6,9,0,0,2532,0,1666056,2,1668588,2
4,rcb,0.5,0.6,1.6,9,1,0,0,2532,2532,1,2532,1
4,rcb,0.5,0.6,1.6,9,2,0,0,0,0,0,0,0
4,rcb,0.5,0.6,1.6,9,3,0,0,0,0,0,0,0
4,rcb,0.5,0.6,1.6,10,0,0,0,0,0,0,0,0
4,rcb,0.5,0.6,1.6,10,1,0,0,0,0,0,0,0
4,rcb,0.5,0.6,1.6,10,2,0,0,0,0,0,0,0
4,rcb,0.5,0.6,1.6,10,3,0,0,0,0,0,0,0
4,rcb,0.5,0.6,1.6,1,0,0,501224,0,1549800,2,2051024,2
4,rcb,0.5,0.6,1.6,1,1,0,162328,241664,1452568,2,1373232,2
4,rcb,0.5,0.6,1.6,1,2,0,139060,210944,1398580,2,1326696,2
4,rcb,0.5,0.6,1.6,1,3,0,0,350004,350004,1,350004,1
4,rcb,0.5,0.6,1.6,2,0,0,50064,0,1599864,2,1649928,2
4,rcb,0.5,0.6,1.6,2,1,0,12224,29520,1010984,2,993688,2
4,rcb,0.5,0.6,1.6,2,2,0,8020,19104,1003816,2,992732,2
4,rcb,0.5,0.6,1.6,2,3,0,0,21684,21684,1,21684,1
4,rcb,0.5,0.6,1.6,3,0,0,25320,0,1625184,2,1650504,2
4,rcb,0.5,0.6,1.6,3,1,0,6016,14952,972912,2,963976,2
4,rcb,0.5,0.6,1.6,3,2,0,3176,9632,978416,2,971960,2
4,rcb,0.5,0.6,1.6,3,3,0,0,9928,9928,1,9928,1
4,rcb,0.5,0.6,1.6,4,0,0,17856,0,1643040,2,1660896,2
4,rcb,0.5,0.6,1.6,4,1,0,4464,10032,957504,2,951936,2
4,rcb,0.5,0.6,1.6,4,2,0,1576,7248,967976,2,962304,2
4,rcb,0.5,0.6,1.6,4,3,0,0,6616,6616,1,6616,1
4,rcb,0.5,0.6,1.6,5,0,0,0,219816,219816,1,219816,1
4,rcb,0.5,0.6,1.6,5,1,0,138968,46128,1122536,2,1215376,2
4,rcb,0.5,0.6,1.6,5,2,0,75020,0,1028500,2,1103520,2
4,rcb,0.5,0.6,1.6,5,3,0,51956,0,51956,1,51956,1
4,rcb,0.5,0.6,1.6,6,0,0,116776,0,116776,1,116776,1
