ntasks,algo,freq,segment,task,seg_stopped,br,bs,fb,fc,mb,mc
32,rcb,500,1,18,0,9604000,0,19188792,1998,19208000,2000
32,rcb,500,1,19,0,10216000,0,20411568,1998,20432000,2000
32,rcb,500,1,20,0,10216000,0,20411568,1998,20432000,2000
32,rcb,500,1,21,0,10896000,0,21770208,1998,21792000,2000
32,rcb,500,1,22,0,9604000,0,19188792,1998,19208000,2000
32,rcb,500,1,23,0,10216000,0,20411568,1998,20432000,2000
32,rcb,500,1,24,0,10896000,0,21770208,1998,21792000,2000
32,rcb,500,1,25,0,10216000,0,20411568,1998,20432000,2000
32,rcb,500,1,26,0,10216000,0,20411568,1998,20432000,2000
32,rcb,500,1,27,0,9604000,0,19188792,1998,19208000,2000
32,rcb,500,1,28,0,10896000,0,21770208,1998,21792000,2000
32,rcb,500,1,29,0,10216000,0,20411568,1998,20432000,2000
32,rcb,500,1,30,0,10216000,0,20411568,1998,20432000,2000
32,rcb,500,1,31,0,9604000,0,19188792,1998,19208000,2000
32,rcb,500,2,0,0,0,310264000,310264000,1000,310264000,1000
32,rcb,500,2,1,0,1088000,0,2194256,2000,2176000,2000
32,rcb,500,2,2,0,1408000,0,2833616,2000,2816000,2000
32,rcb,500,2,3,0,608000,0,1236576,2000,1216000,2000
32,rcb,500,2,4,0,1836000,0,3687536,2000,3672000,2000
32,rcb,500,2,5,0,864000,0,1746704,2000,1728000,2000
32,rcb,500,2,6,0,2460000,0,4935512,2000,4920000,2000
32,rcb,500,2,7,0,31320000,0,62599152,2000,62640000,2000
32,rcb,500,2,8,0,2976000,0,5966480,2000,5952000,2000
32,rcb,500,2,9,0,1344000,0,2704520,2000,2688000,2000
32,rcb,500,2,10,0,2320000,0,4657152,2000,4640000,2000
32,rcb,500,2,11,0,8160000,0,16324112,2000,16320000,2000
32,rcb,500,2,12,0,1896000,0,3808640,2000,3792000,2000
32,rcb,500,2,13,0,4476000,0,8962256,2000,8952000,2000
32,rcb,500,2,14,0,5988000,0,11985816,2000,11976000,2000
32,rcb,500,2,15,0,77352000,0,154569728,2000,154704000,2000
32,rcb,500,2,16,0,1680000,0,3377072,2000,3360000,2000
32,rcb,500,2,17,0,720000,0,1460352,2000,1440000,2000
32,rcb,500,2,18,0,1432000,0,2880344,2000,2864000,2000
32,rcb,500,2,19,0,3296000,0,6605840,2000,6592000,2000
32,rcb,500,2,20,0,1020000,0,2058392,2000,2040000,2000
32,rcb,500,2,21,0,1992000,0,4001808,2000,3984000,2000
32,rcb,500,2,22,0,2772000,0,5557664,2000,5544000,2000
32,rcb,500,2,23,0,35352000,0,70653728,2000,70704000,2000
32,rcb,500,2,24,0,1528000,0,3074736,2000,3056000,2000
32,rcb,500,2,25,0,3976000,0,7964480,2000,7952000,2000
32,rcb,500,2,26,0,1872000,0,3760688,2000,3744000,2000
32,rcb,500,2,27,0,9280000,0,18560648,2000,18560000,2000
32,rcb,500,2,28,0,2420000,0,4856952,2000,4840000,2000
32,rcb,500,2,29,0,4760000,0,9530912,2000,9520000,2000
32,rcb,500,2,30,0,6748000,0,13502936,2000,13496000,2000
32,rcb,500,2,31,0,87320000,0,174484568,2000,174640000,2000
32,rcb,500,3,0,0,0,310104000,310104000,1000,310104000,1000
32,rcb,500,3,1,0,1088000,0,2176000,2000,2176000,2000
32,rcb,500,3,2,0,1408000,0,2816000,2000,2816000,2000
32,rcb,500,3,3,0,608000,0,1216000,2000,1216000,2000
32,rcb,500,3,4,0,1836000,0,3672000,2000,3672000,2000
32,rcb,500,3,5,0,864000,0,1728000,2000,1728000,2000
32,rcb,500,3,6,0,17800000,0,35569320,2000,35600000,2000
32,rcb,500,3,7,0,15980000,0,31990680,2000,31960000,2000
32,rcb,500,3,8,0,1312000,0,2627328,2000,2624000,2000
32,rcb,500,3,9,0,608000,0,1217472,2000,1216000,2000
32,rcb,500,3,10,0,4000000,0,7996640,2000,8000000,2000
32,rcb,500,3,11,0,8720000,0,17438880,2000,17440000,2000
32,rcb,500,3,12,0,1896000,0,3792000,2000,3792000,2000
32,rcb,500,3,13,0,4476000,0,8952000,2000,8952000,2000
32,rcb,500,3,14,0,43896000,0,87716184,2000,87792000,2000
32,rcb,500,3,15,0,39444000,0,78963816,2000,78888000,2000
32,rcb,500,3,16,0,1680000,0,3360000,2000,3360000,2000
32,rcb,500,3,17,0,720000,0,1440000,2000,1440000,2000
32,rcb,500,3,18,0,1432000,0,2864000,2000,2864000,2000
32,rcb,500,3,19,0,3296000,0,6592000,2000,6592000,2000
32,rcb,500,3,20,0,1020000,0,2040000,2000,2040000,2000
32,rcb,500,3,21,0,1992000,0,3984000,2000,3984000,2000
32,rcb,500,3,22,0,20088000,0,40141368,2000,40176000,2000
32,rcb,500,3,23,0,18036000,0,36106632,2000,36072000,2000
32,rcb,500,3,24,0,1344000,0,2688368,2000,2688000,2000
32,rcb,500,3,25,0,3488000,0,6976976,2000,6976000,2000
32,rcb,500,3,26,0,1984000,0,3967776,2000,3968000,2000
32,rcb,500,3,27,0,9840000,0,19678880,2000,19680000,2000
32,rcb,500,3,28,0,2136000,0,4272568,2000,4272000,2000
32,rcb,500,3,29,0,5044000,0,10087432,2000,10088000,2000
32,rcb,500,3,30,0,49544000,0,99002408,2000,99088000,2000
32,rcb,500,3,31,0,44524000,0,89133592,2000,89048000,2000
32,rcb,500,4,0,0,0,310224000,310224000,1000,310224000,1000
32,rcb,500,4,1,0,1088000,0,2176000,2000,2176000,2000
32,rcb,500,4,2,0,1592000,0,3183632,2000,3184000,2000
32,rcb,500,4,3,0,424000,0,848368,2000,848000,2000
32,rcb,500,4,4,0,1836000,0,3672000,2000,3672000,2000
32,rcb,500,4,5,0,864000,0,1728000,2000,1728000,2000
32,rcb,500,4,6,0,17800000,0,35600000,2000,35600000,2000
32,rcb,500,4,7,0,15980000,0,31960000,2000,31960000,2000
32,rcb,500,4,8,0,2560000,0,5117504,2000,5120000,2000
32,rcb,500,4,9,0,1160000,0,2318896,2000,2320000,2000
32,rcb,500,4,10,0,2320000,0,4643360,2000,4640000,2000
32,rcb,500,4,11,0,8720000,0,17440000,2000,17440000,2000
32,rcb,500,4,12,0,1644000,0,3288504,2000,3288000,2000
32,rcb,500,4,13,0,4728000,0,9455496,2000,9456000,2000
32,rcb,500,4,14,0,43896000,0,87792000,2000,87792000,2000
32,rcb,500,4,15,0,39444000,0,78888000,2000,78888000,2000
32,rcb,500,4,16,0,1900000,0,3799560,2000,3800000,2000
32,rcb,500,4,17,0,500000,0,1000440,2000,1000000,2000
32,rcb,500,4,18,0,1432000,0,2864000,2000,2864000,2000
32,rcb,500,4,19,0,3296000,0,6592000,2000,6592000,2000
32,rcb,500,4,20,0,1020000,0,2040000,2000,2040000,2000
32,rcb,500,4,21,0,1992000,0,3984000,2000,3984000,2000
32,rcb,500,4,22,0,20088000,0,40176000,2000,40176000,2000
32,rcb,500,4,23,0,18036000,0,36072000,2000,36072000,2000
32,rcb,500,4,24,0,1088000,0,2176512,2000,2176000,2000
32,rcb,500,4,25,0,3744000,0,7487488,2000,7488000,2000
32,rcb,500,4,26,0,1984000,0,3968000,2000,3968000,2000
32,rcb,500,4,27,0,9840000,0,19680000,2000,19680000,2000
32,rcb,500,4,28,0,2136000,0,4272000,2000,4272000,2000
32,rcb,500,4,29,0,5044000,0,10088000,2000,10088000,2000
32,rcb,500,4,30,0,49544000,0,99088000,2000,99088000,2000
32,rcb,500,4,31,0,44524000,0,89048000,2000,89048000,2000
32,rcbincr,125,1,0,0,0,79463000,79463000,250,79987288,252
32,rcbincr,125,1,1,0,2554000,0,5087568,498,5108000,500
32,rcbincr,125,1,2,0,2554000,0,5087568,498,5108000,500
32,rcbincr,125,1,3,0,2724000,0,5426208,498,5448000,500
32,rcbincr,125,1,4,0,2401000,0,4782792,498,4802000,500
32,rcbincr,125,1,5,0,2554000,0,5087568,498,5108000,500
32,rcbincr,125,1,6,0,2554000,0,5087568,498,5108000,500
32,rcbincr,125,1,7,0,2724000,0,5426208,498,5448000,500
32,rcbincr,125,1,8,0,2554000,0,5087568,498,5108000,500
32,rcbincr,125,1,9,0,2401000,0,4782792,498,4802000,500
32,rcbincr,125,1,10,0,2724000,0,5426208,498,5448000,500
32,rcbincr,125,1,11,0,2554000,0,5087568,498,5108000,500
32,rcbincr,125,1,12,0,2554000,0,5087568,498,5108000,500
32,rcbincr,125,1,13,0,2401000,0,4782792,498,4802000,500
32,rcbincr,125,1,14,0,2724000,0,5426208,498,5448000,500
32,rcbincr,125,1,15,0,2554000,0,5087568,498,5108000,500
32,rcbincr,125,1,16,0,2554000,0,5087568,498,5108000,500
32,rcbincr,125,1,17,0,2724000,0,5426208,498,5448000,500
32,rcbincr,125,1,18,0,2401000,0,4782792,498,4802000,500
32,rcbincr,125,1,19,0,2554000,0,5087568,498,5108000,500
32,rcbincr,125,1,20,0,2554000,0,5087568,498,5108000,500
32,rcbincr,125,1,21,0,2724000,0,5426208,498,5448000,500
32,rcbincr,125,1,22,0,2401000,0,4782792,498,4802000,500
32,rcbincr,125,1,23,0,2554000,0,5087568,498,5108000,500
32,rcbincr,125,1,24,0,2724000,0,5426208,498,5448000,500
32,rcbincr,125,1,25,0,2554000,0,5087568,498,5108000,500
32,rcbincr,125,1,26,0,2554000,0,5087568,498,5108000,500
32,rcbincr,125,1,27,0,2401000,0,4782792,498,4802000,500
32,rcbincr,125,1,28,0,2724000,0,5426208,498,5448000,500
32,rcbincr,125,1,29,0,2554000,0,5087568,498,5108000,500
32,rcbincr,125,1,30,0,2554000,0,5087568,498,5108000,500
32,rcbincr,125,1,31,0,2401000,0,4782792,498,4802000,500
32,rcbincr,125,2,0,0,0,77576000,77576000,250,77576000,250
32,rcbincr,125,2,1,0,272000,0,562256,500,544000,500
32,rcbincr,125,2,2,0,352000,0,721616,500,704000,500
32,rcbincr,125,2,3,0,152000,0,324576,500,304000,500
32,rcbincr,125,2,4,0,459000,0,933536,500,918000,500
32,rcbincr,125,2,5,0,216000,0,450704,500,432000,500
32,rcbincr,125,2,6,0,615000,0,1245512,500,1230000,500
32,rcbincr,125,2,7,0,7830000,0,15619152,500,15660000,500
32,rcbincr,125,2,8,0,848000,0,1709648,500,1696000,500
32,rcbincr,125,2,9,0,382000,0,780152,500,764000,500
32,rcbincr,125,2,10,0,580000,0,1177152,500,1160000,500
32,rcbincr,125,2,11,0,1900000,0,3805232,500,3800000,500
32,rcbincr,125,2,12,0,474000,0,964640,500,948000,500
32,rcbincr,125,2,13,0,1119000,0,2248256,500,2238000,500
32,rcbincr,125,2,14,0,1497000,0,3003816,500,2994000,500
32,rcbincr,125,2,15,0,19338000,0,38541728,500,38676000,500
32,rcbincr,125,2,16,0,420000,0,857072,500,840000,500
32,rcbincr,125,2,17,0,180000,0,380352,500,360000,500
32,rcbincr,125,2,18,0,358000,0,732344,500,716000,500
32,rcbincr,125,2,19,0,824000,0,1661840,500,1648000,500
32,rcbincr,125,2,20,0,255000,0,528392,500,510000,500
32,rcbincr,125,2,21,0,498000,0,1013808,500,996000,500
32,rcbincr,125,2,22,0,693000,0,1399664,500,1386000,500
32,rcbincr,125,2,23,0,8838000,0,17625728,500,17676000,500
32,rcbincr,125,2,24,0,382000,0,782736,500,764000,500
32,rcbincr,125,2,25,0,994000,0,2000480,500,1988000,500
32,rcbincr,125,2,26,0,468000,0,952688,500,936000,500
32,rcbincr,125,2,27,0,2320000,0,4640648,500,4640000,500
32,rcbincr,125,2,28,0,605000,0,1226952,500,1210000,500
32,rcbincr,125,2,29,0,1190000,0,2390912,500,2380000,500
32,rcbincr,125,2,30,0,1687000,0,3380936,500,3374000,500
32,rcbincr,125,2,31,0,21830000,0,43504568,500,43660000,500
32,rcbincr,125,3,0,0,0,77566000,77566000,250,77566000,250
32,rcbincr,125,3,1,0,272000,0,544000,500,544000,500
32,rcbincr,125,3,2,0,352000,0,704000,500,704000,500
32,rcbincr,125,3,3,0,152000,0,304000,500,304000,500
32,rcbincr,125,3,4,0,459000,0,918000,500,918000,500
32,rcbincr,125,3,5,0,216000,0,432000,500,432000,500
32,rcbincr,125,3,6,0,615000,0,1230000,500,1230000,500
32,rcbincr,125,3,7,0,7830000,0,15660000,500,15660000,500
32,rcbincr,125,3,8,0,744000,0,1488832,500,1488000,500
32,rcbincr,125,3,9,0,336000,0,672368,500,672000,500
32,rcbincr,125,3,10,0,580000,0,1160000,500,1160000,500
32,rcbincr,125,3,11,0,2040000,0,4078880,500,4080000,500
32,rcbincr,125,3,12,0,474000,0,948000,500,948000,500
32,rcbincr,125,3,13,0,1119000,0,2238000,500,2238000,500
32,rcbincr,125,3,14,0,1497000,0,2994000,500,2994000,500
32,rcbincr,125,3,15,0,19338000,0,38676000,500,38676000,500
32,rcbincr,125,3,16,0,420000,0,840000,500,840000,500
32,rcbincr,125,3,17,0,180000,0,360000,500,360000,500
32,rcbincr,125,3,18,0,358000,0,716000,500,716000,500
32,rcbincr,125,3,19,0,824000,0,1648000,500,1648000,500
32,rcbincr,125,3,20,0,255000,0,510000,500,510000,500
32,rcbincr,125,3,21,0,498000,0,996000,500,996000,500
32,rcbincr,125,3,22,0,693000,0,1386000,500,1386000,500
32,rcbincr,125,3,23,0,8838000,0,17676000,500,17676000,500
32,rcbincr,125,3,24,0,382000,0,764000,500,764000,500
32,rcbincr,125,3,25,0,994000,0,1988000,500,1988000,500
32,rcbincr,125,3,26,0,468000,0,936000,500,936000,500
32,rcbincr,125,3,27,0,2320000,0,4640000,500,4640000,500
32,rcbincr,125,3,28,0,605000,0,1210000,500,1210000,500
32,rcbincr,125,3,29,0,1190000,0,2380000,500,2380000,500
32,rcbincr,125,3,30,0,1687000,0,3374000,500,3374000,500
32,rcbincr,125,3,31,0,21830000,0,43660000,500,43660000,500
32,rcbincr,125,4,0,0,0,77566000,77566000,250,77566000,250
32,rcbincr,125,4,1,0,272000,0,544000,500,544000,500
32,rcbincr,125,4,2,0,352000,0,704000,500,704000,500
32,rcbincr,125,4,3,0,152000,0,304000,500,304000,500
32,rcbincr,125,4,4,0,459000,0,918000,500,918000,500
32,rcbincr,125,4,5,0,216000,0,432000,500,432000,500
32,rcbincr,125,4,6,0,615000,0,1230000,500,1230000,500
32,rcbincr,125,4,7,0,7830000,0,15660000,500,15660000,500
32,rcbincr,125,4,8,0,744000,0,1488000,500,1488000,500
32,rcbincr,125,4,9,0,336000,0,672000,500,672000,500
32,rcbincr,125,4,10,0,580000,0,1160000,500,1160000,500
32,rcbincr,125,4,11,0,2040000,0,4080000,500,4080000,500
32,rcbincr,125,4,12,0,474000,0,948000,500,948000,500
32,rcbincr,125,4,13,0,1119000,0,2238000,500,2238000,500
32,rcbincr,125,4,14,0,4413000,0,8802672,500,8826000,500
32,rcbincr,125,4,15,0,16422000,0,32867328,500,32844000,500
32,rcbincr,125,4,16,0,420000,0,840000,500,840000,500
32,rcbincr,125,4,17,0,180000,0,360000,500,360000,500
32,rcbincr,125,4,18,0,358000,0,716000,500,716000,500
32,rcbincr,125,4,19,0,824000,0,1648000,500,1648000,500
32,rcbincr,125,4,20,0,255000,0,510000,500,510000,500
32,rcbincr,125,4,21,0,498000,0,996000,500,996000,500
32,rcbincr,125,4,22,0,693000,0,1386000,500,1386000,500
32,rcbincr,125,4,23,0,8838000,0,17676000,500,17676000,500
32,rcbincr,125,4,24,0,382000,0,764000,500,764000,500
32,rcbincr,125,4,25,0,994000,0,1988000,500,1988000,500
32,rcbincr,125,4,26,0,468000,0,936000,500,936000,500
32,rcbincr,125,4,27,0,2320000,0,4640000,500,4640000,500
32,rcbincr,125,4,28,0,605000,0,1210000,500,1210000,500
32,rcbincr,125,4,29,0,1190000,0,2380000,500,2380000,500
32,rcbincr,125,4,30,0,4979000,0,9931664,500,9958000,500
32,rcbincr,125,4,31,0,18538000,0,37102336,500,37076000,500
32,rcbincr,125,5,0,0,0,77566000,77566000,250,77566000,250
32,rcbincr,125,5,1,0,272000,0,544000,500,544000,500
32,rcbincr,125,5,2,0,352000,0,704000,500,704000,500
32,rcbincr,125,5,3,0,152000,0,304000,500,304000,500
32,rcbincr,125,5,4,0,459000,0,918000,500,918000,500
32,rcbincr,125,5,5,0,216000,0,432000,500,432000,500
32,rcbincr,125,5,6,0,4450000,0,8869320,500,8900000,500
32,rcbincr,125,5,7,0,3995000,0,8020680,500,7990000,500
32,rcbincr,125,5,8,0,744000,0,1488000,500,1488000,500
32,rcbincr,125,5,9,0,336000,0,672000,500,672000,500
32,rcbincr,125,5,10,0,580000,0,1160000,500,1160000,500
32,rcbincr,125,5,11,0,2040000,0,4080000,500,4080000,500
32,rcbincr,125,5,12,0,474000,0,948000,500,948000,500
32,rcbincr,125,5,13,0,1119000,0,2238000,500,2238000,500
32,rcbincr,125,5,14,0,10974000,0,21895512,500,21948000,500
32,rcbincr,125,5,15,0,9861000,0,19774488,500,19722000,500
32,rcbincr,125,5,16,0,420000,0,840000,500,840000,500
32,rcbincr,125,5,17,0,180000,0,360000,500,360000,500
32,rcbincr,125,5,18,0,358000,0,716000,500,716000,500
32,rcbincr,125,5,19,0,824000,0,1648000,500,1648000,500
32,rcbincr,125,5,20,0,255000,0,510000,500,510000,500
32,rcbincr,125,5,21,0,498000,0,996000,500,996000,500
32,rcbincr,125,5,22,0,5022000,0,10009368,500,10044000,500
32,rcbincr,125,5,23,0,4509000,0,9052632,500,9018000,500
32,rcbincr,125,5,24,0,309000,0,618584,500,618000,500
32,rcbincr,125,5,25,0,1067000,0,2133416,500,2134000,500
32,rcbincr,125,5,26,0,468000,0,936000,500,936000,500
32,rcbincr,125,5,27,0,2320000,0,4640000,500,4640000,500
32,rcbincr,125,5,28,0,605000,0,1210000,500,1210000,500
32,rcbincr,125,5,29,0,1190000,0,2380000,500,2380000,500
32,rcbincr,125,5,30,0,12386000,0,24712744,500,24772000,500
32,rcbincr,125,5,31,0,11131000,0,22321256,500,22262000,500
32,rcbincr,125,6,0,0,0,77566000,77566000,250,77566000,250
32,rcbincr,125,6,1,0,272000,0,544000,500,544000,500
32,rcbincr,125,6,2,0,352000,0,704000,500,704000,500
32,rcbincr,125,6,3,0,152000,0,304000,500,304000,500
32,rcbincr,125,6,4,0,459000,0,918000,500,918000,500
32,rcbincr,125,6,5,0,216000,0,432000,500,432000,500
32,rcbincr,125,6,6,0,4450000,0,8900000,500,8900000,500
32,rcbincr,125,6,7,0,3995000,0,7990000,500,7990000,500
32,rcbincr,125,6,8,0,744000,0,1488000,500,1488000,500
32,rcbincr,125,6,9,0,336000,0,672000,500,672000,500
32,rcbincr,125,6,10,0,580000,0,1160000,500,1160000,500
32,rcbincr,125,6,11,0,2040000,0,4080000,500,4080000,500
32,rcbincr,125,6,12,0,474000,0,948000,500,948000,500
32,rcbincr,125,6,13,0,1119000,0,2238000,500,2238000,500
32,rcbincr,125,6,14,0,10974000,0,21948000,500,21948000,500
32,rcbincr,125,6,15,0,9861000,0,19722000,500,19722000,500
32,rcbincr,125,6,16,0,420000,0,840000,500,840000,500
32,rcbincr,125,6,17,0,180000,0,360000,500,360000,500
32,rcbincr,125,6,18,0,358000,0,716000,500,716000,500
32,rcbincr,125,6,19,0,824000,0,1648000,500,1648000,500
32,rcbincr,125,6,20,0,255000,0,510000,500,510000,500
32,rcbincr,125,6,21,0,498000,0,996000,500,996000,500
32,rcbincr,125,6,22,0,5022000,0,10044000,500,10044000,500
32,rcbincr,125,6,23,0,4509000,0,9018000,500,9018000,500
32,rcbincr,125,6,24,0,309000,0,618000,500,618000,500
32,rcbincr,125,6,25,0,1067000,0,2134000,500,2134000,500
32,rcbincr,125,6,26,0,468000,0,936000,500,936000,500
32,rcbincr,125,6,27,0,2320000,0,4640000,500,4640000,500
32,rcbincr,125,6,28,0,605000,0,1210000,500,1210000,500
32,rcbincr,125,6,29,0,1190000,0,2380000,500,2380000,500
32,rcbincr,125,6,30,0,12386000,0,24772000,500,24772000,500
32,rcbincr,125,6,31,0,11131000,0,22262000,500,22262000,500
32,rcbincr,125,7,0,0,0,77526000,77526000,250,77526000,250
32,rcbincr,125,7,1,0,272000,0,544000,500,544000,500
32,rcbincr,125,7,2,0,352000,0,704000,500,704000,500
32,rcbincr,125,7,3,0,152000,0,304000,500,304000,500
32,rcbincr,125,7,4,0,459000,0,918000,500,918000,500
32,rcbincr,125,7,5,0,216000,0,432000,500,432000,500
32,rcbincr,125,7,6,0,4450000,0,8900000,500,8900000,500
32,rcbincr,125,7,7,0,3995000,0,7990000,500,7990000,500
32,rcbincr,125,7,8,0,328000,0,659328,500,656000,500
32,rcbincr,125,7,9,0,152000,0,305472,500,304000,500
32,rcbincr,125,7,10,0,1000000,0,1996640,500,2000000,500
32,rcbincr,125,7,11,0,2180000,0,4358880,500,4360000,500
32,rcbincr,125,7,12,0,222000,0,446016,500,444000,500
32,rcbincr,125,7,13,0,1371000,0,2739984,500,2742000,500
32,rcbincr,125,7,14,0,10974000,0,21948000,500,21948000,500
32,rcbincr,125,7,15,0,9861000,0,19722000,500,19722000,500
32,rcbincr,125,7,16,0,420000,0,840000,500,840000,500
32,rcbincr,125,7,17,0,180000,0,360000,500,360000,500
32,rcbincr,125,7,18,0,358000,0,716000,500,716000,500
32,rcbincr,125,7,19,0,824000,0,1648000,500,1648000,500
32,rcbincr,125,7,20,0,255000,0,510000,500,510000,500
32,rcbincr,125,7,21,0,498000,0,996000,500,996000,500
32,rcbincr,125,7,22,0,5022000,0,10044000,500,10044000,500
32,rcbincr,125,7,23,0,4509000,0,9018000,500,9018000,500
32,rcbincr,125,7,24,0,336000,0,671784,500,672000,500
32,rcbincr,125,7,25,0,872000,0,1745560,500,1744000,500
32,rcbincr,125,7,26,0,496000,0,991776,500,992000,500
32,rcbincr,125,7,27,0,2460000,0,4918880,500,4920000,500
32,rcbincr,125,7,28,0,534000,0,1068568,500,1068000,500
32,rcbincr,125,7,29,0,1261000,0,2521432,500,2522000,500
32,rcbincr,125,7,30,0,12386000,0,24772000,500,24772000,500
32,rcbincr,125,7,31,0,11131000,0,22262000,500,22262000,500
32,rcbincr,125,8,0,0,0,77556000,77556000,250,77556000,250
32,rcbincr,125,8,1,0,272000,0,544000,500,544000,500
32,rcbincr,125,8,2,0,352000,0,704000,500,704000,500
32,rcbincr,125,8,3,0,152000,0,304000,500,304000,500
32,rcbincr,125,8,4,0,459000,0,918000,500,918000,500
32,rcbincr,125,8,5,0,216000,0,432000,500,432000,500
32,rcbincr,125,8,6,0,4450000,0,8900000,500,8900000,500
32,rcbincr,125,8,7,0,3995000,0,7990000,500,7990000,500
32,rcbincr,125,8,8,0,640000,0,1277504,500,1280000,500
32,rcbincr,125,8,9,0,290000,0,578896,500,580000,500
32,rcbincr,125,8,10,0,580000,0,1163360,500,1160000,500
32,rcbincr,125,8,11,0,2180000,0,4360000,500,4360000,500
32,rcbincr,125,8,12,0,222000,0,444000,500,444000,500
32,rcbincr,125,8,13,0,1371000,0,2742000,500,2742000,500
32,rcbincr,125,8,14,0,10974000,0,21948000,500,21948000,500
32,rcbincr,125,8,15,0,9861000,0,19722000,500,19722000,500
32,rcbincr,125,8,16,0,420000,0,840000,500,840000,500
32,rcbincr,125,8,17,0,180000,0,360000,500,360000,500
32,rcbincr,125,8,18,0,358000,0,716000,500,716000,500
32,rcbincr,125,8,19,0,824000,0,1648000,500,1648000,500
32,rcbincr,125,8,20,0,255000,0,510000,500,510000,500
32,rcbincr,125,8,21,0,498000,0,996000,500,996000,500
32,rcbincr,125,8,22,0,5022000,0,10044000,500,10044000,500
32,rcbincr,125,8,23,0,4509000,0,9018000,500,9018000,500
32,rcbincr,125,8,24,0,336000,0,672000,500,672000,500
32,rcbincr,125,8,25,0,872000,0,1744000,500,1744000,500
32,rcbincr,125,8,26,0,496000,0,992000,500,992000,500
32,rcbincr,125,8,27,0,2460000,0,4920000,500,4920000,500
32,rcbincr,125,8,28,0,534000,0,1068000,500,1068000,500
32,rcbincr,125,8,29,0,1261000,0,2522000,500,2522000,500
32,rcbincr,125,8,30,0,12386000,0,24772000,500,24772000,500
32,rcbincr,125,8,31,0,11131000,0,22262000,500,22262000,500
32,rcbincr,125,9,0,0,0,77556000,77556000,250,77556000,250
32,rcbincr,125,9,1,0,272000,0,544000,500,544000,500
32,rcbincr,125,9,2,0,352000,0,704000,500,704000,500
32,rcbincr,125,9,3,0,152000,0,304000,500,304000,500
32,rcbincr,125,9,4,0,459000,0,918000,500,918000,500
32,rcbincr,125,9,5,0,216000,0,432000,500,432000,500
32,rcbincr,125,9,6,0,4450000,0,8900000,500,8900000,500
32,rcbincr,125,9,7,0,3995000,0,7990000,500,7990000,500
32,rcbincr,125,9,8,0,640000,0,1280000,500,1280000,500
32,rcbincr,125,9,9,0,290000,0,580000,500,580000,500
32,rcbincr,125,9,10,0,580000,0,1160000,500,1160000,500
32,rcbincr,125,9,11,0,2180000,0,4360000,500,4360000,500
32,rcbincr,125,9,12,0,222000,0,444000,500,444000,500
32,rcbincr,125,9,13,0,1371000,0,2742000,500,2742000,500
32,rcbincr,125,9,14,0,10974000,0,21948000,500,21948000,500
32,rcbincr,125,9,15,0,9861000,0,19722000,500,19722000,500
32,rcbincr,125,9,16,0,420000,0,840000,500,840000,500
32,rcbincr,125,9,17,0,180000,0,360000,500,360000,500
32,rcbincr,125,9,18,0,358000,0,716000,500,716000,500
32,rcbincr,125,9,19,0,824000,0,1648000,500,1648000,500
32,rcbincr,125,9,20,0,255000,0,510000,500,510000,500
32,rcbincr,125,9,21,0,498000,0,996000,500,996000,500
32,rcbincr,125,9,22,0,5022000,0,10044000,500,10044000,500
32,rcbincr,125,9,23,0,4509000,0,9018000,500,9018000,500
32,rcbincr,125,9,24,0,336000,0,672000,500,672000,500
32,rcbincr,125,9,25,0,872000,0,1744000,500,1744000,500
32,rcbincr,125,9,26,0,496000,0,992000,500,992000,500
32,rcbincr,125,9,27,0,2460000,0,4920000,500,4920000,500
32,rcbincr,125,9,28,0,534000,0,1068000,500,1068000,500
32,rcbincr,125,9,29,0,1261000,0,2522000,500,2522000,500
32,rcbincr,125,9,30,0,12386000,0,24772000,500,24772000,500
32,rcbincr,125,9,31,0,11131000,0,22262000,500,22262000,500
32,rcbincr,125,10,0,0,0,77556000,77556000,250,77556000,250
32,rcbincr,125,10,1,0,272000,0,544000,500,544000,500
32,rcbincr,125,10,2,0,398000,0,795632,500,796000,500
32,rcbincr,125,10,3,0,106000,0,212368,500,212000,500
32,rcbincr,125,10,4,0,459000,0,918000,500,918000,500
32,rcbincr,125,10,5,0,216000,0,432000,500,432000,500
32,rcbincr,125,10,6,0,4450000,0,8900000,500,8900000,500
32,rcbincr,125,10,7,0,3995000,0,7990000,500,7990000,500
32,rcbincr,125,10,8,0,640000,0,1280000,500,1280000,500
32,rcbincr,125,10,9,0,290000,0,580000,500,580000,500
32,rcbincr,125,10,10,0,580000,0,1160000,500,1160000,500
32,rcbincr,125,10,11,0,2180000,0,4360000,500,4360000,500
32,rcbincr,125,10,12,0,411000,0,820488,500,822000,500
32,rcbincr,125,10,13,0,1182000,0,2365512,500,2364000,500
32,rcbincr,125,10,14,0,10974000,0,21948000,500,21948000,500
32,rcbincr,125,10,15,0,9861000,0,19722000,500,19722000,500
32,rcbincr,125,10,16,0,475000,0,949560,500,950000,500
32,rcbincr,125,10,17,0,125000,0,250440,500,250000,500
32,rcbincr,125,10,18,0,358000,0,716000,500,716000,500
32,rcbincr,125,10,19,0,824000,0,1648000,500,1648000,500
32,rcbincr,125,10,20,0,255000,0,510000,500,510000,500
32,rcbincr,125,10,21,0,498000,0,996000,500,996000,500
32,rcbincr,125,10,22,0,5022000,0,10044000,500,10044000,500
32,rcbincr,125,10,23,0,4509000,0,9018000,500,9018000,500
32,rcbincr,125,10,24,0,336000,0,672000,500,672000,500
