ntasks,freq,task,segment,mc,mb,fc,fb,bs,br
32,125,1,7,500,5108000,500,5108000,0,2554000
32,125,10,7,500,5448000,500,5448000,0,2724000
32,125,17,7,500,5448000,500,5448000,0,2724000
32,125,22,7,500,4802000,500,4802000,0,2401000
32,125,25,7,500,5108000,500,5108000,0,2554000
32,125,6,7,500,5108000,500,5108000,0,2554000
32,125,9,7,500,4802000,500,4802000,0,2401000
32,125,30,7,500,5108000,500,5108000,0,2554000
32,125,21,7,500,5448000,500,5448000,0,2724000
32,125,14,7,500,5448000,500,5448000,0,2724000
32,125,13,7,500,4802000,500,4802000,0,2401000
32,125,3,7,500,5448000,500,5448000,0,2724000
32,125,19,7,500,5108000,500,5108000,0,2554000
32,125,29,7,500,5108000,500,5108000,0,2554000
32,125,5,7,500,5108000,500,5108000,0,2554000
32,125,27,7,500,4802000,500,4802000,0,2401000
32,125,11,7,500,5108000,500,5108000,0,2554000
32,125,7,7,500,5448000,500,5448000,0,2724000
32,125,23,7,500,5108000,500,5108000,0,2554000
32,125,15,7,500,5108000,500,5108000,0,2554000
32,125,31,7,500,4802000,500,4802000,0,2401000
32,125,16,7,500,5108000,500,5108000,0,2554000
32,125,8,7,500,5108000,500,5108000,0,2554000
32,125,0,8,250,79463000,250,79463000,79463000,0
32,125,24,8,500,5448000,500,5448000,0,2724000
32,125,20,8,500,5108000,500,5108000,0,2554000
32,125,4,8,500,4802000,500,4802000,0,2401000
32,125,28,8,500,5448000,500,5448000,0,2724000
32,125,12,8,500,5108000,500,5108000,0,2554000
32,125,18,8,500,4802000,500,4802000,0,2401000
32,125,2,8,500,5108000,500,5108000,0,2554000
32,125,26,8,500,5108000,500,5108000,0,2554000
32,125,17,8,500,5448000,500,5448000,0,2724000
32,125,10,8,500,5448000,500,5448000,0,2724000
32,125,22,8,500,4802000,500,4802000,0,2401000
32,125,1,8,500,5108000,500,5108000,0,2554000
32,125,25,8,500,5108000,500,5108000,0,2554000
32,125,9,8,500,4802000,500,4802000,0,2401000
32,125,6,8,500,5108000,500,5108000,0,2554000
32,125,30,8,500,5108000,500,5108000,0,2554000
32,125,21,8,500,5448000,500,5448000,0,2724000
32,125,14,8,500,5448000,500,5448000,0,2724000
32,125,5,8,500,5108000,500,5108000,0,2554000
32,125,19,8,500,5108000,500,5108000,0,2554000
32,125,13,8,500,4802000,500,4802000,0,2401000
32,125,3,8,500,5448000,500,5448000,0,2724000
32,125,29,8,500,5108000,500,5108000,0,2554000
32,125,27,8,500,4802000,500,4802000,0,2401000
32,125,11,8,500,5108000,500,5108000,0,2554000
32,125,7,8,500,5448000,500,5448000,0,2724000
32,125,23,8,500,5108000,500,5108000,0,2554000
32,125,15,8,500,5108000,500,5108000,0,2554000
32,125,31,8,500,4802000,500,4802000,0,2401000
32,125,16,8,500,5108000,500,5108000,0,2554000
32,125,0,9,250,79463000,250,79463000,79463000,0
32,125,24,9,500,5448000,500,5448000,0,2724000
32,125,8,9,500,5108000,500,5108000,0,2554000
32,125,4,9,500,4802000,500,4802000,0,2401000
32,125,20,9,500,5108000,500,5108000,0,2554000
32,125,28,9,500,5448000,500,5448000,0,2724000
32,125,18,9,500,4802000,500,4802000,0,2401000
32,125,12,9,500,5108000,500,5108000,0,2554000
32,125,2,9,500,5108000,500,5108000,0,2554000
32,125,26,9,500,5108000,500,5108000,0,2554000
32,125,10,9,500,5448000,500,5448000,0,2724000
32,125,1,9,500,5108000,500,5108000,0,2554000
32,125,17,9,500,5448000,500,5448000,0,2724000
32,125,22,9,500,4802000,500,4802000,0,2401000
32,125,9,9,500,4802000,500,4802000,0,2401000
32,125,6,9,500,5108000,500,5108000,0,2554000
32,125,25,9,500,5108000,500,5108000,0,2554000
32,125,14,9,500,5448000,500,5448000,0,2724000
32,125,30,9,500,5108000,500,5108000,0,2554000
32,125,21,9,500,5448000,500,5448000,0,2724000
32,125,13,9,500,4802000,500,4802000,0,2401000
32,125,5,9,500,5108000,500,5108000,0,2554000
32,125,19,9,500,5108000,500,5108000,0,2554000
32,125,29,9,500,5108000,500,5108000,0,2554000
32,125,3,9,500,5448000,500,5448000,0,2724000
32,125,11,9,500,5108000,500,5108000,0,2554000
32,125,7,9,500,5448000,500,5448000,0,2724000
32,125,27,9,500,4802000,500,4802000,0,2401000
32,125,15,9,500,5108000,500,5108000,0,2554000
32,125,23,9,500,5108000,500,5108000,0,2554000
32,125,31,9,500,4802000,500,4802000,0,2401000
32,125,0,10,250,79463000,250,79463000,79463000,0
32,125,8,10,500,5108000,500,5108000,0,2554000
32,125,24,10,500,5448000,500,5448000,0,2724000
32,125,16,10,500,5108000,500,5108000,0,2554000
32,125,20,10,500,5108000,500,5108000,0,2554000
32,125,4,10,500,4802000,500,4802000,0,2401000
32,125,12,10,500,5108000,500,5108000,0,2554000
32,125,18,10,500,4802000,500,4802000,0,2401000
32,125,28,10,500,5448000,500,5448000,0,2724000
32,125,2,10,500,5108000,500,5108000,0,2554000
32,125,26,10,500,5108000,500,5108000,0,2554000
32,125,17,10,500,5448000,500,5448000,0,2724000
32,125,10,10,500,5448000,500,5448000,0,2724000
32,125,1,10,500,5108000,500,5108000,0,2554000
32,125,9,10,500,4802000,500,4802000,0,2401000
32,125,6,10,500,5108000,500,5108000,0,2554000
32,125,25,10,500,5108000,500,5108000,0,2554000
32,125,22,10,500,4802000,500,4802000,0,2401000
32,125,30,10,500,5108000,500,5108000,0,2554000
32,125,5,10,500,5108000,500,5108000,0,2554000
32,125,21,10,500,5448000,500,5448000,0,2724000
32,125,14,10,500,5448000,500,5448000,0,2724000
32,125,19,10,500,5108000,500,5108000,0,2554000
32,125,13,10,500,4802000,500,4802000,0,2401000
32,125,3,10,500,5448000,500,5448000,0,2724000
32,125,29,10,500,5108000,500,5108000,0,2554000
32,125,11,10,500,5108000,500,5108000,0,2554000
32,125,27,10,500,4802000,500,4802000,0,2401000
32,125,7,10,500,5448000,500,5448000,0,2724000
32,125,23,10,500,5108000,500,5108000,0,2554000
32,125,15,10,500,5108000,500,5108000,0,2554000
32,125,31,10,500,4802000,500,4802000,0,2401000
32,125,20,10,500,5108000,500,5108000,0,2554000
32,125,24,10,500,5448000,500,5448000,0,2724000
32,125,8,10,500,5108000,500,5108000,0,2554000
32,125,4,10,500,4802000,500,4802000,0,2401000
32,125,0,11,250,79463000,250,79463000,79463000,0
32,125,16,11,500,5108000,500,5108000,0,2554000
32,125,18,11,500,4802000,500,4802000,0,2401000
32,125,12,11,500,5108000,500,5108000,0,2554000
32,125,28,11,500,5448000,500,5448000,0,2724000
32,125,2,11,500,5108000,500,5108000,0,2554000
32,125,1,11,500,5108000,500,5108000,0,2554000
32,125,26,11,500,5108000,500,5108000,0,2554000
32,125,10,11,500,5448000,500,5448000,0,2724000
32,125,17,11,500,5448000,500,5448000,0,2724000
32,125,22,11,500,4802000,500,4802000,0,2401000
32,125,9,11,500,4802000,500,4802000,0,2401000
32,125,6,11,500,5108000,500,5108000,0,2554000
32,125,25,11,500,5108000,500,5108000,0,2554000
32,125,30,11,500,5108000,500,5108000,0,2554000
32,125,21,11,500,5448000,500,5448000,0,2724000
32,125,14,11,500,5448000,500,5448000,0,2724000
32,125,5,11,500,5108000,500,5108000,0,2554000
32,125,19,11,500,5108000,500,5108000,0,2554000
32,125,3,11,500,5448000,500,5448000,0,2724000
32,125,13,11,500,4802000,500,4802000,0,2401000
32,125,29,11,500,5108000,500,5108000,0,2554000
32,125,27,11,500,4802000,500,4802000,0,2401000
32,125,11,11,500,5108000,500,5108000,0,2554000
32,125,23,11,500,5108000,500,5108000,0,2554000
32,125,7,11,500,5448000,500,5448000,0,2724000
32,125,31,11,500,4802000,500,4802000,0,2401000
32,125,15,11,500,5108000,500,5108000,0,2554000
32,125,8,11,500,5108000,500,5108000,0,2554000
32,125,0,12,250,79463000,250,79463000,79463000,0
32,125,16,12,500,5108000,500,5108000,0,2554000
32,125,24,12,500,5448000,500,5448000,0,2724000
32,125,20,12,500,5108000,500,5108000,0,2554000
32,125,18,12,500,4802000,500,4802000,0,2401000
32,125,4,12,500,4802000,500,4802000,0,2401000
32,125,28,12,500,5448000,500,5448000,0,2724000
32,125,12,12,500,5108000,500,5108000,0,2554000
32,125,17,12,500,5448000,500,5448000,0,2724000
32,125,2,12,500,5108000,500,5108000,0,2554000
32,125,26,12,500,5108000,500,5108000,0,2554000
32,125,10,12,500,5448000,500,5448000,0,2724000
32,125,1,12,500,5108000,500,5108000,0,2554000
32,125,22,12,500,4802000,500,4802000,0,2401000
32,125,9,12,500,4802000,500,4802000,0,2401000
32,125,6,12,500,5108000,500,5108000,0,2554000
32,125,25,12,500,5108000,500,5108000,0,2554000
32,125,14,12,500,5448000,500,5448000,0,2724000
32,125,30,12,500,5108000,500,5108000,0,2554000
32,125,5,12,500,5108000,500,5108000,0,2554000
32,125,13,12,500,4802000,500,4802000,0,2401000
32,125,29,12,500,5108000,500,5108000,0,2554000
32,125,3,12,500,5448000,500,5448000,0,2724000
32,125,19,12,500,5108000,500,5108000,0,2554000
32,125,27,12,500,4802000,500,4802000,0,2401000
32,125,21,12,500,5448000,500,5448000,0,2724000
32,125,11,12,500,5108000,500,5108000,0,2554000
32,125,7,12,500,5448000,500,5448000,0,2724000
32,125,15,12,500,5108000,500,5108000,0,2554000
32,125,23,12,500,5108000,500,5108000,0,2554000
32,125,31,12,500,4802000,500,4802000,0,2401000
32,125,0,13,250,79463000,250,79463000,79463000,0
32,125,8,13,500,5108000,500,5108000,0,2554000
32,125,24,13,500,5448000,500,5448000,0,2724000
32,125,16,13,500,5108000,500,5108000,0,2554000
32,125,20,13,500,5108000,500,5108000,0,2554000
32,125,4,13,500,4802000,500,4802000,0,2401000
32,125,28,13,500,5448000,500,5448000,0,2724000
32,125,12,13,500,5108000,500,5108000,0,2554000
32,125,18,13,500,4802000,500,4802000,0,2401000
32,125,26,13,500,5108000,500,5108000,0,2554000
32,125,2,13,500,5108000,500,5108000,0,2554000
32,125,17,13,500,5448000,500,5448000,0,2724000
32,125,21,13,500,5448000,500,5448000,0,2724000
32,125,10,13,500,5448000,500,5448000,0,2724000
32,125,9,13,500,4802000,500,4802000,0,2401000
32,125,1,13,500,5108000,500,5108000,0,2554000
32,125,22,13,500,4802000,500,4802000,0,2401000
32,125,25,13,500,5108000,500,5108000,0,2554000
32,125,6,13,500,5108000,500,5108000,0,2554000
32,125,14,13,500,5448000,500,5448000,0,2724000
32,125,30,13,500,5108000,500,5108000,0,2554000
32,125,13,13,500,4802000,500,4802000,0,2401000
32,125,5,13,500,5108000,500,5108000,0,2554000
32,125,29,13,500,5108000,500,5108000,0,2554000
32,125,3,13,500,5448000,500,5448000,0,2724000
32,125,19,13,500,5108000,500,5108000,0,2554000
32,125,11,13,500,5108000,500,5108000,0,2554000
32,125,27,13,500,4802000,500,4802000,0,2401000
32,125,7,13,500,5448000,500,5448000,0,2724000
32,125,23,13,500,5108000,500,5108000,0,2554000
32,125,31,13,500,4802000,500,4802000,0,2401000
32,125,15,13,500,5108000,500,5108000,0,2554000
32,125,8,13,500,5108000,500,5108000,0,2554000
32,125,0,14,250,79463000,250,79463000,79463000,0
32,125,16,14,500,5108000,500,5108000,0,2554000
32,125,24,14,500,5448000,500,5448000,0,2724000
32,125,4,14,500,4802000,500,4802000,0,2401000
32,125,20,14,500,5108000,500,5108000,0,2554000
32,125,12,14,500,5108000,500,5108000,0,2554000
32,125,28,14,500,5448000,500,5448000,0,2724000
32,125,18,14,500,4802000,500,4802000,0,2401000
32,125,26,14,500,5108000,500,5108000,0,2554000
32,125,2,14,500,5108000,500,5108000,0,2554000
32,125,10,14,500,5448000,500,5448000,0,2724000
32,125,17,14,500,5448000,500,5448000,0,2724000
32,125,1,14,500,5108000,500,5108000,0,2554000
32,125,9,14,500,4802000,500,4802000,0,2401000
32,125,25,14,500,5108000,500,5108000,0,2554000
32,125,6,14,500,5108000,500,5108000,0,2554000
32,125,22,14,500,4802000,500,4802000,0,2401000
32,125,30,14,500,5108000,500,5108000,0,2554000
32,125,14,14,500,5448000,500,5448000,0,2724000
32,125,5,14,500,5108000,500,5108000,0,2554000
32,125,21,14,500,5448000,500,5448000,0,2724000
32,125,13,14,500,4802000,500,4802000,0,2401000
32,125,29,14,500,5108000,500,5108000,0,2554000
32,125,3,14,500,5448000,500,5448000,0,2724000
32,125,19,14,500,5108000,500,5108000,0,2554000
32,125,27,14,500,4802000,500,4802000,0,2401000
32,125,11,14,500,5108000,500,5108000,0,2554000
32,125,7,14,500,5448000,500,5448000,0,2724000
32,125,23,14,500,5108000,500,5108000,0,2554000
32,125,15,14,500,5108000,500,5108000,0,2554000
32,125,31,14,500,4802000,500,4802000,0,2401000
32,125,16,14,500,5108000,500,5108000,0,2554000
32,125,8,14,500,5108000,500,5108000,0,2554000
32,125,0,15,250,79463000,250,79463000,79463000,0
32,125,24,15,500,5448000,500,5448000,0,2724000
32,125,20,15,500,5108000,500,5108000,0,2554000
32,125,4,15,500,4802000,500,4802000,0,2401000
32,125,12,15,500,5108000,500,5108000,0,2554000
32,125,18,15,500,4802000,500,4802000,0,2401000
32,125,28,15,500,5448000,500,5448000,0,2724000
32,125,2,15,500,5108000,500,5108000,0,2554000
32,125,17,15,500,5448000,500,5448000,0,2724000
32,125,26,15,500,5108000,500,5108000,0,2554000
32,125,10,15,500,5448000,500,5448000,0,2724000
32,125,1,15,500,5108000,500,5108000,0,2554000
32,125,22,15,500,4802000,500,4802000,0,2401000
32,125,25,15,500,5108000,500,5108000,0,2554000
32,125,9,15,500,4802000,500,4802000,0,2401000
32,125,6,15,500,5108000,500,5108000,0,2554000
32,125,14,15,500,5448000,500,5448000,0,2724000
32,125,30,15,500,5108000,500,5108000,0,2554000
32,125,5,15,500,5108000,500,5108000,0,2554000
32,125,13,15,500,4802000,500,4802000,0,2401000
32,125,19,15,500,5108000,500,5108000,0,2554000
32,125,29,15,500,5108000,500,5108000,0,2554000
32,125,21,15,500,5448000,500,5448000,0,2724000
32,125,3,15,500,5448000,500,5448000,0,2724000
32,125,11,15,500,5108000,500,5108000,0,2554000
32,125,27,15,500,4802000,500,4802000,0,2401000
32,125,23,15,500,5108000,500,5108000,0,2554000
32,125,7,15,500,5448000,500,5448000,0,2724000
32,125,15,15,500,5108000,500,5108000,0,2554000
32,125,31,15,500,4802000,500,4802000,0,2401000
32,125,16,15,500,5108000,500,5108000,0,2554000
32,125,0,16,250,79463000,250,79463000,79463000,0
32,125,8,16,500,5108000,500,5108000,0,2554000
32,125,24,16,500,5448000,500,5448000,0,2724000
32,125,4,16,500,4802000,500,4802000,0,2401000
32,125,20,16,500,5108000,500,5108000,0,2554000
32,125,12,16,500,5108000,500,5108000,0,2554000
32,125,2,16,500,5108000,500,5108000,0,2554000
32,125,18,16,500,4802000,500,4802000,0,2401000
32,125,28,16,500,5448000,500,5448000,0,2724000
32,125,17,16,500,5448000,500,5448000,0,2724000
32,125,26,16,500,5108000,500,5108000,0,2554000
32,125,1,16,500,5108000,500,5108000,0,2554000
32,125,21,16,500,5448000,500,5448000,0,2724000
32,125,10,16,500,5448000,500,5448000,0,2724000
32,125,9,16,500,4802000,500,4802000,0,2401000
32,125,25,16,500,5108000,500,5108000,0,2554000
32,125,6,16,500,5108000,500,5108000,0,2554000
32,125,22,16,500,4802000,500,4802000,0,2401000
32,125,30,16,500,5108000,500,5108000,0,2554000
32,125,14,16,500,5448000,500,5448000,0,2724000
32,125,5,16,500,5108000,500,5108000,0,2554000
32,125,13,16,500,4802000,500,4802000,0,2401000
32,125,3,16,500,5448000,500,5448000,0,2724000
32,125,19,16,500,5108000,500,5108000,0,2554000
32,125,29,16,500,5108000,500,5108000,0,2554000
32,125,27,16,500,4802000,500,4802000,0,2401000
32,125,11,16,500,5108000,500,5108000,0,2554000
32,125,7,16,500,5448000,500,5448000,0,2724000
32,125,23,16,500,5108000,500,5108000,0,2554000
32,125,15,16,500,5108000,500,5108000,0,2554000
32,125,31,16,500,4802000,500,4802000,0,2401000
32,250,0,1,502,159450288,500,158926000,158926000,0
32,250,1,1,1000,10216000,998,10195568,0,5108000
32,250,20,1,1000,10216000,998,10195568,0,5108000
32,250,16,1,1000,10216000,998,10195568,0,5108000
32,250,24,1,1000,10896000,998,10874208,0,5448000
32,250,8,1,1000,10216000,998,10195568,0,5108000
32,250,4,1,1000,9604000,998,9584792,0,4802000
32,250,12,1,1000,10216000,998,10195568,0,5108000
32,250,28,1,1000,10896000,998,10874208,0,5448000
32,250,18,1,1000,9604000,998,9584792,0,4802000
32,250,10,1,1000,10896000,998,10874208,0,5448000
32,250,26,1,1000,10216000,998,10195568,0,5108000
32,250,9,1,1000,9604000,998,9584792,0,4802000
32,250,2,1,1000,10216000,998,10195568,0,5108000
32,250,17,1,1000,10896000,998,10874208,0,5448000
32,250,22,1,1000,9604000,998,9584792,0,4802000
32,250,25,1,1000,10216000,998,10195568,0,5108000
32,250,21,1,1000,10896000,998,10874208,0,5448000
32,250,6,1,1000,10216000,998,10195568,0,5108000
32,250,5,1,1000,10216000,998,10195568,0,5108000
32,250,13,1,1000,9604000,998,9584792,0,4802000
32,250,14,1,1000,10896000,998,10874208,0,5448000
32,250,30,1,1000,10216000,998,10195568,0,5108000
32,250,19,1,1000,10216000,998,10195568,0,5108000
32,250,3,1,1000,10896000,998,10874208,0,5448000
32,250,31,1,1000,9604000,998,9584792,0,4802000
32,250,29,1,1000,10216000,998,10195568,0,5108000
32,250,11,1,1000,10216000,998,10195568,0,5108000
32,250,7,1,1000,10896000,998,10874208,0,5448000
32,250,27,1,1000,9604000,998,9584792,0,4802000
32,250,23,1,1000,10216000,998,10195568,0,5108000
32,250,15,1,1000,10216000,998,10195568,0,5108000
32,250,0,2,500,158926000,500,158926000,158926000,0
32,250,16,2,1000,10216000,1000,10216000,0,5108000
32,250,8,2,1000,10216000,1000,10216000,0,5108000
32,250,24,2,1000,10896000,1000,10896000,0,5448000
32,250,4,2,1000,9604000,1000,9604000,0,4802000
32,250,28,2,1000,10896000,1000,10896000,0,5448000
32,250,18,2,1000,9604000,1000,9604000,0,4802000
32,250,12,2,1000,10216000,1000,10216000,0,5108000
32,250,20,2,1000,10216000,1000,10216000,0,5108000
32,250,2,2,1000,10216000,1000,10216000,0,5108000
32,250,26,2,1000,10216000,1000,10216000,0,5108000
32,250,17,2,1000,10896000,1000,10896000,0,5448000
32,250,10,2,1000,10896000,1000,10896000,0,5448000
32,250,25,2,1000,10216000,1000,10216000,0,5108000
32,250,1,2,1000,10216000,1000,10216000,0,5108000
32,250,9,2,1000,9604000,1000,9604000,0,4802000
32,250,6,2,1000,10216000,1000,10216000,0,5108000
32,250,22,2,1000,9604000,1000,9604000,0,4802000
32,250,21,2,1000,10896000,1000,10896000,0,5448000
32,250,5,2,1000,10216000,1000,10216000,0,5108000
32,250,30,2,1000,10216000,1000,10216000,0,5108000
32,250,3,2,1000,10896000,1000,10896000,0,5448000
32,250,13,2,1000,9604000,1000,9604000,0,4802000
32,250,19,2,1000,10216000,1000,10216000,0,5108000
32,250,29,2,1000,10216000,1000,10216000,0,5108000
32,250,14,2,1000,10896000,1000,10896000,0,5448000
32,250,11,2,1000,10216000,1000,10216000,0,5108000
32,250,27,2,1000,9604000,1000,9604000,0,4802000
32,250,7,2,1000,10896000,1000,10896000,0,5448000
32,250,23,2,1000,10216000,1000,10216000,0,5108000
32,250,15,2,1000,10216000,1000,10216000,0,5108000
32,250,31,2,1000,9604000,1000,9604000,0,4802000
32,250,16,2,1000,10216000,1000,10216000,0,5108000
32,250,0,3,500,158926000,500,158926000,158926000,0
32,250,8,3,1000,10216000,1000,10216000,0,5108000
32,250,24,3,1000,10896000,1000,10896000,0,5448000
32,250,4,3,1000,9604000,1000,9604000,0,4802000
32,250,20,3,1000,10216000,1000,10216000,0,5108000
32,250,12,3,1000,10216000,1000,10216000,0,5108000
32,250,18,3,1000,9604000,1000,9604000,0,4802000
32,250,28,3,1000,10896000,1000,10896000,0,5448000
32,250,2,3,1000,10216000,1000,10216000,0,5108000
32,250,17,3,1000,10896000,1000,10896000,0,5448000
32,250,10,3,1000,10896000,1000,10896000,0,5448000
32,250,26,3,1000,10216000,1000,10216000,0,5108000
32,250,1,3,1000,10216000,1000,10216000,0,5108000
32,250,9,3,1000,9604000,1000,9604000,0,4802000
32,250,22,3,1000,9604000,1000,9604000,0,4802000
32,250,25,3,1000,10216000,1000,10216000,0,5108000
32,250,6,3,1000,10216000,1000,10216000,0,5108000
32,250,5,3,1000,10216000,1000,10216000,0,5108000
32,250,21,3,1000,10896000,1000,10896000,0,5448000
32,250,30,3,1000,10216000,1000,10216000,0,5108000
32,250,14,3,1000,10896000,1000,10896000,0,5448000
32,250,3,3,1000,10896000,1000,10896000,0,5448000
32,250,19,3,1000,10216000,1000,10216000,0,5108000
32,250,13,3,1000,9604000,1000,9604000,0,4802000
32,250,29,3,1000,10216000,1000,10216000,0,5108000
32,250,27,3,1000,9604000,1000,9604000,0,4802000
32,250,11,3,1000,10216000,1000,10216000,0,5108000
32,250,23,3,1000,10216000,1000,10216000,0,5108000
32,250,7,3,1000,10896000,1000,10896000,0,5448000
32,250,31,3,1000,9604000,1000,9604000,0,4802000
32,250,15,3,1000,10216000,1000,10216000,0,5108000
32,250,0,4,500,158926000,500,158926000,158926000,0
32,250,16,4,1000,10216000,1000,10216000,0,5108000
32,250,8,4,1000,10216000,1000,10216000,0,5108000
32,250,24,4,1000,10896000,1000,10896000,0,5448000
32,250,4,4,1000,9604000,1000,9604000,0,4802000
32,250,28,4,1000,10896000,1000,10896000,0,5448000
32,250,12,4,1000,10216000,1000,10216000,0,5108000
32,250,20,4,1000,10216000,1000,10216000,0,5108000
32,250,18,4,1000,9604000,1000,9604000,0,4802000
32,250,2,4,1000,10216000,1000,10216000,0,5108000
32,250,17,4,1000,10896000,1000,10896000,0,5448000
32,250,26,4,1000,10216000,1000,10216000,0,5108000
32,250,10,4,1000,10896000,1000,10896000,0,5448000
32,250,1,4,1000,10216000,1000,10216000,0,5108000
32,250,22,4,1000,9604000,1000,9604000,0,4802000
32,250,9,4,1000,9604000,1000,9604000,0,4802000
32,250,25,4,1000,10216000,1000,10216000,0,5108000
32,250,6,4,1000,10216000,1000,10216000,0,5108000
32,250,21,4,1000,10896000,1000,10896000,0,5448000
32,250,14,4,1000,10896000,1000,10896000,0,5448000
32,250,5,4,1000,10216000,1000,10216000,0,5108000
32,250,30,4,1000,10216000,1000,10216000,0,5108000
32,250,19,4,1000,10216000,1000,10216000,0,5108000
32,250,29,4,1000,10216000,1000,10216000,0,5108000
32,250,3,4,1000,10896000,1000,10896000,0,5448000
32,250,13,4,1000,9604000,1000,9604000,0,4802000
32,250,27,4,1000,9604000,1000,9604000,0,4802000
32,250,11,4,1000,10216000,1000,10216000,0,5108000
32,250,23,4,1000,10216000,1000,10216000,0,5108000
32,250,7,4,1000,10896000,1000,10896000,0,5448000
32,250,31,4,1000,9604000,1000,9604000,0,4802000
32,250,15,4,1000,10216000,1000,10216000,0,5108000
32,250,24,4,1000,10896000,1000,10896000,0,5448000
32,250,8,4,1000,10216000,1000,10216000,0,5108000
32,250,0,5,500,158926000,500,158926000,158926000,0
32,250,16,5,1000,10216000,1000,10216000,0,5108000
32,250,20,5,1000,10216000,1000,10216000,0,5108000
32,250,28,5,1000,10896000,1000,10896000,0,5448000
32,250,4,5,1000,9604000,1000,9604000,0,4802000
32,250,12,5,1000,10216000,1000,10216000,0,5108000
32,250,18,5,1000,9604000,1000,9604000,0,4802000
32,250,10,5,1000,10896000,1000,10896000,0,5448000
32,250,6,5,1000,10216000,1000,10216000,0,5108000
32,250,26,5,1000,10216000,1000,10216000,0,5108000
32,250,17,5,1000,10896000,1000,10896000,0,5448000
32,250,2,5,1000,10216000,1000,10216000,0,5108000
32,250,9,5,1000,9604000,1000,9604000,0,4802000
32,250,22,5,1000,9604000,1000,9604000,0,4802000
32,250,25,5,1000,10216000,1000,10216000,0,5108000
32,250,1,5,1000,10216000,1000,10216000,0,5108000
32,250,21,5,1000,10896000,1000,10896000,0,5448000
32,250,5,5,1000,10216000,1000,10216000,0,5108000
32,250,30,5,1000,10216000,1000,10216000,0,5108000
32,250,14,5,1000,10896000,1000,10896000,0,5448000
32,250,29,5,1000,10216000,1000,10216000,0,5108000
32,250,3,5,1000,10896000,1000,10896000,0,5448000
32,250,13,5,1000,9604000,1000,9604000,0,4802000
32,250,19,5,1000,10216000,1000,10216000,0,5108000
32,250,11,5,1000,10216000,1000,10216000,0,5108000
32,250,27,5,1000,9604000,1000,9604000,0,4802000
32,250,7,5,1000,10896000,1000,10896000,0,5448000
32,250,23,5,1000,10216000,1000,10216000,0,5108000
32,250,31,5,1000,9604000,1000,9604000,0,4802000
32,250,15,5,1000,10216000,1000,10216000,0,5108000
32,250,24,5,1000,10896000,1000,10896000,0,5448000
32,250,0,6,500,158926000,500,158926000,158926000,0
32,250,16,6,1000,10216000,1000,10216000,0,5108000
32,250,8,6,1000,10216000,1000,10216000,0,5108000
32,250,4,6,1000,9604000,1000,9604000,0,4802000
32,250,20,6,1000,10216000,1000,10216000,0,5108000
32,250,18,6,1000,9604000,1000,9604000,0,4802000
32,250,28,6,1000,10896000,1000,10896000,0,5448000
32,250,12,6,1000,10216000,1000,10216000,0,5108000
32,250,2,6,1000,10216000,1000,10216000,0,5108000
32,250,26,6,1000,10216000,1000,10216000,0,5108000
32,250,10,6,1000,10896000,1000,10896000,0,5448000
32,250,17,6,1000,10896000,1000,10896000,0,5448000
32,250,1,6,1000,10216000,1000,10216000,0,5108000
32,250,25,6,1000,10216000,1000,10216000,0,5108000
32,250,6,6,1000,10216000,1000,10216000,0,5108000
32,250,22,6,1000,9604000,1000,9604000,0,4802000
32,250,9,6,1000,9604000,1000,9604000,0,4802000
32,250,21,6,1000,10896000,1000,10896000,0,5448000
32,250,5,6,1000,10216000,1000,10216000,0,5108000
32,250,30,6,1000,10216000,1000,10216000,0,5108000
32,250,14,6,1000,10896000,1000,10896000,0,5448000
32,250,13,6,1000,9604000,1000,9604000,0,4802000
32,250,19,6,1000,10216000,1000,10216000,0,5108000
32,250,3,6,1000,10896000,1000,10896000,0,5448000
32,250,29,6,1000,10216000,1000,10216000,0,5108000
32,250,27,6,1000,9604000,1000,9604000,0,4802000
32,250,11,6,1000,10216000,1000,10216000,0,5108000
32,250,23,6,1000,10216000,1000,10216000,0,5108000
32,250,7,6,1000,10896000,1000,10896000,0,5448000
32,250,31,6,1000,9604000,1000,9604000,0,4802000
32,250,15,6,1000,10216000,1000,10216000,0,5108000
32,250,24,6,1000,10896000,1000,10896000,0,5448000
32,250,16,6,1000,10216000,1000,10216000,0,5108000
32,250,0,7,500,158926000,500,158926000,158926000,0
32,250,8,7,1000,10216000,1000,10216000,0,5108000
32,250,4,7,1000,9604000,1000,9604000,0,4802000
32,250,28,7,1000,10896000,1000,10896000,0,5448000
32,250,18,7,1000,9604000,1000,9604000,0,4802000
32,250,20,7,1000,10216000,1000,10216000,0,5108000
32,250,12,7,1000,10216000,1000,10216000,0,5108000
32,250,10,7,1000,10896000,1000,10896000,0,5448000
32,250,2,7,1000,10216000,1000,10216000,0,5108000
32,250,6,7,1000,10216000,1000,10216000,0,5108000
32,250,17,7,1000,10896000,1000,10896000,0,5448000
32,250,26,7,1000,10216000,1000,10216000,0,5108000
32,250,1,7,1000,10216000,1000,10216000,0,5108000
32,250,9,7,1000,9604000,1000,9604000,0,4802000
32,250,25,7,1000,10216000,1000,10216000,0,5108000
32,250,22,7,1000,9604000,1000,9604000,0,4802000
32,250,5,7,1000,10216000,1000,10216000,0,5108000
32,250,21,7,1000,10896000,1000,10896000,0,5448000
32,250,14,7,1000,10896000,1000,10896000,0,5448000
