ntasks,task_id,switches_mean,switches_median,count,data_alloc_count_mean,data_alloc_count_median,data_alloc_count_std,data_alloc_bytes_mean,data_alloc_bytes_median,data_alloc_bytes_std,msg_sent_count_mean,msg_sent_count_median,msg_sent_count_std,msg_sent_bytes_mean,msg_sent_bytes_median,msg_sent_bytes_std,recv_count_mean,recv_count_median,recv_count_std,recv_bytes_mean,recv_bytes_median,recv_bytes_std,reduce_count_mean,reduce_count_median,reduce_count_std,reduce_bytes_mean,reduce_bytes_median,reduce_bytes_std
64,39,48056.0,48056.0,1,22013.0,22013.0,,1200000000.0,1200000000.0,,756000.0,756000.0,,1700000000.0,1700000000.0,,768006.0,768006.0,,2000000000.0,2000000000.0,,390020.0,390020.0,,1700000000.0,1700000000.0,
64,40,48056.0,48056.0,1,22013.0,22013.0,,1200000000.0,1200000000.0,,756000.0,756000.0,,1700000000.0,1700000000.0,,768006.0,768006.0,,2000000000.0,2000000000.0,,390020.0,390020.0,,1700000000.0,1700000000.0,
64,41,48056.0,48056.0,1,22013.0,22013.0,,1200000000.0,1200000000.0,,756000.0,756000.0,,1700000000.0,1700000000.0,,768006.0,768006.0,,2000000000.0,2000000000.0,,390020.0,390020.0,,1700000000.0,1700000000.0,
64,42,48056.0,48056.0,1,22013.0,22013.0,,1200000000.0,1200000000.0,,756000.0,756000.0,,1700000000.0,1700000000.0,,768006.0,768006.0,,2000000000.0,2000000000.0,,390020.0,390020.0,,1700000000.0,1700000000.0,
64,43,48056.0,48056.0,1,22013.0,22013.0,,1200000000.0,1200000000.0,,756000.0,756000.0,,1700000000.0,1700000000.0,,768006.0,768006.0,,2000000000.0,2000000000.0,,390020.0,390020.0,,1700000000.0,1700000000.0,
64,44,48056.0,48056.0,1,22013.0,22013.0,,1200000000.0,1200000000.0,,756000.0,756000.0,,1700000000.0,1700000000.0,,768006.0,768006.0,,2000000000.0,2000000000.0,,390020.0,390020.0,,1700000000.0,1700000000.0,
64,45,48056.0,48056.0,1,22013.0,22013.0,,1200000000.0,1200000000.0,,756000.0,756000.0,,1700000000.0,1700000000.0,,768006.0,768006.0,,2000000000.0,2000000000.0,,390020.0,390020.0,,1700000000.0,1700000000.0,
64,46,48056.0,48056.0,1,22013.0,22013.0,,1200000000.0,1200000000.0,,756000.0,756000.0,,1700000000.0,1700000000.0,,768006.0,768006.0,,2000000000.0,2000000000.0,,390020.0,390020.0,,1700000000.0,1700000000.0,
64,47,48056.0,48056.0,1,22013.0,22013.0,,1200000000.0,1200000000.0,,756000.0,756000.0,,1700000000.0,1700000000.0,,768006.0,768006.0,,2000000000.0,2000000000.0,,390020.0,390020.0,,1700000000.0,1700000000.0,
64,48,48056.0,48056.0,1,22013.0,22013.0,,1200000000.0,1200000000.0,,756000.0,756000.0,,1700000000.0,1700000000.0,,768006.0,768006.0,,2000000000.0,2000000000.0,,390020.0,390020.0,,1700000000.0,1700000000.0,
64,49,48056.0,48056.0,1,22013.0,22013.0,,1200000000.0,1200000000.0,,756000.0,756000.0,,1700000000.0,1700000000.0,,768006.0,768006.0,,2000000000.0,2000000000.0,,390020.0,390020.0,,1700000000.0,1700000000.0,
64,50,48056.0,48056.0,1,22013.0,22013.0,,1200000000.0,1200000000.0,,756000.0,756000.0,,1700000000.0,1700000000.0,,768006.0,768006.0,,2000000000.0,2000000000.0,,390020.0,390020.0,,1700000000.0,1700000000.0,
64,51,48056.0,48056.0,1,22013.0,22013.0,,1200000000.0,1200000000.0,,756000.0,756000.0,,1700000000.0,1700000000.0,,768006.0,768006.0,,2000000000.0,2000000000.0,,390020.0,390020.0,,1700000000.0,1700000000.0,
64,52,48056.0,48056.0,1,22013.0,22013.0,,1200000000.0,1200000000.0,,756000.0,756000.0,,1700000000.0,1700000000.0,,768006.0,768006.0,,2000000000.0,2000000000.0,,390020.0,390020.0,,1700000000.0,1700000000.0,
64,53,48056.0,48056.0,1,22013.0,22013.0,,1200000000.0,1200000000.0,,756000.0,756000.0,,1700000000.0,1700000000.0,,768006.0,768006.0,,2000000000.0,2000000000.0,,390020.0,390020.0,,1700000000.0,1700000000.0,
64,54,48056.0,48056.0,1,22013.0,22013.0,,1200000000.0,1200000000.0,,756000.0,756000.0,,1700000000.0,1700000000.0,,768006.0,768006.0,,2000000000.0,2000000000.0,,390020.0,390020.0,,1700000000.0,1700000000.0,
64,55,48056.0,48056.0,1,22013.0,22013.0,,1200000000.0,1200000000.0,,756000.0,756000.0,,1700000000.0,1700000000.0,,768006.0,768006.0,,2000000000.0,2000000000.0,,390020.0,390020.0,,1700000000.0,1700000000.0,
64,56,48056.0,48056.0,1,22013.0,22013.0,,1200000000.0,1200000000.0,,756000.0,756000.0,,1700000000.0,1700000000.0,,768006.0,768006.0,,2000000000.0,2000000000.0,,390020.0,390020.0,,1700000000.0,1700000000.0,
64,57,48056.0,48056.0,1,22013.0,22013.0,,1200000000.0,1200000000.0,,756000.0,756000.0,,1700000000.0,1700000000.0,,768006.0,768006.0,,2000000000.0,2000000000.0,,390020.0,390020.0,,1700000000.0,1700000000.0,
64,58,48056.0,48056.0,1,22013.0,22013.0,,1200000000.0,1200000000.0,,756000.0,756000.0,,1700000000.0,1700000000.0,,768006.0,768006.0,,2000000000.0,2000000000.0,,390020.0,390020.0,,1700000000.0,1700000000.0,
64,59,48056.0,48056.0,1,22013.0,22013.0,,1200000000.0,1200000000.0,,756000.0,756000.0,,1700000000.0,1700000000.0,,768006.0,768006.0,,2000000000.0,2000000000.0,,390020.0,390020.0,,1700000000.0,1700000000.0,
64,60,48056.0,48056.0,1,22013.0,22013.0,,1200000000.0,1200000000.0,,756000.0,756000.0,,1700000000.0,1700000000.0,,768006.0,768006.0,,2000000000.0,2000000000.0,,390020.0,390020.0,,1700000000.0,1700000000.0,
64,61,48056.0,48056.0,1,22013.0,22013.0,,1200000000.0,1200000000.0,,756000.0,756000.0,,1700000000.0,1700000000.0,,768006.0,768006.0,,2000000000.0,2000000000.0,,390020.0,390020.0,,1700000000.0,1700000000.0,
64,62,48056.0,48056.0,1,22013.0,22013.0,,1200000000.0,1200000000.0,,756000.0,756000.0,,1700000000.0,1700000000.0,,768006.0,768006.0,,2000000000.0,2000000000.0,,390020.0,390020.0,,1700000000.0,1700000000.0,
64,63,48056.0,48056.0,1,22013.0,22013.0,,1200000000.0,1200000000.0,,756000.0,756000.0,,1700000000.0,1700000000.0,,768006.0,768006.0,,2000000000.0,2000000000.0,,390020.0,390020.0,,1700000000.0,1700000000.0,
